tipo_fila,interaccion_id,interaccion,ventana_referencia,dominio_id,dominio,escenario_singleton,n_marco,masa_marco,n_expuestos,masa_expuestos,n_si,masa_si,n_no,masa_no,n_desconocidos,masa_desconocidos,tasa_observada,limite_inferior_faltantes,limite_superior_faltantes,anchura_identificacion_faltantes,ee,ic95_inferior,ic95_superior,anchura_ic95,n_unidades_diseno,n_estratos,n_singleton,grados_libertad,covarianza_diseno,cobertura_doble_expuestos,estado
INTERACCION,AGUA,Conexión de agua,últimos dos años,TOTAL,Total nacional cubierto,SINGLETON-CERTEZA,1322,484464.218750000000,14,3918.201538085938,2,1033.416381835938,12,2884.785156250000,0,0.000000000000,0.263747633140,0.263747633140,0.263747633140,0.000000000000,0.217640637688,0.038207929099,0.763613707800,0.725405778701,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,AGUA,Conexión de agua,últimos dos años,TOTAL,Total nacional cubierto,SINGLETON-AVERAGE,1322,484464.218750000000,14,3918.201538085938,2,1033.416381835938,12,2884.785156250000,0,0.000000000000,0.263747633140,0.263747633140,0.263747633140,0.000000000000,0.234755623919,0.032336255935,0.793398713343,0.761062457408,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,AGUA,Conexión de agua,últimos dos años,PEQUENA,Pequeña (5-19),SINGLETON-CERTEZA,624,382616.812500000000,6,3508.522766113281,1,1008.486633300781,5,2500.036132812500,0,0.000000000000,0.287439102018,0.287439102018,0.287439102018,0.000000000000,0.241496614247,0.038368255613,0.803085634967,0.764717379354,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,AGUA,Conexión de agua,últimos dos años,PEQUENA,Pequeña (5-19),SINGLETON-AVERAGE,624,382616.812500000000,6,3508.522766113281,1,1008.486633300781,5,2500.036132812500,0,0.000000000000,0.287439102018,0.287439102018,0.287439102018,0.000000000000,0.260487604493,0.032191383153,0.830281951790,0.798090568637,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,AGUA,Conexión de agua,últimos dos años,MEDIANA,Mediana (20-99),SINGLETON-CERTEZA,305,78281.203125000000,1,213.326828002930,0,0.000000000000,1,213.326828002930,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,,,1322,242,34,1080,,,PRECISION-NO-ESTIMABLE-FRONTERA
INTERACCION,AGUA,Conexión de agua,últimos dos años,MEDIANA,Mediana (20-99),SINGLETON-AVERAGE,305,78281.203125000000,1,213.326828002930,0,0.000000000000,1,213.326828002930,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,,,1322,242,34,1080,,,PRECISION-NO-ESTIMABLE-FRONTERA
INTERACCION,AGUA,Conexión de agua,últimos dos años,GRANDE,Grande (100-250),SINGLETON-CERTEZA,229,18044.708984375000,5,160.291625976562,1,24.929718017578,4,135.361907958984,0,0.000000000000,0.155527263921,0.155527263921,0.155527263921,0.000000000000,0.158123775512,0.017053172342,0.661600773267,0.644547600925,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,AGUA,Conexión de agua,últimos dos años,GRANDE,Grande (100-250),SINGLETON-AVERAGE,229,18044.708984375000,5,160.291625976562,1,24.929718017578,4,135.361907958984,0,0.000000000000,0.155527263921,0.155527263921,0.155527263921,0.000000000000,0.170558430497,0.014203112095,0.701867459096,0.687664347001,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,AGUA,Conexión de agua,últimos dos años,EXTRA-GRANDE,Extra grande (251+),SINGLETON-CERTEZA,164,5521.468750000000,2,36.060176849365,0,0.000000000000,2,36.060176849365,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,,,1322,242,34,1080,,,PRECISION-NO-ESTIMABLE-FRONTERA
INTERACCION,AGUA,Conexión de agua,últimos dos años,EXTRA-GRANDE,Extra grande (251+),SINGLETON-AVERAGE,164,5521.468750000000,2,36.060176849365,0,0.000000000000,2,36.060176849365,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,,,1322,242,34,1080,,,PRECISION-NO-ESTIMABLE-FRONTERA
INTERACCION,CONSTRUCCION,Permiso de construcción,últimos dos años,TOTAL,Total nacional cubierto,SINGLETON-CERTEZA,1322,484464.218750000000,137,18912.605041503906,16,1323.198486328125,111,16770.314453125000,10,819.092102050781,0.073131099016,0.069963840699,0.113273162723,0.043309322024,0.027940862142,0.033948147149,0.150493766209,0.116545619060,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,CONSTRUCCION,Permiso de construcción,últimos dos años,TOTAL,Total nacional cubierto,SINGLETON-AVERAGE,1322,484464.218750000000,137,18912.605041503906,16,1323.198486328125,111,16770.314453125000,10,819.092102050781,0.073131099016,0.069963840699,0.113273162723,0.043309322024,0.030138096427,0.031922897273,0.158807379910,0.126884482636,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,CONSTRUCCION,Permiso de construcción,últimos dos años,PEQUENA,Pequeña (5-19),SINGLETON-CERTEZA,624,382616.812500000000,55,11706.729026794434,5,621.681945800781,49,10972.738281250000,1,112.308799743652,0.053619062758,0.053104666929,0.062698192114,0.009593525184,0.032040788416,0.016147853885,0.163584946405,0.147437092520,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,CONSTRUCCION,Permiso de construcción,últimos dos años,PEQUENA,Pequeña (5-19),SINGLETON-AVERAGE,624,382616.812500000000,55,11706.729026794434,5,621.681945800781,49,10972.738281250000,1,112.308799743652,0.053619062758,0.053104666929,0.062698192114,0.009593525184,0.034560435750,0.014670783972,0.177356186948,0.162685402976,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,CONSTRUCCION,Permiso de construcción,últimos dos años,MEDIANA,Mediana (20-99),SINGLETON-CERTEZA,305,78281.203125000000,36,4723.702575683594,3,294.829833984375,29,4026.686035156250,4,402.186706542969,0.068223707355,0.062414986816,0.147557245478,0.085142258662,0.044836771681,0.018017019794,0.226121196645,0.208104176851,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,CONSTRUCCION,Permiso de construcción,últimos dos años,MEDIANA,Mediana (20-99),SINGLETON-AVERAGE,305,78281.203125000000,36,4723.702575683594,3,294.829833984375,29,4026.686035156250,4,402.186706542969,0.068223707355,0.062414986816,0.147557245478,0.085142258662,0.048362679057,0.016189192499,0.245731013460,0.229541820960,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,CONSTRUCCION,Permiso de construcción,últimos dos años,GRANDE,Grande (100-250),SINGLETON-CERTEZA,229,18044.708984375000,26,2179.431427001953,5,344.090789794922,18,1543.865478515625,3,291.475158691406,0.182255699229,0.157880989295,0.291620071461,0.133739082166,0.094065187087,0.060679454488,0.434693596379,0.374014141891,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,CONSTRUCCION,Permiso de construcción,últimos dos años,GRANDE,Grande (100-250),SINGLETON-AVERAGE,229,18044.708984375000,26,2179.431427001953,5,344.090789794922,18,1543.865478515625,3,291.475158691406,0.182255699229,0.157880989295,0.291620071461,0.133739082166,0.101462355184,0.055360405684,0.458759088590,0.403398682906,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,CONSTRUCCION,Permiso de construcción,últimos dos años,EXTRA-GRANDE,Extra grande (251+),SINGLETON-CERTEZA,164,5521.468750000000,20,302.745339393616,3,62.596046447754,15,227.027832031250,2,13.121460914612,0.216128748695,0.206761387551,0.250102966123,0.043341578572,0.147782330786,0.047427556775,0.604253925919,0.556826369144,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,CONSTRUCCION,Permiso de construcción,últimos dos años,EXTRA-GRANDE,Extra grande (251+),SINGLETON-AVERAGE,164,5521.468750000000,20,302.745339393616,3,62.596046447754,15,227.027832031250,2,13.121460914612,0.216128748695,0.206761387551,0.250102966123,0.043341578572,0.159403747555,0.041703978570,0.635947795389,0.594243816819,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,FISCAL,Inspección o reunión fiscal,último año,TOTAL,Total nacional cubierto,SINGLETON-CERTEZA,1322,484464.218750000000,75,9202.299468994141,8,483.441894531250,60,8388.566406250000,7,330.291168212891,0.054490694569,0.052534901321,0.088427144268,0.035892242947,0.027377823156,0.019911190493,0.140514135079,0.120602944586,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,FISCAL,Inspección o reunión fiscal,último año,TOTAL,Total nacional cubierto,SINGLETON-AVERAGE,1322,484464.218750000000,75,9202.299468994141,8,483.441894531250,60,8388.566406250000,7,330.291168212891,0.054490694569,0.052534901321,0.088427144268,0.035892242947,0.029530780762,0.018372528606,0.150711410218,0.132338881612,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,FISCAL,Inspección o reunión fiscal,último año,PEQUENA,Pequeña (5-19),SINGLETON-CERTEZA,624,382616.812500000000,21,4258.423023223877,4,223.662414550781,16,3974.093017578125,1,60.667591094971,0.053281430557,0.052522357063,0.066768849430,0.014246492367,0.039609806071,0.011912354473,0.208064366235,0.196152011762,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,FISCAL,Inspección o reunión fiscal,último año,PEQUENA,Pequeña (5-19),SINGLETON-AVERAGE,624,382616.812500000000,21,4258.423023223877,4,223.662414550781,16,3974.093017578125,1,60.667591094971,0.053281430557,0.052522357063,0.066768849430,0.014246492367,0.042724671441,0.010567372774,0.228735065684,0.218167692910,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,FISCAL,Inspección o reunión fiscal,último año,MEDIANA,Mediana (20-99),SINGLETON-CERTEZA,305,78281.203125000000,17,3349.748130798340,1,122.754539489746,15,3188.342773437500,1,38.650817871094,0.037073673133,0.036645901332,0.048184326420,0.011538425088,0.040478214715,0.004144151389,0.262651006627,0.258506855238,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,FISCAL,Inspección o reunión fiscal,último año,MEDIANA,Mediana (20-99),SINGLETON-AVERAGE,305,78281.203125000000,17,3349.748130798340,1,122.754539489746,15,3188.342773437500,1,38.650817871094,0.037073673133,0.036645901332,0.048184326420,0.011538425088,0.043661370649,0.003481298039,0.297908586848,0.294427288809,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,FISCAL,Inspección o reunión fiscal,último año,GRANDE,Grande (100-250),SINGLETON-CERTEZA,229,18044.708984375000,10,637.730125427246,0,0.000000000000,9,555.722900390625,1,82.007225036621,0.000000000000,0.000000000000,0.128592364963,0.128592364963,0.000000000000,,,,1322,242,34,1080,,,PRECISION-NO-ESTIMABLE-FRONTERA
INTERACCION,FISCAL,Inspección o reunión fiscal,último año,GRANDE,Grande (100-250),SINGLETON-AVERAGE,229,18044.708984375000,10,637.730125427246,0,0.000000000000,9,555.722900390625,1,82.007225036621,0.000000000000,0.000000000000,0.128592364963,0.128592364963,0.000000000000,,,,1322,242,34,1080,,,PRECISION-NO-ESTIMABLE-FRONTERA
INTERACCION,FISCAL,Inspección o reunión fiscal,último año,EXTRA-GRANDE,Extra grande (251+),SINGLETON-CERTEZA,164,5521.468750000000,27,956.397689819336,3,137.024948120117,20,670.407226562500,4,148.965515136719,0.169704592431,0.143271935492,0.299028810192,0.155756874700,0.126298180674,0.034010629991,0.542654837571,0.508644207579,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,FISCAL,Inspección o reunión fiscal,último año,EXTRA-GRANDE,Extra grande (251+),SINGLETON-AVERAGE,164,5521.468750000000,27,956.397689819336,3,137.024948120117,20,670.407226562500,4,148.965515136719,0.169704592431,0.143271935492,0.299028810192,0.155756874700,0.136230110878,0.029748223699,0.576724531814,0.546976308115,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,IMPORTACION,Licencia de importación,últimos dos años,TOTAL,Total nacional cubierto,SINGLETON-CERTEZA,1322,484464.218750000000,17,4071.797607421875,0,0.000000000000,17,4071.797607421875,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,,,1322,242,34,1080,,,PRECISION-NO-ESTIMABLE-FRONTERA
INTERACCION,IMPORTACION,Licencia de importación,últimos dos años,TOTAL,Total nacional cubierto,SINGLETON-AVERAGE,1322,484464.218750000000,17,4071.797607421875,0,0.000000000000,17,4071.797607421875,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,,,1322,242,34,1080,,,PRECISION-NO-ESTIMABLE-FRONTERA
INTERACCION,IMPORTACION,Licencia de importación,últimos dos años,PEQUENA,Pequeña (5-19),SINGLETON-CERTEZA,624,382616.812500000000,5,2800.238769531250,0,0.000000000000,5,2800.238769531250,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,,,1322,242,34,1080,,,PRECISION-NO-ESTIMABLE-FRONTERA
INTERACCION,IMPORTACION,Licencia de importación,últimos dos años,PEQUENA,Pequeña (5-19),SINGLETON-AVERAGE,624,382616.812500000000,5,2800.238769531250,0,0.000000000000,5,2800.238769531250,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,,,1322,242,34,1080,,,PRECISION-NO-ESTIMABLE-FRONTERA
INTERACCION,IMPORTACION,Licencia de importación,últimos dos años,MEDIANA,Mediana (20-99),SINGLETON-CERTEZA,305,78281.203125000000,2,188.358016967773,0,0.000000000000,2,188.358016967773,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,,,1322,242,34,1080,,,PRECISION-NO-ESTIMABLE-FRONTERA
INTERACCION,IMPORTACION,Licencia de importación,últimos dos años,MEDIANA,Mediana (20-99),SINGLETON-AVERAGE,305,78281.203125000000,2,188.358016967773,0,0.000000000000,2,188.358016967773,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,,,1322,242,34,1080,,,PRECISION-NO-ESTIMABLE-FRONTERA
INTERACCION,IMPORTACION,Licencia de importación,últimos dos años,GRANDE,Grande (100-250),SINGLETON-CERTEZA,229,18044.708984375000,4,492.984802246094,0,0.000000000000,4,492.984802246094,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,,,1322,242,34,1080,,,PRECISION-NO-ESTIMABLE-FRONTERA
INTERACCION,IMPORTACION,Licencia de importación,últimos dos años,GRANDE,Grande (100-250),SINGLETON-AVERAGE,229,18044.708984375000,4,492.984802246094,0,0.000000000000,4,492.984802246094,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,,,1322,242,34,1080,,,PRECISION-NO-ESTIMABLE-FRONTERA
INTERACCION,IMPORTACION,Licencia de importación,últimos dos años,EXTRA-GRANDE,Extra grande (251+),SINGLETON-CERTEZA,164,5521.468750000000,6,590.216308593750,0,0.000000000000,6,590.216308593750,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,,,1322,242,34,1080,,,PRECISION-NO-ESTIMABLE-FRONTERA
INTERACCION,IMPORTACION,Licencia de importación,últimos dos años,EXTRA-GRANDE,Extra grande (251+),SINGLETON-AVERAGE,164,5521.468750000000,6,590.216308593750,0,0.000000000000,6,590.216308593750,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,,,1322,242,34,1080,,,PRECISION-NO-ESTIMABLE-FRONTERA
INTERACCION,OPERACION,Licencia de operación,últimos dos años,TOTAL,Total nacional cubierto,SINGLETON-CERTEZA,1322,484464.218750000000,40,3299.051757812500,6,504.293212890625,32,2703.721679687500,2,91.036865234375,0.157197902683,0.152860048860,0.180454906994,0.027594858134,0.069724858262,0.062276557790,0.343759901649,0.281483343859,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,OPERACION,Licencia de operación,últimos dos años,TOTAL,Total nacional cubierto,SINGLETON-AVERAGE,1322,484464.218750000000,40,3299.051757812500,6,504.293212890625,32,2703.721679687500,2,91.036865234375,0.157197902683,0.152860048860,0.180454906994,0.027594858134,0.075207933490,0.057699497255,0.362304126197,0.304604628941,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,OPERACION,Licencia de operación,últimos dos años,PEQUENA,Pequeña (5-19),SINGLETON-CERTEZA,624,382616.812500000000,23,2413.254394531250,3,372.237670898438,20,2041.016723632812,0,0.000000000000,0.154247174165,0.154247174165,0.154247174165,0.000000000000,0.085878095481,0.047726914698,0.398915657352,0.351188742654,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,OPERACION,Licencia de operación,últimos dos años,PEQUENA,Pequeña (5-19),SINGLETON-AVERAGE,624,382616.812500000000,23,2413.254394531250,3,372.237670898438,20,2041.016723632812,0,0.000000000000,0.154247174165,0.154247174165,0.154247174165,0.000000000000,0.092631440983,0.043316752892,0.423503198787,0.380186445894,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,OPERACION,Licencia de operación,últimos dos años,MEDIANA,Mediana (20-99),SINGLETON-CERTEZA,305,78281.203125000000,6,515.225601196289,2,92.273208618164,4,422.952392578125,0,0.000000000000,0.179092825364,0.179092825364,0.179092825364,0.000000000000,0.145030476281,0.030527188250,0.601836513554,0.571309325305,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,OPERACION,Licencia de operación,últimos dos años,MEDIANA,Mediana (20-99),SINGLETON-AVERAGE,305,78281.203125000000,6,515.225601196289,2,92.273208618164,4,422.952392578125,0,0.000000000000,0.179092825364,0.179092825364,0.179092825364,0.000000000000,0.156435490670,0.026330341243,0.637686880793,0.611356539551,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,OPERACION,Licencia de operación,últimos dos años,GRANDE,Grande (100-250),SINGLETON-CERTEZA,229,18044.708984375000,5,265.116127014160,0,0.000000000000,4,186.019836425781,1,79.096290588379,0.000000000000,0.000000000000,0.298345828597,0.298345828597,0.000000000000,,,,1322,242,34,1080,,,PRECISION-NO-ESTIMABLE-FRONTERA
INTERACCION,OPERACION,Licencia de operación,últimos dos años,GRANDE,Grande (100-250),SINGLETON-AVERAGE,229,18044.708984375000,5,265.116127014160,0,0.000000000000,4,186.019836425781,1,79.096290588379,0.000000000000,0.000000000000,0.298345828597,0.298345828597,0.000000000000,,,,1322,242,34,1080,,,PRECISION-NO-ESTIMABLE-FRONTERA
INTERACCION,OPERACION,Licencia de operación,últimos dos años,EXTRA-GRANDE,Extra grande (251+),SINGLETON-CERTEZA,164,5521.468750000000,6,105.455455780029,1,39.782337188721,4,53.732543945312,1,11.940574645996,0.425411835061,0.377243044416,0.490471654142,0.113228609726,0.373213275813,0.035691931633,0.936748411868,0.901056480236,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
INTERACCION,OPERACION,Licencia de operación,últimos dos años,EXTRA-GRANDE,Extra grande (251+),SINGLETON-AVERAGE,164,5521.468750000000,6,105.455455780029,1,39.782337188721,4,53.732543945312,1,11.940574645996,0.425411835061,0.377243044416,0.490471654142,0.113228609726,0.402562298791,0.028413133100,0.949352368002,0.920939234901,1322,242,34,1080,,,IC-APROXIMADO-CONDICIONAL-A-SUPUESTOS
CONTRASTE,FISCAL-MENOS-OPERACION,Inspección fiscal menos licencia de operación,fiscal: último año; operación: últimos dos años,TOTAL,"Total, desenlaces dobles válidos",SINGLETON-CERTEZA,1322,484464.218750000000,2,126.375015258789,1,39.782337188721,1,39.782337188721,0,0.000000000000,0.000000000000,,,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1322,242,34,1080,0.093052503413,1.000000000000,IC-DIFERENCIA-T-95-CONDICIONAL
CONTRASTE,FISCAL-MENOS-OPERACION,Inspección fiscal menos licencia de operación,fiscal: último año; operación: últimos dos años,TOTAL,"Total, desenlaces dobles válidos",SINGLETON-AVERAGE,1322,484464.218750000000,2,126.375015258789,1,39.782337188721,1,39.782337188721,0,0.000000000000,0.000000000000,,,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1322,242,34,1080,0.108263008779,1.000000000000,IC-DIFERENCIA-T-95-CONDICIONAL
