worker_id	necesidad_id	fuente_canonica	objeto_evidencia_id	estado_anterior	estado_propuesto	tipo_resultado	evidencia_ref	evidencia_localizador	evidencia_explicita	razon	reserva_incertidumbre	requiere_decision_humana	siguiente_accion
worker-3	N12	ENFIH2019_FD_XLSX	OE-826b60a87b39ab2aec89c752	CANDIDATA	NEGATIVA	EXISTE-NO-SATISFACE	MAIN:data/abrir4-variables-2026-08-08.tsv:L12	P11_1_5	11.1 Si hoy tuviera una urgencia economica igual a lo que gana o recibe en un mes, ¿usted podria pagarla con un prestamo de amigos o familiares?	El reactivo mide capacidad percibida de afrontar una urgencia puntual mediante préstamo familiar; no mide una disposición general de apoyo/familismo.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Conservar como negativa fuente-específica; buscar un reactivo disposicional solo en una futura fuente ya identificada.
worker-3	N12	ENSAFI	OE-546cf24d0efb616e6df36902	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/glosario-v5_6.md	N12|ENSAFI|OE-546cf24d0efb616e6df36902	Apoyo familiar no circular, coobservado con conducta de seguro/afrontamiento ante ausencia estatal.	El registro local describe una hipótesis de variable, pero no aporta diccionario ni texto literal del reactivo para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.
worker-3	N13	ENSAFI	OE-b82cd53df63bf1a736b8b985	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/glosario-v5_6.md	N13|ENSAFI|OE-b82cd53df63bf1a736b8b985	Obligación familiar explícita coobservada con conducta real de cuidado.	El registro local describe una hipótesis de variable, pero no aporta diccionario ni texto literal del reactivo para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.
worker-3	N14	ENSAFI	OE-c3483fc22a961f82b3e8dc07	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/glosario-v5_6.md	N14|ENSAFI|OE-c3483fc22a961f82b3e8dc07	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	El registro local describe una hipótesis de variable, pero no aporta diccionario ni texto literal del reactivo para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.
worker-3	N15	ENCOAP	OE-abc2c8ba2a4e437153d2ebfd	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/integrador-psicologia-mexicano.md	N15|ENCOAP|OE-abc2c8ba2a4e437153d2ebfd	Proxy de deferencia con diseño publicado y desenlace laboral/comunicacional en la misma muestra.	La ficha local documenta diseño, dominios y acceso, pero deja pendiente el mapeo de variables del objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir cuestionario y diccionario ENCOAP; localizar el reactivo y el desenlace exactos exigidos por la necesidad.
worker-3	N15	WVS	OE-ba2e48ea9eddf4b1176c5d08	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L17	N15|WVS|OE-ba2e48ea9eddf4b1176c5d08	La ficha local solo indexa la fuente; no contiene evidencia concreta adjudicable para esta relación.	La documentación local confirma la fuente y México, pero no reabre variables mexicanas ni codificación para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir cuestionario y codebook Wave 7 México; localizar reactivo, codificación y desenlace coobservado.
worker-3	N16	ENCOAP	OE-2c7ace9dcc93466566d2c0a2	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/modelo-decision-v4_0.md	N16|ENCOAP|OE-2c7ace9dcc93466566d2c0a2	Probabilidad de mordida bajo sanción/testigo, idealmente municipal y triangulada fuera de ENCIG.	La ficha local documenta diseño, dominios y acceso, pero deja pendiente el mapeo de variables del objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir cuestionario y diccionario ENCOAP; localizar el reactivo y el desenlace exactos exigidos por la necesidad.
worker-3	N17	ENSAFI	OE-a13725c982c703ffc6b3e2aa	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:AGENTS.md	N17|ENSAFI|OE-a13725c982c703ffc6b3e2aa	Calibrar adopción/rechazo digital separando utilidad, coerción, riesgo fiscal y fricción.	El registro local describe una hipótesis de variable, pero no aporta diccionario ni texto literal del reactivo para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.
worker-3	N17	GDELT	OE-4c346beb2b73477c2e0ad4f2	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L8	N17|GDELT|OE-4c346beb2b73477c2e0ad4f2	La ficha local solo indexa la fuente; no contiene evidencia concreta adjudicable para esta relación.	La ficha local confirma campos de evento y geografía, no una extracción México depurada ni la construcción específica de esta necesidad.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Extraer un universo México acotado, aplicar deduplicación documentada y mapear CAMEO/actores/respuesta al objeto.
worker-3	N17	GDELT	OE-7895b99728673e79c14c8870	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L35	N17|GDELT|OE-7895b99728673e79c14c8870	CANDIDATA	La ficha local confirma campos de evento y geografía, no una extracción México depurada ni la construcción específica de esta necesidad.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Extraer un universo México acotado, aplicar deduplicación documentada y mapear CAMEO/actores/respuesta al objeto.
worker-3	N17	MASS_MOBILIZATION_DATA_PROJECT_EVENTOS_MEXICO	OE-5b938f5f2dc363679c70c162	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L11	N17|MASS_MOBILIZATION_DATA_PROJECT_EVENTOS_MEXICO|OE-5b938f5f2dc363679c70c162	INDEXADO-NO-DESCARGADO	El proyecto está indexado, pero el archivo México y su codebook no están descargados ni abiertos localmente.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Obtener archivo y codebook del proyecto; verificar evento, actor, demanda, respuesta, geografía y cobertura temporal para México.
worker-3	N18	ENOE	OE-50dfcbc516e7e4a51facda49	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/modelo-decision-v4_0.md	N18|ENOE|OE-50dfcbc516e7e4a51facda49	Evasión por sanción creíble × utilidad percibida, separando subsistencia y cinismo de clase alta.	El catálogo confirma archivos ENOE en disco, pero la candidatura no identifica un reactivo que mida sanción creíble, utilidad o cinismo.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Buscar de forma dirigida en diccionarios ENOE una variable explícita del constructo; si no existe, delimitar ausencia por módulos revisados.
worker-3	N19	ENAFIN	OE-a5edd5e72023c3fd62443723	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L62	N19|ENAFIN|OE-a5edd5e72023c3fd62443723	La ficha local solo indexa la fuente; no contiene evidencia concreta adjudicable para esta relación.	La fuente está en portal sin descarga local y no hay variables abiertas para la relación.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Descargar el levantamiento y diccionario ENAFIN pertinente; mapear variable y desenlace concretos de la necesidad.
worker-3	N21	PRICE_AND_INFORMATION_TYPE_IN_LIFE_MICROINSURANCE_DEMAND	OE-3f3621b9740c3f71eda9405e	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L19	N21|PRICE_AND_INFORMATION_TYPE_IN_LIFE_MICROINSURANCE_DEMAND|OE-3f3621b9740c3f71eda9405e	INDEXADO-NO-DESCARGADO	La ficha confirma experimento de precio/información y compra, pero los datos/codebook no están localizados y no identifica el comparador exacto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Localizar anexos o codebook y verificar brazos, codificación de precio/información y compra efectiva.
worker-3	N22	MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010	OE-2e7c0cb62d2dd259f169ff2d	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	N22|MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010|OE-2e7c0cb62d2dd259f169ff2d	SATISFACE-UMBRAL-DOCUMENTAL	La documentación registra 293 filas y una llave panel candidata, pero no verifica continuidad, comparabilidad ni las variables específicas de la necesidad.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir diccionario y archivo panel; comprobar dos observaciones por idPANEL2006 y mapear predictor y desenlace requeridos.
worker-3	N23	MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010	OE-a14e96d801084c74dc601f6f	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	N23|MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010|OE-a14e96d801084c74dc601f6f	SATISFACE-UMBRAL-DOCUMENTAL	La documentación registra 293 filas y una llave panel candidata, pero no verifica continuidad, comparabilidad ni las variables específicas de la necesidad.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir diccionario y archivo panel; comprobar dos observaciones por idPANEL2006 y mapear predictor y desenlace requeridos.
worker-3	N26	PUB	OE-c1b02a844fc80c9293323757	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L112	N26|PUB|OE-c1b02a844fc80c9293323757	La ficha local solo indexa la fuente; no contiene evidencia concreta adjudicable para esta relación.	El padrón está registrado como EN-DISCO-SIN-VERIFICAR y no hay microdato o diccionario abierto para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Localizar el payload oficial concreto del padrón y abrir diccionario/llaves antes de evaluar el vínculo causal o de participación.
worker-3	N26	REPOSITORIOS_UNAM_COLMEX_ITAM_DATAVERSE_ICPSR	OE-2b73e90cfd63a421f32db102	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/glosario-v5_6.md	N26|REPOSITORIOS_UNAM_COLMEX_ITAM_DATAVERSE_ICPSR|OE-2b73e90cfd63a421f32db102	Efecto electoral alrededor del umbral de elegibilidad, independiente de aprobación presidencial.	La entrada refiere repositorios agregados, no un estudio/payload canónico abierto con diseño alrededor de umbral.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Identificar un estudio concreto ya indexado, abrir protocolo/datos y verificar umbral, asignación y outcome electoral.
worker-3	N27	BASE_DE_EVENTOS_DE_PROTESTA_EN_MEXICO	OE-dd233626827fe6c90c301108	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L27	N27|BASE_DE_EVENTOS_DE_PROTESTA_EN_MEXICO|OE-dd233626827fe6c90c301108	CANDIDATA	La ficha local confirma una base de eventos potencial, pero señala acceso por contacto y codebook no disponible.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Solicitar acceso puntual a la base y codebook; verificar fecha, actor, demanda, respuesta y geografía.
worker-3	N27	GDELT	OE-f6d17977c51b480cd7befa6b	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L8	N27|GDELT|OE-f6d17977c51b480cd7befa6b	La ficha local solo indexa la fuente; no contiene evidencia concreta adjudicable para esta relación.	La ficha local confirma campos de evento y geografía, no una extracción México depurada ni la construcción específica de esta necesidad.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Extraer un universo México acotado, aplicar deduplicación documentada y mapear CAMEO/actores/respuesta al objeto.
worker-3	N27	GDELT	OE-85252fcf9e78c194cb0179e1	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L35	N27|GDELT|OE-85252fcf9e78c194cb0179e1	CANDIDATA	La ficha local confirma campos de evento y geografía, no una extracción México depurada ni la construcción específica de esta necesidad.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Extraer un universo México acotado, aplicar deduplicación documentada y mapear CAMEO/actores/respuesta al objeto.
worker-3	N27	MASS_MOBILIZATION_DATA_PROJECT_EVENTOS_MEXICO	OE-0bea3b72312f9c70ef4cd391	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L11	N27|MASS_MOBILIZATION_DATA_PROJECT_EVENTOS_MEXICO|OE-0bea3b72312f9c70ef4cd391	INDEXADO-NO-DESCARGADO	El proyecto está indexado, pero el archivo México y su codebook no están descargados ni abiertos localmente.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Obtener archivo y codebook del proyecto; verificar evento, actor, demanda, respuesta, geografía y cobertura temporal para México.
worker-3	N28	CNGMD	OE-13eecae0edb0a372fa8ecc97	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L12	N28|CNGMD|OE-13eecae0edb0a372fa8ecc97	La ficha local solo indexa la fuente; no contiene evidencia concreta adjudicable para esta relación.	La ficha abre el módulo de participación a nivel municipal, pero no mapea comité, contribución sostenida o sanción y no observa conducta individual.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir cuestionarios de los módulos 2/7 y mapear variables; usar solo como contexto municipal si no existe unidad individual.
worker-3	N28	IMPACT_EVALUATION_OF_PARENTAL_EMPOWERMENT_PROGRAM	OE-cf8d6b60756007bb54baf260	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L17	N28|IMPACT_EVALUATION_OF_PARENTAL_EMPOWERMENT_PROGRAM|OE-cf8d6b60756007bb54baf260	INDEXADO-NO-DESCARGADO	La ficha confirma estudio y un archivo endline, pero no abre asignación, llave ni medidas exactas de contribución/sanción.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir DDI/codebook y datos; verificar asignación, llaves, participación parental y outcome escolar.
worker-3	N28	PUB	OE-720ef5ce31fd46e835c9af4a	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/integrador-psicologia-mexicano.md	N28|PUB|OE-720ef5ce31fd46e835c9af4a	Inventario de comités y contribución sostenida con mecanismo de sanción observable.	El padrón está registrado como EN-DISCO-SIN-VERIFICAR y no hay microdato o diccionario abierto para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Localizar el payload oficial concreto del padrón y abrir diccionario/llaves antes de evaluar el vínculo causal o de participación.
worker-3	N29	ENCUESTA_ANUAL_DE_COMPETENCIAS_FINANCIERAS_DE_LA_POBLACION	OE-730f7a0b550a1424e88ebf56	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L2	N29|ENCUESTA_ANUAL_DE_COMPETENCIAS_FINANCIERAS_DE_LA_POBLACION|OE-730f7a0b550a1424e88ebf56	La ficha local solo indexa la fuente; no contiene evidencia concreta adjudicable para esta relación.	La ficha documenta microdatos/manuales 2019–2024 y algunos reactivos, pero no el mapeo exacto de este objeto ni comparabilidad entre años.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir manual y microdato del año objetivo; verificar texto, codificación, comparabilidad y desenlace coobservado.
worker-3	N30	ENCOAP	OE-afbccf1f7b1758eeb190c954	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L4	N30|ENCOAP|OE-afbccf1f7b1758eeb190c954	La ficha local solo indexa la fuente; no contiene evidencia concreta adjudicable para esta relación.	La ficha local documenta diseño, dominios y acceso, pero deja pendiente el mapeo de variables del objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir cuestionario y diccionario ENCOAP; localizar el reactivo y el desenlace exactos exigidos por la necesidad.
worker-3	N30	ENCOAP	OE-f6187f98195ede5827d421f1	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L15	N30|ENCOAP|OE-f6187f98195ede5827d421f1	ABIERTO-SIN-MAPEO	La ficha local documenta diseño, dominios y acceso, pero deja pendiente el mapeo de variables del objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir cuestionario y diccionario ENCOAP; localizar el reactivo y el desenlace exactos exigidos por la necesidad.
worker-3	N32	MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010	OE-32b1a46c23141f7f5fe25916	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	N32|MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010|OE-32b1a46c23141f7f5fe25916	SATISFACE-UMBRAL-DOCUMENTAL	La documentación registra 293 filas y una llave panel candidata, pero no verifica continuidad, comparabilidad ni las variables específicas de la necesidad.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir diccionario y archivo panel; comprobar dos observaciones por idPANEL2006 y mapear predictor y desenlace requeridos.
