result_id	calc_id	resultados_sha256	resultado	ventana	eje	categoria	estado	n	upm	p	ic95_lo	ic95_hi	se	masa_ponderada	replicas_n	causa
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	08	PUBLICABLE	2311	454	0.9154389118613692	0.8986972155514003	0.9286953950943478	0.008045250858727582	735421.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	09	PUBLICABLE	2643	606	0.938220943731683	0.9276506186400232	0.9481940007733695	0.005344365530721321	1847665.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	10	PUBLICABLE	2621	439	0.9344641674988499	0.9220611730744651	0.9492391644951027	0.006995588057788732	356492.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	11	PUBLICABLE	3122	636	0.9226122456912993	0.9066645818725345	0.9394069795021015	0.00873366580046854	1234769.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	12	PUBLICABLE	2599	535	0.9211659302794964	0.907259648902289	0.9330137022893891	0.006958772766797373	725841.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	13	PUBLICABLE	2729	480	0.9046995052374548	0.8907539192701197	0.9183636476317694	0.007112446862455213	608979.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	14	PUBLICABLE	2535	642	0.9172078278442437	0.9050140271888232	0.9282288423317125	0.005986613680563168	1548830.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	15	PUBLICABLE	3081	608	0.9091620454437453	0.8922552621785415	0.9231202245420189	0.00788779131520461	3472205.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	16	PUBLICABLE	2705	498	0.8901503117079336	0.8745124889099478	0.9037908902009257	0.007542739880761236	991473.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	17	PUBLICABLE	2710	462	0.9127203988346008	0.9006356600616569	0.9252489651080043	0.006486193092334897	390939.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	18	PUBLICABLE	2684	483	0.9194954524118065	0.9065776285640861	0.9312017797985285	0.006207402998557178	249253.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	19	PUBLICABLE	2599	594	0.9296224001656205	0.9190091031763171	0.9384991375935894	0.005363157510328931	1081992.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	20	PUBLICABLE	2852	472	0.9050163575607437	0.8875823008696996	0.9243327936281094	0.009425709350411739	856179.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	21	PUBLICABLE	2732	611	0.8764191602617324	0.8559738643791576	0.8922224240295952	0.00899211132135996	1235766.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	22	PUBLICABLE	2847	483	0.9389683887552014	0.9298481121030105	0.9467786461550262	0.004508371334839944	389798.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	23	PUBLICABLE	2369	481	0.9180999072038423	0.9042533672463834	0.9314792059842627	0.006996114971877015	300659.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	24	PUBLICABLE	2655	504	0.9123883848073511	0.8979651995664981	0.9250094146683262	0.007162169701547646	554584.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	25	PUBLICABLE	2758	494	0.923810038325378	0.910700692896137	0.9345168278574608	0.006139683190766865	629348.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	26	PUBLICABLE	2626	521	0.9279743911994609	0.9165212268102889	0.939980399470095	0.0064962426531380655	583237.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	27	PUBLICABLE	2638	455	0.8915137710328721	0.8771835950307173	0.906617341073005	0.007244733177674179	503557.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	28	PUBLICABLE	2454	585	0.9114223516003899	0.89541663402547	0.9271731292360786	0.008369789748975372	751973.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	29	PUBLICABLE	3166	475	0.9258469648809985	0.9162115994844803	0.9334516714807873	0.0043478063058018535	257980.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	30	PUBLICABLE	2342	578	0.8854201803470236	0.8673221841844755	0.9055102466373188	0.010336543732823906	1686859.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	31	PUBLICABLE	2833	459	0.908192883074063	0.8957294200914766	0.9194669884931919	0.00601037178144267	456152.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_gasto		entidad	32	PUBLICABLE	2869	468	0.9133747284712898	0.9006861499917379	0.9267080366091995	0.00649787162952704	344807.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		nacional	MX	PUBLICABLE	83090	16557	0.9334913764750987	0.9302830338356274	0.9368158785989024	0.0018672913610874304	23777052.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		edad	15-29	PUBLICABLE	19157	9120	0.9272990767357326	0.9199157684648079	0.9337063320463402	0.0035271789031642064	5702376.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		edad	30-44	PUBLICABLE	32263	12859	0.9424304242150511	0.9377057225360628	0.9470007944121276	0.002390023879178097	9294649.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		edad	45-59	PUBLICABLE	22245	11261	0.937767608342298	0.931940536362388	0.9427286876351383	0.00280274509597109	6149145.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		edad	60+	PUBLICABLE	9425	6066	0.9053374495701442	0.8958188953360113	0.9143853721535126	0.004662191463705421	2630882.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		escolaridad	ninguno	PUBLICABLE	5081	2948	0.862475753313923	0.8486415955308488	0.8792201284241024	0.008214720436816774	1792513.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		escolaridad	basica	PUBLICABLE	48614	13373	0.9262134167076596	0.9211138563052846	0.9301991265614808	0.0023315254099186065	14447613.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		escolaridad	media_superior	PUBLICABLE	17877	10192	0.9571416601764998	0.95227354854971	0.9615952522650443	0.0024959531379913726	4690429.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		escolaridad	superior	PUBLICABLE	11349	7321	0.9759846384472873	0.9705980712600749	0.9805462993735221	0.00279198379757038	2783052.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		localidad	U	PUBLICABLE	66376	15664	0.9457566763066216	0.9422963842417971	0.948583892382911	0.0016879864520896288	17952366.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		localidad	R	PUBLICABLE	16714	893	0.8956882825958343	0.8865957881928108	0.9047357425722166	0.004851291098975506	5824686.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		pareja	A	PUBLICABLE	83090	16557	0.9334913764750987	0.9303898841188574	0.9364347614626609	0.0016015389347586052	23777052.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		pareja	B	SUPRIMIDA	0	0						0	soporte
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		pareja	C	SUPRIMIDA	0	0						0	soporte
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	01	PUBLICABLE	3059	482	0.9493563193585605	0.9411134275639176	0.9568451416004761	0.004322644606217322	240958.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	02	PUBLICABLE	2451	634	0.9618601617654667	0.9553625261903963	0.9680224198151558	0.0033194871029598163	637837.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	03	PUBLICABLE	2527	386	0.9398053763214864	0.9252838182218772	0.9527083890215495	0.007235494610079992	142737.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	04	PUBLICABLE	2800	454	0.9487748599055049	0.9375950005902254	0.9585704809284872	0.00514666177222724	182020.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	05	PUBLICABLE	2651	597	0.9588279741142063	0.950325286609146	0.9676418547283399	0.004390470906260343	614082.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	06	PUBLICABLE	2422	488	0.955131548979127	0.9446828736822719	0.9641099016735835	0.00517923020586721	136109.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	07	PUBLICABLE	2771	554	0.8620944197215434	0.8224025703655565	0.9018566448348108	0.02048844150665489	995703.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	08	PUBLICABLE	2190	449	0.9374965244953567	0.922244633347635	0.9507491398542754	0.00721445756659872	701337.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	09	PUBLICABLE	2580	603	0.9577408842825648	0.9486361544472528	0.9658235275387903	0.004656561437826099	1802546.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	10	PUBLICABLE	2521	437	0.958455554703039	0.9493755921525988	0.967536246815261	0.004578342959961429	338866.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	11	PUBLICABLE	3033	635	0.9373576881024746	0.9234533420248723	0.9521243773059452	0.00762325406986245	1196316.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	12	PUBLICABLE	2462	532	0.9365329988455471	0.9237198460366535	0.9474304415269571	0.005678228009500753	680842.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	13	PUBLICABLE	2670	478	0.938910681093218	0.9263732210214677	0.9504017778850363	0.006334724377304471	595014.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	14	PUBLICABLE	2475	644	0.9474316706592981	0.9382414878003078	0.9560862552425771	0.004761441094782091	1517796.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	15	PUBLICABLE	2928	608	0.9385483210576705	0.9280967717400131	0.9479445730373365	0.005453931999976518	3284955.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	16	PUBLICABLE	2505	493	0.928307192789468	0.9183096114585931	0.9389815653722308	0.005439555052304001	901792.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	17	PUBLICABLE	2445	461	0.9429306045825967	0.932364830430595	0.9548232597879148	0.006206789684940812	347314.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	18	PUBLICABLE	2566	482	0.9440266523664954	0.9334229246495291	0.9528584077592087	0.005156400063342639	236827.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	19	PUBLICABLE	2561	590	0.9523852863244334	0.9445907328365495	0.959018774265058	0.003979705059022713	1065784.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	20	PUBLICABLE	2755	472	0.9192137503533104	0.896848971453887	0.9385154623542985	0.010538239085004935	820808.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	21	PUBLICABLE	2657	608	0.9091242017626915	0.8898134412492962	0.924571601165522	0.009662907984651173	1198735.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	22	PUBLICABLE	2592	482	0.9601709966073909	0.9512587174755986	0.9692249718130267	0.0045229403089011	351352.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	23	PUBLICABLE	2225	474	0.9554870534588626	0.9455719704542219	0.963897501148964	0.0046912052428665155	281581.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	24	PUBLICABLE	2559	502	0.9391504255379043	0.9271007330617206	0.952480318426801	0.006382270787371031	532855.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	25	PUBLICABLE	2641	494	0.9518103954475212	0.9426848259860731	0.9626321739921143	0.00517376148139347	601167.0	200	
RESULT-ENDIREH2011-MOD-TABLA	CALC-ENDIREH-PISOS-2011-MODULOS-0001	e202c81d3addf8c0e2344af32c921da2219185db80ab81b58f660899fd324c63	decision_su_dinero		entidad	26	PUBLICABLE	2558	520	0.9561877444959567	0.9451515887645916	0.9664004286827279	0.005738949098915831	563404.0	200	
