result_id	calc_id	resultados_sha256	resultado	ventana	eje	categoria	estado	n	upm	p	ic95_lo	ic95_hi	se	masa_ponderada	replicas_n	causa
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	localidad	C	PUBLICABLE	14033	1789	0.08812378388865554	0.08165492982293497	0.09498299451291228	0.003506861815356169	5308930.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	localidad	R	PUBLICABLE	8709	1585	0.07198154394532055	0.06366587460028479	0.08091467881853671	0.004412910249109106	3275673.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	pareja	A1	PUBLICABLE	33307	14368	0.1184805294783096	0.11442213507749319	0.12286323804925293	0.002371032732519713	12052014.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	pareja	A2	PUBLICABLE	1076	1003	0.08821012563741451	0.06938652070473181	0.10455199668966005	0.009626244589318787	484967.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	pareja	B1	PUBLICABLE	8237	6296	0.1400128357847155	0.12952649505221178	0.15171664346212718	0.005943308048380755	3745778.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	pareja	B2	PUBLICABLE	2498	2221	0.04843940511636618	0.0378739287982919	0.06411550382407206	0.006909761310193556	1046524.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	pareja	C1	PUBLICABLE	9108	6935	0.11464853828722713	0.10613191607978298	0.12316154441235455	0.004419515122093297	5482233.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	pareja	C2	PUBLICABLE	1669	1546	0.0696594014317069	0.05346561290369485	0.08949681653784652	0.009388957585245465	937203.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	01	PUBLICABLE	2029	643	0.09035680670830838	0.07485119128832907	0.10493870420241427	0.007558422686152903	280488.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	02	PUBLICABLE	2010	683	0.2526592166220018	0.22882235598679201	0.27518538277795124	0.01244263015919106	810107.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	03	PUBLICABLE	1803	431	0.10224948875255624	0.08403567440696419	0.12141106242413864	0.009235256617019324	160392.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	04	PUBLICABLE	1641	526	0.08373943311785181	0.06939607766043858	0.0961254137308896	0.0070139073573898805	170935.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	05	PUBLICABLE	1950	665	0.20164184446328903	0.1824559801229196	0.22483721427867978	0.010738302827334565	620278.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	06	PUBLICABLE	2022	593	0.062301708537989706	0.053019720559589034	0.07289394664663613	0.0053369816754799855	170204.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	07	PUBLICABLE	1169	337	0.10104059758799244	0.08237310183076237	0.11706164545586414	0.009368994815305107	602154.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	08	PUBLICABLE	1869	652	0.27948937270984614	0.25724273589481805	0.3093778830836205	0.013420681542747453	819541.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	09	PUBLICABLE	2152	848	0.09394555897212396	0.07981233217048961	0.1082203444517073	0.007461370679380292	2239414.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	10	PUBLICABLE	1607	546	0.15676075464377515	0.13775756873871584	0.17774838518286712	0.01085163458809037	329904.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	11	PUBLICABLE	1755	493	0.08233823643643502	0.06751295555500574	0.09664283707905065	0.007429214101846641	1132888.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	12	PUBLICABLE	1381	393	0.06249310125814956	0.04960687186684958	0.07638121966189922	0.0071957107440142705	552637.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	13	PUBLICABLE	1632	334	0.06528501820052594	0.05014728959830937	0.08139398981480886	0.007516590337412205	540369.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	14	PUBLICABLE	1998	563	0.1276804322917788	0.10987826435911693	0.1468177643064867	0.009784285150236549	1764734.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	15	PUBLICABLE	1810	669	0.09938448217873083	0.08535013730140278	0.11594987109540007	0.008081816413741484	3520288.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	16	PUBLICABLE	1520	370	0.06059976622431628	0.04547867241251421	0.07429946243721984	0.007326816895779023	775102.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	17	PUBLICABLE	1805	538	0.09458538698385567	0.08060189196126437	0.10899546952185503	0.007353216978508326	427085.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	18	PUBLICABLE	1727	436	0.09525835786259809	0.08045975619977667	0.10981897619827605	0.007654389371868293	227959.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	19	PUBLICABLE	1775	683	0.11172135134123985	0.09458109325783323	0.12719441164288944	0.009171008720294504	1069160.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	20	PUBLICABLE	1456	326	0.0705172783580198	0.05625441293641176	0.08232466934112799	0.006998207765594655	615452.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	21	PUBLICABLE	2367	655	0.07609554000626509	0.06408413881421074	0.08547042810870019	0.005807820426992721	1146033.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	22	PUBLICABLE	1957	554	0.1298668153212753	0.11225388369809157	0.1521507490862141	0.010281814773880115	446673.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	23	PUBLICABLE	1748	648	0.1182271770484135	0.10258489078157941	0.13435260392541845	0.008758367249979339	333502.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	24	PUBLICABLE	1643	492	0.10990846340351543	0.09252937137865905	0.12843544760918613	0.009298303183795492	495758.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	25	PUBLICABLE	1934	516	0.12189671696132304	0.10316323942328054	0.13778272011249554	0.008437535006413586	622929.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	26	PUBLICABLE	1835	589	0.18607969020686843	0.16869349249578494	0.20692389586282567	0.009944482795758793	598593.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	27	PUBLICABLE	1338	324	0.10273913093845209	0.0848864600527794	0.12099758991715745	0.009168963813420028	345292.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	28	PUBLICABLE	1664	636	0.162949656972503	0.14407669049595725	0.18644067606214132	0.010684790513750427	711459.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	29	PUBLICABLE	1781	559	0.07338211698351728	0.06219417150162681	0.08692514044327769	0.006462554374733437	246804.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	30	PUBLICABLE	1338	393	0.09806421411836373	0.07835482475415037	0.11496597285056738	0.00878254901395799	1290277.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	31	PUBLICABLE	1717	529	0.09667697875587766	0.07730500175635706	0.11651369581042367	0.009949184192815402	437674.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_ingreso	octubre_2011_a_entrevista	entidad	32	PUBLICABLE	1462	377	0.06638897291463983	0.0545953657769746	0.08163243328196441	0.007162332999957139	244634.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	nacional	MX	PUBLICABLE	55895	17001	0.03623551232384366	0.0340638648554106	0.03892393631355903	0.0011985097355658395	23748719.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	edad	15-29	PUBLICABLE	16956	10149	0.03907326459168594	0.03485689501244399	0.04378832643110661	0.0021190251452451432	8106003.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	edad	30-44	PUBLICABLE	22301	11955	0.046335456324612424	0.04208060573711329	0.050301675560685086	0.0020679053836840187	8662934.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	edad	45-59	PUBLICABLE	12821	8819	0.024635554705468663	0.020710394935925955	0.02814584392812241	0.0019462383621428633	5468722.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	edad	60+	PUBLICABLE	3817	3237	0.005091128082273371	0.0025056316179958432	0.007897884467449524	0.0014288513688272039	1511060.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	escolaridad	ninguno	PUBLICABLE	1683	1437	0.010193287957806654	0.005436287996514613	0.015737360201705634	0.0026314551470034884	678780.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	escolaridad	basica	PUBLICABLE	28112	12234	0.03358631606993432	0.030818095341836105	0.036445889932642084	0.0014747287390110722	11529904.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	escolaridad	media_superior	PUBLICABLE	12746	8713	0.04418172950819383	0.03844129181567436	0.05024771474482723	0.0030545210439858347	5671462.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	escolaridad	superior	PUBLICABLE	13352	8635	0.03677572746773949	0.03261921636549157	0.041094256718167826	0.002221097210774023	5868164.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	localidad	U	PUBLICABLE	33153	13627	0.040817413952781684	0.03755356550528184	0.044295919337054235	0.001657516754354943	15164116.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	localidad	C	PUBLICABLE	14033	1789	0.029526477086719922	0.02522310378551339	0.034305169768093294	0.002431811944546706	5308930.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	localidad	R	PUBLICABLE	8709	1585	0.025897884190515964	0.02192194759324187	0.030605801132590125	0.002230582424775114	3275673.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	pareja	A1	PUBLICABLE	33307	14368	0.03774937533262075	0.03500768370416884	0.040671597163182444	0.001564297105818854	12052014.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	pareja	A2	PUBLICABLE	1076	1003	0.02627189066472564	0.01631738271948499	0.03823654181673421	0.005679800259427283	484967.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	pareja	B1	PUBLICABLE	8237	6296	0.05126091295319691	0.044706109912565586	0.05989947165528813	0.0038333465984947517	3745778.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	pareja	B2	PUBLICABLE	2498	2221	0.013797103554242426	0.008537728182133643	0.02012899099472046	0.0029328049767925538	1046524.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	pareja	C1	PUBLICABLE	9108	6935	0.030745683373909864	0.026652484712023836	0.035336330261729026	0.0021347364675157717	5482233.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	pareja	C2	PUBLICABLE	1669	1546	0.01903963175534009	0.010832933611666845	0.030473917628626453	0.00501911306603021	937203.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	entidad	01	PUBLICABLE	2029	643	0.033127976954450813	0.024246890401211064	0.04372515605702802	0.004864753069040041	280488.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	entidad	02	PUBLICABLE	2010	683	0.06539506509633912	0.05373944154823119	0.07786478458182244	0.006606776492992596	810107.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	entidad	03	PUBLICABLE	1803	431	0.020811511796099556	0.013422883108771788	0.027553044404976537	0.0037562609094230434	160392.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	entidad	04	PUBLICABLE	1641	526	0.017269722409102874	0.011333934917996929	0.02272939143604267	0.003082630217066582	170935.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	entidad	05	PUBLICABLE	1950	665	0.04347405518170885	0.03374943002708279	0.05247269734136271	0.005058343514240531	620278.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	entidad	06	PUBLICABLE	2022	593	0.01975864257009236	0.012880341397424756	0.026480283551118162	0.0033865115959428624	170204.0	200	
RESULT-ENDIREH2016-DIS-TABLA	CALC-ENDIREH-PISOS-2016-DISCRIMINACION-0001	9478e84886d372142ff7635143516d9eca7faffd285934e6cca2e6f95c93ebd6	prueba_continuidad	octubre_2011_a_entrevista	entidad	07	PUBLICABLE	1169	337	0.034207196165764904	0.02323962213968282	0.0477363711509897	0.006536972916945959	602154.0	200	
