calc	conducta	dominio	ola	eje	categoria	p	ic_lo	ic_hi	icc_lo	icc_hi	n	result_id_p
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-AMISTADES	CAPITAL_SOCIAL	2021	TLOC	100MIL-MAS	0.745886	0.734033	0.757596			14095	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-AMISTADES-2021-TLOC-100MIL-MAS-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-AMISTADES	CAPITAL_SOCIAL	2021	TLOC	15MIL-99MIL	0.727315	0.709224	0.746848			4793	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-AMISTADES-2021-TLOC-15MIL-99MIL-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-AMISTADES	CAPITAL_SOCIAL	2021	TLOC	2500-14999	0.704247	0.684225	0.724780			4925	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-AMISTADES-2021-TLOC-2500-14999-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-AMISTADES	CAPITAL_SOCIAL	2021	TLOC	MENOS-2500	0.678933	0.663235	0.693716			7353	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-AMISTADES-2021-TLOC-MENOS-2500-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-AMISTADES	CAPITAL_SOCIAL	2021	TOTAL	TODOS	0.722364	0.714636	0.730004			31166	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-AMISTADES-2021-TOTAL-TODOS-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-FAMILIA	CAPITAL_SOCIAL	2021	EDAD	18-29	0.965548	0.960675	0.969933			7723	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-FAMILIA-2021-EDAD-18-29-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-FAMILIA	CAPITAL_SOCIAL	2021	EDAD	30-44	0.939061	0.933093	0.944571			10087	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-FAMILIA-2021-EDAD-30-44-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-FAMILIA	CAPITAL_SOCIAL	2021	EDAD	45-59	0.935529	0.928113	0.942251			7726	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-FAMILIA-2021-EDAD-45-59-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-FAMILIA	CAPITAL_SOCIAL	2021	EDAD	60-MAS	0.950603	0.943206	0.957291			5630	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-FAMILIA-2021-EDAD-60-MAS-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-FAMILIA	CAPITAL_SOCIAL	2021	ESCOLARIDAD	HASTA-PRIMARIA	0.933541	0.926660	0.939840			7658	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-FAMILIA-2021-ESCOLARIDAD-HASTA-PRIMARIA-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-FAMILIA	CAPITAL_SOCIAL	2021	ESCOLARIDAD	MEDIA-SUPERIOR	0.952296	0.945579	0.958673			7092	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-FAMILIA-2021-ESCOLARIDAD-MEDIA-SUPERIOR-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-FAMILIA	CAPITAL_SOCIAL	2021	ESCOLARIDAD	SECUNDARIA	0.936410	0.929755	0.942431			9535	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-FAMILIA-2021-ESCOLARIDAD-SECUNDARIA-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-FAMILIA	CAPITAL_SOCIAL	2021	ESCOLARIDAD	SUPERIOR	0.971085	0.966203	0.975680			6820	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-FAMILIA-2021-ESCOLARIDAD-SUPERIOR-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-FAMILIA	CAPITAL_SOCIAL	2021	SEXO	HOMBRE	0.953637	0.949213	0.957771			14255	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-FAMILIA-2021-SEXO-HOMBRE-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-FAMILIA	CAPITAL_SOCIAL	2021	SEXO	MUJER	0.942162	0.937576	0.946482			16911	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-FAMILIA-2021-SEXO-MUJER-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-FAMILIA	CAPITAL_SOCIAL	2021	TLOC	100MIL-MAS	0.948102	0.943166	0.952418			14095	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-FAMILIA-2021-TLOC-100MIL-MAS-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-FAMILIA	CAPITAL_SOCIAL	2021	TLOC	15MIL-99MIL	0.946008	0.938311	0.953182			4793	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-FAMILIA-2021-TLOC-15MIL-99MIL-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-FAMILIA	CAPITAL_SOCIAL	2021	TLOC	2500-14999	0.944425	0.936280	0.951947			4925	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-FAMILIA-2021-TLOC-2500-14999-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-FAMILIA	CAPITAL_SOCIAL	2021	TLOC	MENOS-2500	0.949386	0.943095	0.955206			7353	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-FAMILIA-2021-TLOC-MENOS-2500-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CUENTA-APOYO-FAMILIA	CAPITAL_SOCIAL	2021	TOTAL	TODOS	0.947572	0.944400	0.950587			31166	RESULT-ENBIARE-PISOS-BIENESTAR-CUENTA-APOYO-FAMILIA-2021-TOTAL-TODOS-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-GENTE-CONOCIDA	CONFIANZA	2021	EDAD	18-29	7.772353	7.706347	7.836079			7723	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-GENTE-CONOCIDA-2021-EDAD-18-29-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-GENTE-CONOCIDA	CONFIANZA	2021	EDAD	30-44	7.535095	7.473448	7.596288			10087	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-GENTE-CONOCIDA-2021-EDAD-30-44-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-GENTE-CONOCIDA	CONFIANZA	2021	EDAD	45-59	7.518079	7.451751	7.584914			7726	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-GENTE-CONOCIDA-2021-EDAD-45-59-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-GENTE-CONOCIDA	CONFIANZA	2021	EDAD	60-MAS	7.644179	7.556666	7.730227			5630	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-GENTE-CONOCIDA-2021-EDAD-60-MAS-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-GENTE-CONOCIDA	CONFIANZA	2021	ESCOLARIDAD	HASTA-PRIMARIA	7.304856	7.223702	7.385554			7658	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-GENTE-CONOCIDA-2021-ESCOLARIDAD-HASTA-PRIMARIA-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-GENTE-CONOCIDA	CONFIANZA	2021	ESCOLARIDAD	MEDIA-SUPERIOR	7.695514	7.620561	7.763754			7092	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-GENTE-CONOCIDA-2021-ESCOLARIDAD-MEDIA-SUPERIOR-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-GENTE-CONOCIDA	CONFIANZA	2021	ESCOLARIDAD	SECUNDARIA	7.405245	7.337657	7.472251			9535	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-GENTE-CONOCIDA-2021-ESCOLARIDAD-SECUNDARIA-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-GENTE-CONOCIDA	CONFIANZA	2021	ESCOLARIDAD	SUPERIOR	8.114141	8.055076	8.171521			6820	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-GENTE-CONOCIDA-2021-ESCOLARIDAD-SUPERIOR-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-GENTE-CONOCIDA	CONFIANZA	2021	SEXO	HOMBRE	7.674384	7.622569	7.725790			14255	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-GENTE-CONOCIDA-2021-SEXO-HOMBRE-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-GENTE-CONOCIDA	CONFIANZA	2021	SEXO	MUJER	7.563771	7.514878	7.614385			16911	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-GENTE-CONOCIDA-2021-SEXO-MUJER-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-GENTE-CONOCIDA	CONFIANZA	2021	TLOC	100MIL-MAS	7.681868	7.625579	7.733958			14095	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-GENTE-CONOCIDA-2021-TLOC-100MIL-MAS-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-GENTE-CONOCIDA	CONFIANZA	2021	TLOC	15MIL-99MIL	7.630871	7.545126	7.712870			4793	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-GENTE-CONOCIDA-2021-TLOC-15MIL-99MIL-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-GENTE-CONOCIDA	CONFIANZA	2021	TLOC	2500-14999	7.531633	7.447311	7.613389			4925	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-GENTE-CONOCIDA-2021-TLOC-2500-14999-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-GENTE-CONOCIDA	CONFIANZA	2021	TLOC	MENOS-2500	7.514299	7.439303	7.591874			7353	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-GENTE-CONOCIDA-2021-TLOC-MENOS-2500-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-GENTE-CONOCIDA	CONFIANZA	2021	TOTAL	TODOS	7.615919	7.578825	7.652217			31166	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-GENTE-CONOCIDA-2021-TOTAL-TODOS-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-MAYORIA-GENTE	CONFIANZA	2021	EDAD	18-29	5.209470	5.128041	5.289180			7723	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-MAYORIA-GENTE-2021-EDAD-18-29-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-MAYORIA-GENTE	CONFIANZA	2021	EDAD	30-44	5.170334	5.105159	5.239360			10087	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-MAYORIA-GENTE-2021-EDAD-30-44-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-MAYORIA-GENTE	CONFIANZA	2021	EDAD	45-59	5.352615	5.280821	5.428845			7726	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-MAYORIA-GENTE-2021-EDAD-45-59-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-MAYORIA-GENTE	CONFIANZA	2021	EDAD	60-MAS	5.608083	5.500005	5.717680			5630	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-MAYORIA-GENTE-2021-EDAD-60-MAS-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-MAYORIA-GENTE	CONFIANZA	2021	ESCOLARIDAD	HASTA-PRIMARIA	5.069108	4.975189	5.160479			7658	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-MAYORIA-GENTE-2021-ESCOLARIDAD-HASTA-PRIMARIA-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-MAYORIA-GENTE	CONFIANZA	2021	ESCOLARIDAD	MEDIA-SUPERIOR	5.251146	5.170925	5.332783			7092	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-MAYORIA-GENTE-2021-ESCOLARIDAD-MEDIA-SUPERIOR-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-MAYORIA-GENTE	CONFIANZA	2021	ESCOLARIDAD	SECUNDARIA	5.042009	4.967232	5.117234			9535	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-MAYORIA-GENTE-2021-ESCOLARIDAD-SECUNDARIA-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-MAYORIA-GENTE	CONFIANZA	2021	ESCOLARIDAD	SUPERIOR	5.906661	5.833590	5.982188			6820	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-MAYORIA-GENTE-2021-ESCOLARIDAD-SUPERIOR-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-MAYORIA-GENTE	CONFIANZA	2021	SEXO	HOMBRE	5.505750	5.449698	5.562744			14255	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-MAYORIA-GENTE-2021-SEXO-HOMBRE-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-MAYORIA-GENTE	CONFIANZA	2021	SEXO	MUJER	5.110647	5.054800	5.164424			16911	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-MAYORIA-GENTE-2021-SEXO-MUJER-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-MAYORIA-GENTE	CONFIANZA	2021	TLOC	100MIL-MAS	5.405138	5.343275	5.468884			14095	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-MAYORIA-GENTE-2021-TLOC-100MIL-MAS-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-MAYORIA-GENTE	CONFIANZA	2021	TLOC	15MIL-99MIL	5.315516	5.211425	5.414441			4793	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-MAYORIA-GENTE-2021-TLOC-15MIL-99MIL-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-MAYORIA-GENTE	CONFIANZA	2021	TLOC	2500-14999	5.135937	5.051337	5.217895			4925	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-MAYORIA-GENTE-2021-TLOC-2500-14999-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-MAYORIA-GENTE	CONFIANZA	2021	TLOC	MENOS-2500	5.148120	5.068261	5.227162			7353	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-MAYORIA-GENTE-2021-TLOC-MENOS-2500-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-MAYORIA-GENTE	CONFIANZA	2021	TOTAL	TODOS	5.296915	5.256289	5.338224			31166	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-MAYORIA-GENTE-2021-TOTAL-TODOS-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-PARTIDOS	CONFIANZA	2021	EDAD	18-29	3.605727	3.518888	3.694664			7723	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-PARTIDOS-2021-EDAD-18-29-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-PARTIDOS	CONFIANZA	2021	EDAD	30-44	3.345388	3.269163	3.427286			10087	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-PARTIDOS-2021-EDAD-30-44-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-PARTIDOS	CONFIANZA	2021	EDAD	45-59	3.456534	3.365802	3.544620			7726	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-PARTIDOS-2021-EDAD-45-59-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-PARTIDOS	CONFIANZA	2021	EDAD	60-MAS	3.835280	3.713389	3.959775			5630	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-PARTIDOS-2021-EDAD-60-MAS-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-PARTIDOS	CONFIANZA	2021	ESCOLARIDAD	HASTA-PRIMARIA	4.086896	3.994854	4.180405			7658	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-PARTIDOS-2021-ESCOLARIDAD-HASTA-PRIMARIA-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-PARTIDOS	CONFIANZA	2021	ESCOLARIDAD	MEDIA-SUPERIOR	3.364875	3.273405	3.454944			7092	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-PARTIDOS-2021-ESCOLARIDAD-MEDIA-SUPERIOR-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-PARTIDOS	CONFIANZA	2021	ESCOLARIDAD	SECUNDARIA	3.627059	3.542812	3.715272			9535	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-PARTIDOS-2021-ESCOLARIDAD-SECUNDARIA-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-PARTIDOS	CONFIANZA	2021	ESCOLARIDAD	SUPERIOR	3.011524	2.926951	3.097501			6820	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-PARTIDOS-2021-ESCOLARIDAD-SUPERIOR-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-PARTIDOS	CONFIANZA	2021	SEXO	HOMBRE	3.499491	3.432620	3.567769			14255	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-PARTIDOS-2021-SEXO-HOMBRE-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-PARTIDOS	CONFIANZA	2021	SEXO	MUJER	3.548775	3.486672	3.611207			16911	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-PARTIDOS-2021-SEXO-MUJER-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-PARTIDOS	CONFIANZA	2021	TLOC	100MIL-MAS	3.186187	3.119002	3.252643			14095	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-PARTIDOS-2021-TLOC-100MIL-MAS-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-PARTIDOS	CONFIANZA	2021	TLOC	15MIL-99MIL	3.500361	3.395783	3.606911			4793	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-PARTIDOS-2021-TLOC-15MIL-99MIL-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-PARTIDOS	CONFIANZA	2021	TLOC	2500-14999	3.900651	3.788904	4.010335			4925	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-PARTIDOS-2021-TLOC-2500-14999-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-PARTIDOS	CONFIANZA	2021	TLOC	MENOS-2500	4.051281	3.944048	4.159019			7353	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-PARTIDOS-2021-TLOC-MENOS-2500-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-PARTIDOS	CONFIANZA	2021	TOTAL	TODOS	3.525540	3.478931	3.574029			31166	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-PARTIDOS-2021-TOTAL-TODOS-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-POLICIA-MUNICIPAL	CONFIANZA	2021	EDAD	18-29	3.972470	3.881171	4.063981			7723	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-POLICIA-MUNICIPAL-2021-EDAD-18-29-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-POLICIA-MUNICIPAL	CONFIANZA	2021	EDAD	30-44	3.709724	3.636743	3.787118			10087	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-POLICIA-MUNICIPAL-2021-EDAD-30-44-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-POLICIA-MUNICIPAL	CONFIANZA	2021	EDAD	45-59	3.819696	3.735976	3.904967			7726	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-POLICIA-MUNICIPAL-2021-EDAD-45-59-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-POLICIA-MUNICIPAL	CONFIANZA	2021	EDAD	60-MAS	4.042922	3.925435	4.159786			5630	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-POLICIA-MUNICIPAL-2021-EDAD-60-MAS-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-POLICIA-MUNICIPAL	CONFIANZA	2021	ESCOLARIDAD	HASTA-PRIMARIA	4.130627	4.032971	4.228800			7658	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-POLICIA-MUNICIPAL-2021-ESCOLARIDAD-HASTA-PRIMARIA-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-POLICIA-MUNICIPAL	CONFIANZA	2021	ESCOLARIDAD	MEDIA-SUPERIOR	3.771185	3.677194	3.864822			7092	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-POLICIA-MUNICIPAL-2021-ESCOLARIDAD-MEDIA-SUPERIOR-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-POLICIA-MUNICIPAL	CONFIANZA	2021	ESCOLARIDAD	SECUNDARIA	3.877666	3.792360	3.960046			9535	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-POLICIA-MUNICIPAL-2021-ESCOLARIDAD-SECUNDARIA-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-POLICIA-MUNICIPAL	CONFIANZA	2021	ESCOLARIDAD	SUPERIOR	3.691001	3.603268	3.784317			6820	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-POLICIA-MUNICIPAL-2021-ESCOLARIDAD-SUPERIOR-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-POLICIA-MUNICIPAL	CONFIANZA	2021	SEXO	HOMBRE	3.822337	3.759881	3.891706			14255	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-POLICIA-MUNICIPAL-2021-SEXO-HOMBRE-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-POLICIA-MUNICIPAL	CONFIANZA	2021	SEXO	MUJER	3.903781	3.842001	3.964991			16911	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-POLICIA-MUNICIPAL-2021-SEXO-MUJER-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-POLICIA-MUNICIPAL	CONFIANZA	2021	TLOC	100MIL-MAS	3.470987	3.406828	3.534171			14095	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-POLICIA-MUNICIPAL-2021-TLOC-100MIL-MAS-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-POLICIA-MUNICIPAL	CONFIANZA	2021	TLOC	15MIL-99MIL	4.056988	3.958992	4.153303			4793	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-POLICIA-MUNICIPAL-2021-TLOC-15MIL-99MIL-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-POLICIA-MUNICIPAL	CONFIANZA	2021	TLOC	2500-14999	4.169863	4.051105	4.293224			4925	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-POLICIA-MUNICIPAL-2021-TLOC-2500-14999-P
CALC-ENBIARE-PISOS-BIENESTAR-0001	CONFIANZA-POLICIA-MUNICIPAL	CONFIANZA	2021	TLOC	MENOS-2500	4.414764	4.314586	4.519302			7353	RESULT-ENBIARE-PISOS-BIENESTAR-CONFIANZA-POLICIA-MUNICIPAL-2021-TLOC-MENOS-2500-P
