indicador_id,indicador_tipo,interaccion,ventana_referencia,dominio_id,dominio,n_entrevistados,peso_entrevistados,n_expuestos,peso_expuestos,n_si,peso_si,n_no,peso_no,n_desconocido,peso_desconocido,n_elegibilidad_desconocida,peso_elegibilidad_desconocida,n_sin_interaccion,peso_sin_interaccion,n_denominador_observado,peso_denominador_observado,proporcion_observada,porcentaje_observado,masa_desconocida_entre_expuestos,limite_inferior_faltantes,limite_superior_faltantes,incertidumbre_muestral,estado,ponderador,unidad,uso
INTERACCION-AGUA,tasa separada documentada,Conexión de agua,últimos dos años,TOTAL,Total nacional cubierto,1322,484464.218750000000,14,3918.201538085938,2,1033.416381835938,12,2884.785156250000,0,0.000000000000,5,1616.694946289062,1303,478929.312500000000,14,3918.201538085938,0.263747633140,26.374763314007,0.000000000000,0.263747633140,0.263747633140,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-AGUA,tasa separada documentada,Conexión de agua,últimos dos años,PEQUENA,Pequeña (5-19),624,382616.812500000000,6,3508.522766113281,1,1008.486633300781,5,2500.036132812500,0,0.000000000000,1,1582.686889648438,617,377525.625000000000,6,3508.522766113281,0.287439102018,28.743910201785,0.000000000000,0.287439102018,0.287439102018,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-AGUA,tasa separada documentada,Conexión de agua,últimos dos años,MEDIANA,Mediana (20-99),305,78281.203125000000,1,213.326828002930,0,0.000000000000,1,213.326828002930,0,0.000000000000,1,12.710347175598,303,78055.164062500000,1,213.326828002930,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-AGUA,tasa separada documentada,Conexión de agua,últimos dos años,GRANDE,Grande (100-250),229,18044.708984375000,5,160.291625976562,1,24.929718017578,4,135.361907958984,0,0.000000000000,2,9.357164382935,222,17875.058593750000,5,160.291625976562,0.155527263921,15.552726392097,0.000000000000,0.155527263921,0.155527263921,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-AGUA,tasa separada documentada,Conexión de agua,últimos dos años,EXTRA-GRANDE,Extra grande (251+),164,5521.468750000000,2,36.060176849365,0,0.000000000000,2,36.060176849365,0,0.000000000000,1,11.940574645996,161,5473.468261718750,2,36.060176849365,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-CONSTRUCCION,tasa separada documentada,Permiso de construcción,últimos dos años,TOTAL,Total nacional cubierto,1322,484464.218750000000,137,18912.605041503906,16,1323.198486328125,111,16770.314453125000,10,819.092102050781,3,174.037384033203,1182,465377.531250000000,127,18093.512939453125,0.073131099016,7.313109901632,0.043309322024,0.069963840699,0.113273162723,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-CONSTRUCCION,tasa separada documentada,Permiso de construcción,últimos dos años,PEQUENA,Pequeña (5-19),624,382616.812500000000,55,11706.729026794434,5,621.681945800781,49,10972.738281250000,1,112.308799743652,1,138.836669921875,568,370771.250000000000,54,11594.420227050781,0.053619062758,5.361906275834,0.009593525184,0.053104666929,0.062698192114,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-CONSTRUCCION,tasa separada documentada,Permiso de construcción,últimos dos años,MEDIANA,Mediana (20-99),305,78281.203125000000,36,4723.702575683594,3,294.829833984375,29,4026.686035156250,4,402.186706542969,1,32.962394714355,268,73524.539062500000,32,4321.515869140625,0.068223707355,6.822370735457,0.085142258662,0.062414986816,0.147557245478,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-CONSTRUCCION,tasa separada documentada,Permiso de construcción,últimos dos años,GRANDE,Grande (100-250),229,18044.708984375000,26,2179.431427001953,5,344.090789794922,18,1543.865478515625,3,291.475158691406,0,0.000000000000,203,15865.277343750000,23,1887.956268310547,0.182255699229,18.225569922911,0.133739082166,0.157880989295,0.291620071461,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-CONSTRUCCION,tasa separada documentada,Permiso de construcción,últimos dos años,EXTRA-GRANDE,Extra grande (251+),164,5521.468750000000,20,302.745339393616,3,62.596046447754,15,227.027832031250,2,13.121460914612,1,2.238332033157,143,5216.485351562500,18,289.623878479004,0.216128748695,21.612874869463,0.043341578572,0.206761387551,0.250102966123,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-FISCAL,tasa separada documentada,Inspección o reunión fiscal,último año,TOTAL,Total nacional cubierto,1322,484464.218750000000,75,9202.299468994141,8,483.441894531250,60,8388.566406250000,7,330.291168212891,1,42.676353454590,1246,475219.250000000000,68,8872.008300781250,0.054490694569,5.449069456897,0.035892242947,0.052534901321,0.088427144268,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-FISCAL,tasa separada documentada,Inspección o reunión fiscal,último año,PEQUENA,Pequeña (5-19),624,382616.812500000000,21,4258.423023223877,4,223.662414550781,16,3974.093017578125,1,60.667591094971,1,42.676353454590,602,378315.750000000000,20,4197.755432128906,0.053281430557,5.328143055665,0.014246492367,0.052522357063,0.066768849430,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-FISCAL,tasa separada documentada,Inspección o reunión fiscal,último año,MEDIANA,Mediana (20-99),305,78281.203125000000,17,3349.748130798340,1,122.754539489746,15,3188.342773437500,1,38.650817871094,0,0.000000000000,288,74931.453125000000,16,3311.097312927246,0.037073673133,3.707367313262,0.011538425088,0.036645901332,0.048184326420,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-FISCAL,tasa separada documentada,Inspección o reunión fiscal,último año,GRANDE,Grande (100-250),229,18044.708984375000,10,637.730125427246,0,0.000000000000,9,555.722900390625,1,82.007225036621,0,0.000000000000,219,17406.976562500000,9,555.722900390625,0.000000000000,0.000000000000,0.128592364963,0.000000000000,0.128592364963,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-FISCAL,tasa separada documentada,Inspección o reunión fiscal,último año,EXTRA-GRANDE,Extra grande (251+),164,5521.468750000000,27,956.397689819336,3,137.024948120117,20,670.407226562500,4,148.965515136719,0,0.000000000000,137,4565.071289062500,23,807.432174682617,0.169704592431,16.970459243091,0.155756874700,0.143271935492,0.299028810192,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-IMPORTACION,tasa separada documentada,Licencia de importación,últimos dos años,TOTAL,Total nacional cubierto,1322,484464.218750000000,17,4071.797607421875,0,0.000000000000,17,4071.797607421875,0,0.000000000000,4,1043.750610351562,1301,479348.687500000000,17,4071.797607421875,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-IMPORTACION,tasa separada documentada,Licencia de importación,últimos dos años,PEQUENA,Pequeña (5-19),624,382616.812500000000,5,2800.238769531250,0,0.000000000000,5,2800.238769531250,0,0.000000000000,2,285.644958496094,617,379530.937500000000,5,2800.238769531250,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-IMPORTACION,tasa separada documentada,Licencia de importación,últimos dos años,MEDIANA,Mediana (20-99),305,78281.203125000000,2,188.358016967773,0,0.000000000000,2,188.358016967773,0,0.000000000000,1,751.994628906250,302,77340.851562500000,2,188.358016967773,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-IMPORTACION,tasa separada documentada,Licencia de importación,últimos dos años,GRANDE,Grande (100-250),229,18044.708984375000,4,492.984802246094,0,0.000000000000,4,492.984802246094,0,0.000000000000,1,6.111097335815,224,17545.613281250000,4,492.984802246094,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-IMPORTACION,tasa separada documentada,Licencia de importación,últimos dos años,EXTRA-GRANDE,Extra grande (251+),164,5521.468750000000,6,590.216308593750,0,0.000000000000,6,590.216308593750,0,0.000000000000,0,0.000000000000,158,4931.252929687500,6,590.216308593750,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-OPERACION,tasa separada documentada,Licencia de operación,últimos dos años,TOTAL,Total nacional cubierto,1322,484464.218750000000,40,3299.051757812500,6,504.293212890625,32,2703.721679687500,2,91.036865234375,7,2274.647460937500,1275,478890.500000000000,38,3208.014892578125,0.157197902683,15.719790268347,0.027594858134,0.152860048860,0.180454906994,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-OPERACION,tasa separada documentada,Licencia de operación,últimos dos años,PEQUENA,Pequeña (5-19),624,382616.812500000000,23,2413.254394531250,3,372.237670898438,20,2041.016723632812,0,0.000000000000,5,1520.163696289062,596,378683.406250000000,23,2413.254394531250,0.154247174165,15.424717416530,0.000000000000,0.154247174165,0.154247174165,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-OPERACION,tasa separada documentada,Licencia de operación,últimos dos años,MEDIANA,Mediana (20-99),305,78281.203125000000,6,515.225601196289,2,92.273208618164,4,422.952392578125,0,0.000000000000,1,751.994628906250,298,77013.984375000000,6,515.225601196289,0.179092825364,17.909282536411,0.000000000000,0.179092825364,0.179092825364,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-OPERACION,tasa separada documentada,Licencia de operación,últimos dos años,GRANDE,Grande (100-250),229,18044.708984375000,5,265.116127014160,0,0.000000000000,4,186.019836425781,1,79.096290588379,0,0.000000000000,224,17779.591796875000,4,186.019836425781,0.000000000000,0.000000000000,0.298345828597,0.000000000000,0.298345828597,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
INTERACCION-OPERACION,tasa separada documentada,Licencia de operación,últimos dos años,EXTRA-GRANDE,Extra grande (251+),164,5521.468750000000,6,105.455455780029,1,39.782337188721,4,53.732543945312,1,11.940574645996,1,2.489126205444,157,5413.524414062500,5,93.514881134033,0.425411835061,42.541183506079,0.113228609726,0.377243044416,0.490471654142,IC-DE-DISEÑO-NO-ESTIMABLE-CON-INSUMOS-DISPONIBLES,OK,wmedian,establecimientos expuestos,CONTEXTO-INFORME-NO-CALIBRA;UNIDAD-DISTINTA-NO-TRANSFERENCIA
