# data/inventario-reactivos-fd-recuperado-v1_0.tsv -- DERIVADO por tools/recupera_reactivos_fd.py
# ACTO GEN2-RESIDUAL-81-1 (16/sep/2026, NUBE, sin corpus). NO se edita a mano: se re-genera.
#   python3 tools/recupera_reactivos_fd.py --escribe
# Una fila por identidad ciega del indice que la capa FD resuelve por identidad EXACTA.
# IDENTIDAD: instrumento + tabla + variable, EXACTA. La tabla se empareja plegando el miembro
# (minusculas, sin extension) y, si eso no basta, por prefijo de 31 caracteres -- el limite de
# nombre de hoja de Excel que trunca las hojas del descriptor -- y SOLO cuando la hoja candidata
# es unica. NUNCA se empareja por variable_id con la tabla sin resolver (10765 filas emparejarian
# asi y ninguna se publica), NUNCA se propaga texto entre olas y una tabla ambigua nunca se
# resuelve por cercania: doctrina de ACTO GEN2-REACTIVOS-RESIDUALES-BUSQUEDA-UTIL, no aflojada aqui.
# ROTULADO: el FD mezcla en una sola columna etiquetas de variable y preguntas literales. Se separan
# por un rasgo observable -- la marca de interrogacion -- en ETIQUETA_VARIABLE / PREGUNTA_DICCIONARIO.
# Es una heuristica de rotulado declarada, no una afirmacion sobre la fuente. Nunca PREGUNTA_COMPLETA:
# ese rotulo lo reserva contexto-v1_1 para el enunciado integro leido del cuestionario, no del
# descriptor. ALCANCE (A.15): recuperar texto
# no acredita suficiencia cientifica, ni existencia de un constructo, ni comparabilidad entre olas.
id_origen	payload_id	sha256_12	instrumento	ola	archivo_miembro	variable_id	texto_reactivo	texto_tipo	contexto_busqueda	metodo	universo_declarado	fuente_texto	fuente_sha256_12	referencia_fuente
v1_2:17294	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	llave_hog	Clave única de identificación del hogar (UPM+VIV_SEL+ HOGAR)	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17295	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	llave_muj	Clave única que identifca a cada mujer de 15 a 54 años con módulo (UPM+VIV_SEL+HOGAR+N_REN)	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17296	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	llave_viv	Clave única de identificación de la vivienda (UPM+VIV_SEL)	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17297	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	n_ren	Consecutivo del residente habitual miembro del hogar	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17298	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	niv	¿Cuál es el último año o grado que aprobó (NOMBRE) en la escuela? (Nivel)	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17299	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	ordenemb	Orden del embarazo	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17300	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	ordenhnv	Orden del hijo nacido vivo	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17301	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p10_1_ag	Situación conyugal (agrupado 1)	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17302	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p3_19	¿(NOMBRE) habla algún dialecto o lengua indígena?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17303	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p5_11	¿Está (NOMBRE) viviendo con usted?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17304	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p5_12	(NOMBRE) es hombre. (NOMBRE) es mujer.	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17305	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p5_13	¿Cuántos años cumplidos tiene (NOMBRE)?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17306	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p5_15	(NOMBRE) era hombre. (NOMBRE) era mujer.	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17307	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p5_16_1	¿Qué edad tenía (NOMBRE) cuando murió? (Días)	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17308	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p5_16_2	¿Qué edad tenía (NOMBRE) cuando murió? (Meses)	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17309	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p5_16_3	¿Qué edad tenía (NOMBRE) cuando murió? (Años)	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17310	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p5_17_1	¿Cuál fue la fecha de nacimiento de (NOMBRE) o pérdida? (Mes)	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17311	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p5_17_2	¿Cuál fue la fecha de nacimiento de (NOMBRE) o pérdida? (Año)	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17312	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p5_20	¿A los cuántos meses de embarazo tuvo a su primera (segunda, etc.) hija o hijo nacido muerto?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17313	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p5_21	¿Dio alguna señal de vida, como movimiento, llanto o respiración?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17314	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p5_24	¿Cuántos meses de embarazo tenía cuando ocurrió su primera (segunda, etc.) pérdida o aborto?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17315	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p6_10	¿Registraron la muerte de (NOMBRE) en el Registro Civil?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17316	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p6_3	¿El parto de (NOMBRE) ocurrió en una unidad médica?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17317	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p6_4	¿Al nacer (NOMBRE) recibió el certificado de nacimiento que otorga el Sector Salud?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17318	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p6_5	¿Registraron el nacimiento de (NOMBRE) en el Registro Civil?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17319	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p6_6_1	¿Qué edad tenía (NOMBRE) cuando la(o) registraron?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17320	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p6_6_2	¿Qué edad tenía (NOMBRE) cuando la(o) registraron?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17321	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	p6_9	¿Personal médico o persona autorizada le(s) dio un certificado de la muerte donde dice de qué murió (NOMBRE)?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17323	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	resemb	Resultado del embarazo	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17324	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	t_loc_ag1	Tamaño de localidad, tercera agrupación	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17325	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	t_loc_ur	Tamaño de localidad, segunda agrupación	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17326	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	tam_loc	Clave de tamaño de localidad	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17327	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	upm	Unidad Primaria de Muestreo	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17328	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	upm_dis	Unidad Primaria de Muestreo	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17329	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TFECHISEMB.csv	viv_sel	Vivienda seleccionada	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TFECHISEMB;via=EXACTO
v1_2:17330	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	THOGAR.csv	cls_hog	Clase de hogar	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=THOGAR;via=EXACTO
v1_2:17331	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	THOGAR.csv	edad_jefe	Edad de la (el) jefa(e) del hogar	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=THOGAR;via=EXACTO
v1_2:17332	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	THOGAR.csv	ent	Clave de Entidad Federativa de levantamiento de la información	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=THOGAR;via=EXACTO
v1_2:17333	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	THOGAR.csv	est_dis	Estrato de diseño muestral	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=THOGAR;via=EXACTO
v1_2:17334	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	THOGAR.csv	estrato	Estrato sociodemográfico	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=THOGAR;via=EXACTO
v1_2:17335	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	THOGAR.csv	fac_viv	Factor de expansión a nivel vivienda	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=THOGAR;via=EXACTO
v1_2:17336	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	THOGAR.csv	gqe_jefe	Grupos quinquenales de edad de la (el) jefa(e) del hogar	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=THOGAR;via=EXACTO
v1_2:17337	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	THOGAR.csv	hli_jefe	Condición de habla de lengua indígena de la (el) jefa(e) del hogar	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=THOGAR;via=EXACTO
v1_2:17338	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	THOGAR.csv	hogar	Consecutivo del hogar en la vivienda	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=THOGAR;via=EXACTO
v1_2:17339	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	THOGAR.csv	inthog_r	Integrantes del hogar	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=THOGAR;via=EXACTO
v1_2:17340	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	THOGAR.csv	llave_hog	Clave única de identificación del hogar (UPM+VIV_SEL+HOGAR)	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=THOGAR;via=EXACTO
v1_2:17341	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	THOGAR.csv	llave_viv	Clave única de identificación del hogar (UPM+VIV_SEL)	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=THOGAR;via=EXACTO
v1_2:17342	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	THOGAR.csv	migra_ho	Condición de migración internacional en el hogar	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=THOGAR;via=EXACTO
v1_2:17343	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	THOGAR.csv	niv_esc_jefe	Nivel de escolaridad de la (el) jefa(e) del hogar	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=THOGAR;via=EXACTO
v1_2:17344	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	THOGAR.csv	p2_5	Entonces, ¿en este hogar viven … personas?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=THOGAR;via=EXACTO
v1_2:17345	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	THOGAR.csv	p4_1	¿Durante los últimos cinco años, esto es, de agosto de 2018 a la fecha, usted o alguna de las personas que vive o vivía en este hogar se fue a vivir o a trabajar a otro país?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=THOGAR;via=EXACTO
v1_2:17346	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	THOGAR.csv	p4_3	Entonces, ¿el número de personas de este hogar que se fueron a vivir o a trabajar a otro país es de ... personas	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=THOGAR;via=EXACTO
