# data/inventario-reactivos-contexto-fd26-v1_0.tsv -- sucesor overlay; no reordena fuentes historicas
# contexto_busqueda es vocabulario editorial de recuperacion, no texto literal de la fuente
# {"extractor_version": "reactivos-contexto-1.1.7", "filas_con_texto_publicadas": 17888, "filas_metadato_perimetro": 36707, "filas_sin_texto_residual": 18819, "fuentes": {"ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx": "651e0d17f27e", "ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx": "25ec5f80c235", "ADQ15_CNBV_BDIF_inclusion_financiera/Diccionario_DGPASF.xlsx": "8c45e5684625", "ADQ15_CNBV_BDIF_inclusion_financiera/Glosario_Datos_Abiertos_DGASF.xlsx": "18d8d88392bb", "Censo2020_CAAS_descriptor_bd.xlsx": "ca169ac742c3", "Censo2020_CEU_descriptor_bd.xlsx": "b497acecd542", "diccionario_cuestionario_ampliado_cpv2020.xlsx": "e728cdac1872", "elcos2012/elcos_fd.xls": "5d93835e086b", "enasem2018/enasem_2018_fd.xlsx": "00d1cd1ac75c", "enasem2021/enasem_2021_fd.xlsx": "00f5dfaef813", "enasem2024/enasem_2024_fd.xlsx": "79b02638baa7", "enasic2022/enasic_2022_fd.xlsx": "33c692e05bd7", "enbiare2021/enbiare_2021_fd.pdf": "8a79265d8c1f", "encig2011/fd_encig2011.pdf": "62923b38a66f", "endireh2006/fd_endireh06.xls": "019b47033407", "endireh2011/fd_endireh11.xls": "b038c66d69bc", "endutih2023/FD_ENDUTIH2023.xlsx": "0f78146a6d61", "endutih2024/fd_endutih2024.xlsx": "ecdf95924b0b", "endutih2025/fd_endutih2025.xlsx": "d02caecea044", "enfih2019/enfih_2019_fd.xlsx": "326b68b34279", "enpol2021/fd_enpol2021.pdf": "7f3a23e15782", "enti2022/enti_2022_fd.pdf": "40b570551e12", "enut2009_fd.pdf": "7f51369ae142", "enut2019_fd.xlsx": "8577edc8e1f2", "enut2024_fd.xlsx": "4a7dddf1bc06", "fd_enadid23.xlsx": "d56582b7ace0", "fd_iter_cpv2020.pdf": "1b7ea20fb8f0", "mociba2015/mociba2015_fd.xlsx": "d22b978b21b4", "mociba2016/mociba2016_fd.xlsx": "bf54150e6b7e", "mociba2017/mociba2017_fd.xlsx": "636f2df5f630"}, "grupos_residuales": 370, "motivos_residuales": {"CORRESPONDENCIA_AMBIGUA": 9396, "ETIQUETA_TECNICA_NO_ACREDITADA": 7108, "PREGUNTA_NO_LOCALIZADA": 2315}, "objetos": ["ADQ15_CNBV_AhorroFinanciero_Financiamiento", "ADQ15_CNBV_BDIF_inclusion_financiera", "censo2020", "cpv2020", "elcos2012", "enadid2023", "enasem2018", "enasem2021", "enasem2024", "enasic2022", "enbiare2021", "encig2011", "endireh2006", "endireh2011", "endutih2023", "endutih2024", "endutih2025", "enfih2019", "enpol2021", "enti2022", "enut2009", "enut2019", "enut2024", "mociba2015", "mociba2016", "mociba2017"]}
id_origen	payload_id	sha256_12	instrumento	ola	archivo_miembro	variable_id	texto_reactivo	texto_tipo	contexto_busqueda	metodo	universo_declarado	fuente_texto	fuente_sha256_12	referencia_fuente
ext:17211	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_5_2	1.5 ¿Cuánto recibe (RESPUESTA DE 1.4)?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=57
ext:17212	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_7_2_1	1.7 ¿Quiénes le ayudan con dinero?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=60
ext:17213	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_7_2_2	1.7 ¿Quiénes le ayudan con dinero?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=68
ext:17214	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_7_2_3	1.7 ¿Quiénes le ayudan con dinero?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=75
ext:17215	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_4_3	1.4 Actualmente ¿usted recibe dinero o apoyo... 3 de familiares o conocidos de otro país diferente a Estados Unidos de América?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=82
ext:17216	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_5_3	1.5 ¿Cuánto recibe (RESPUESTA DE 1.4)?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=87
ext:17217	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_7_3_1	1.7 ¿Quiénes le ayudan con dinero?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=90
ext:17218	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_7_3_2	1.7 ¿Quiénes le ayudan con dinero?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=98
ext:17219	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_7_3_3	1.7 ¿Quiénes le ayudan con dinero?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=105
ext:17220	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_4_4	1.4 Actualmente ¿usted recibe dinero o apoyo... 4 de familiares o conocidos dentro del país?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=112
ext:17221	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_5_4	1.5 ¿Cuánto recibe (RESPUESTA DE 1.3)?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=117
ext:17222	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_7_4_1	1.7 ¿Quiénes le ayudan con dinero?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=120
ext:17223	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_7_4_2	1.7 ¿Quiénes le ayudan con dinero?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=128
ext:17224	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_7_4_3	1.7 ¿Quiénes le ayudan con dinero?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=135
ext:17225	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_4_5	1.4 Actualmente ¿usted recibe dinero o apoyo... 5 del programa Oportunidades?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=142
ext:17226	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_5_5	1.5 ¿Cuánto recibe (RESPUESTA DE 1.3)?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=147
ext:17227	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_4_6	1.4 Actualmente ¿usted recibe dinero o apoyo... 6 de otro programa de gobierno?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=150
ext:17228	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_5_6	1.5 ¿Cuánto recibe (RESPUESTA DE 1.3)?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=155
ext:17229	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_4_7	1.4 Actualmente ¿usted recibe dinero o apoyo... 7 de otro tipo como becas, renta u otro?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=158
ext:17230	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP1_5_7	1.5 ¿Cuánto recibe (RESPUESTA DE 1.3)?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=163
ext:17231	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP2_1	2.1 ¿Alguna vez le han pedido la prueba de embarazo como requisito para entrar a un trabajo?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=171
ext:17232	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP2_2	2.2 ¿Alguna vez por embarazarse la han despedido, no le renovaron contrato o le bajaron el salario?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=177
ext:17233	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP2_3_1	2.3 ¿De octubre de 2010 a la fecha trabajó?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=182
ext:17234	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP2_3_2	2.3a ¿En su trabajo (ES O ERA)…	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=186
ext:17235	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP2_4	2.4 ¿Su lugar de trabajo es…	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=195
ext:17236	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP2_5_1	2.5 ¿De octubre de 2010 a la fecha … 1 le han pagado menos que a un hombre que desarrolla el mismo trabajo o puesto?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=208
ext:17237	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP2_5_2	2.5 ¿De octubre de 2010 a la fecha … 2 ha tenido menos oportunidad que un hombre para ascender?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=213
ext:17238	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP2_5_3	2.5 ¿De octubre de 2010 a la fecha … 3 ha recibido menos prestaciones que un hombre que tiene el mismo nivel o puesto?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=218
ext:17239	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP2_5_4	2.5 ¿De octubre de 2010 a la fecha … 4 debido a su edad o estado civil, le han bajado el salario, la despidieron,o no la contrataron?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=223
ext:17240	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP2_5_5	2.5 ¿De octubre de 2010 a la fecha … 5 en su trabajo le han pedido la prueba de embarazo?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=228
ext:17241	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP2_6_1	2.6 Sin considerar a su esposo o pareja, ¿dígame si... 1 la han tocado o manoseado sin su consentimiento?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=238
ext:17242	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP2_7_1_1	2.7 Dígame ¿quién o quiénes le han (RESPUESTA DE 2.6)?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=242
ext:17243	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP2_8_1_1	2.8 ¿Esto le ocurrió en …	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=260
ext:17244	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP2_9_1_1	2.9 ¿Esto le ha sucedido de octubre de 2010 a la fecha?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=271
ext:17245	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP2_10_1_1	2.10 ¿Por esta situación, pidió ayuda …	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=275
ext:17246	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP2_11_1_1	2.11 ¿Cómo la atendieron en (RESPUESTA DE 2.10)?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=288
ext:17247	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP2_12_1_1	2.12 ¿Cuando acudió a la autoridad o institución …	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=294
ext:17248	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP2_12_1_2	2.12 ¿Cuando acudió a la autoridad o institución …	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=304
ext:17249	endireh2011/bd_endireh_2011_dta.zip	5bf6f4828709	endireh2011	2011	bd_endireh_2011_dta/TDunida1.dta	BP2_7_1_2	2.7 Dígame ¿quién o quiénes le han (RESPUESTA DE 2.6)?	PREGUNTA_DICCIONARIO		INSPECT_STATA	PRESENTE_EN_DATA_RAW	endireh2011/fd_endireh11.xls	b038c66d69bc	miembro=endireh2011/fd_endireh11.xls;hoja=TDunida1;fila=313
