# data/inventario-reactivos-descargas-mx-v1_2.tsv -- ACTO MAESTRA38-LOTE-CRUCE, piezas (a)/(b)/(f) (6/sep/2026).
# UNION de tres conjuntos, verificada por conteo, no supuesta:
#   (i)  v1_1 completo (42 535 filas, ACTO MAESTRA37-A1 P4) -- v1_1 NO se toca;
#   (ii) el v1_2 ANTERIOR (28 922 filas, snapshot de v1_0 congelado por ACTO MAESTRA38-A1) -- de el, 9 443 filas
#        (las de UNIVERSO-2026-09/) NO estan en v1_1: v1_1 no contiene a v1_2, ni al reves. Reconstruir v1_2
#        solo desde v1_1 habria borrado esas 9 443 filas en silencio. Verificado con diferencia de conjuntos.
#   (iii) las filas nuevas de este acto: data_raw losmexicanos_unam_iij/, cultura_constitucional_unam_iij/,
#        ecopred2014/, A6_MMAD_PROTESTA_MEXICO/ (S11-CRUCE-spec-v1_0.md §0.2: el manifiesto las pone en data_raw,
#        no en descargas_mx) + descargas_mx UNIVERSO-2026-09/CSES/ (3 .sav CIDE-CSES 2015, 0 filas en todo
#        inventario previo) + relectura de LAPOP 2021/2023.
# Generado importando tools/inventario_reactivos_ext.py::procesar_payload y tools/inventario_reactivos.py::procesar
# sin editarlos (tools/*.py es NO-TOCA en el perimetro de este acto).
payload_id	sha256_12	instrumento	ola	archivo_miembro	variable_id	texto_reactivo	metodo	universo_declarado
A6_MMAD_PROTESTA_MEXICO/mmALL_073120_csv.csv	5906226e24c9	A6_MMAD_PROTESTA_MEXICO	NO_DETERMINADO	mmALL_073120_csv.csv	stateresponse5		INSPECT_CSV	PRESENTE_EN_DATA_RAW
A6_MMAD_PROTESTA_MEXICO/mmALL_073120_csv.csv	5906226e24c9	A6_MMAD_PROTESTA_MEXICO	NO_DETERMINADO	mmALL_073120_csv.csv	stateresponse6		INSPECT_CSV	PRESENTE_EN_DATA_RAW
A6_MMAD_PROTESTA_MEXICO/mmALL_073120_csv.csv	5906226e24c9	A6_MMAD_PROTESTA_MEXICO	NO_DETERMINADO	mmALL_073120_csv.csv	stateresponse7		INSPECT_CSV	PRESENTE_EN_DATA_RAW
A6_MMAD_PROTESTA_MEXICO/mmALL_073120_csv.csv	5906226e24c9	A6_MMAD_PROTESTA_MEXICO	NO_DETERMINADO	mmALL_073120_csv.csv	year		INSPECT_CSV	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	CABECERA_DISTRITAL		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	CAND_IND10		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	CAND_IND11		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	CAND_IND12		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	CAND_IND13		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	CAND_IND14		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	CAND_IND15		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	CAND_IND16		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	CAND_IND9		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	CASILLA		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	CIRCUNSCRIPCION		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	ES		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	ESTATUS_ACTA		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	ID_DISTRITO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	ID_ESTADO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	ID_MUNICIPIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	LISTA_NOMINAL		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	MC		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	MORENA		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	MUNICIPIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	NOMBRE_ESTADO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	NUM_VOTOS_CAN_NREG		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	NUM_VOTOS_NULOS		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	NUM_VOTOS_VALIDOS		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	NVA_ALIANZA		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	OBSERVACIONES		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	PAN		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	PRD		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	PRI		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	PRI_NVA_ALIANZA		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	PRI_PT		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	PRI_PT_NVA_ALIANZA		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	PT		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	PT_NVA_ALIANZA		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	PVEM		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	RUTA_ACTA		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	SECCION		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	TEPJF		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_CAS.csv	TOTAL_VOTOS		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	CAND_IND10		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	CAND_IND11		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	CAND_IND12		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	CAND_IND13		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	CAND_IND14		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	CAND_IND15		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	CAND_IND16		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	CAND_IND9		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	CASILLAS		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	ES		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	ID_ESTADO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	ID_MUNICIPIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	LISTA_NOMINAL		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	MC		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	MORENA		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	MUNICIPIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	NOMBRE_ESTADO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	NUM_VOTOS_CAN_NREG		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	NUM_VOTOS_NULOS		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	NUM_VOTOS_VALIDOS		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	NVA_ALIANZA		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	PAN		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	PARTICIPACION		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	PRD		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	PRI		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	PRI_NVA_ALIANZA		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	PRI_PT		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	PRI_PT_NVA_ALIANZA		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	PT		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
AGS_PEL_2016.zip	5373242a2cb9	(raiz)	NO_DETERMINADO	AGS_PEL_2016/AYUNTAMIENTOS_csv/2016_SEE_AYUN_AGS_MUN.csv	PT_NVA_ALIANZA		INSPECT_ZIP	PRESENTE_EN_DATA_RAW
