# residual por objeto exacto; no equivale a ausencia cientifica
# {"extractor_version": "reactivos-contexto-1.1.7", "filas_con_texto_publicadas": 17888, "filas_metadato_perimetro": 36707, "filas_sin_texto_residual": 18819, "fuentes": {"ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx": "651e0d17f27e", "ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx": "25ec5f80c235", "ADQ15_CNBV_BDIF_inclusion_financiera/Diccionario_DGPASF.xlsx": "8c45e5684625", "ADQ15_CNBV_BDIF_inclusion_financiera/Glosario_Datos_Abiertos_DGASF.xlsx": "18d8d88392bb", "Censo2020_CAAS_descriptor_bd.xlsx": "ca169ac742c3", "Censo2020_CEU_descriptor_bd.xlsx": "b497acecd542", "diccionario_cuestionario_ampliado_cpv2020.xlsx": "e728cdac1872", "elcos2012/elcos_fd.xls": "5d93835e086b", "enasem2018/enasem_2018_fd.xlsx": "00d1cd1ac75c", "enasem2021/enasem_2021_fd.xlsx": "00f5dfaef813", "enasem2024/enasem_2024_fd.xlsx": "79b02638baa7", "enasic2022/enasic_2022_fd.xlsx": "33c692e05bd7", "enbiare2021/enbiare_2021_fd.pdf": "8a79265d8c1f", "encig2011/fd_encig2011.pdf": "62923b38a66f", "endireh2006/fd_endireh06.xls": "019b47033407", "endireh2011/fd_endireh11.xls": "b038c66d69bc", "endutih2023/FD_ENDUTIH2023.xlsx": "0f78146a6d61", "endutih2024/fd_endutih2024.xlsx": "ecdf95924b0b", "endutih2025/fd_endutih2025.xlsx": "d02caecea044", "enfih2019/enfih_2019_fd.xlsx": "326b68b34279", "enpol2021/fd_enpol2021.pdf": "7f3a23e15782", "enti2022/enti_2022_fd.pdf": "40b570551e12", "enut2009_fd.pdf": "7f51369ae142", "enut2019_fd.xlsx": "8577edc8e1f2", "enut2024_fd.xlsx": "4a7dddf1bc06", "fd_enadid23.xlsx": "d56582b7ace0", "fd_iter_cpv2020.pdf": "1b7ea20fb8f0", "mociba2015/mociba2015_fd.xlsx": "d22b978b21b4", "mociba2016/mociba2016_fd.xlsx": "bf54150e6b7e", "mociba2017/mociba2017_fd.xlsx": "636f2df5f630"}, "grupos_residuales": 370, "motivos_residuales": {"CORRESPONDENCIA_AMBIGUA": 9396, "ETIQUETA_TECNICA_NO_ACREDITADA": 7108, "PREGUNTA_NO_LOCALIZADA": 2315}, "objetos": ["ADQ15_CNBV_AhorroFinanciero_Financiamiento", "ADQ15_CNBV_BDIF_inclusion_financiera", "censo2020", "cpv2020", "elcos2012", "enadid2023", "enasem2018", "enasem2021", "enasem2024", "enasic2022", "enbiare2021", "encig2011", "endireh2006", "endireh2011", "endutih2023", "endutih2024", "endutih2025", "enfih2019", "enpol2021", "enti2022", "enut2009", "enut2019", "enut2024", "mociba2015", "mociba2016", "mociba2017"]}
instrumento	ola	payload_id	archivo_miembro	motivo	filas_fisicas	variables_logicas	variables_ejemplo	siguiente_accion
adq15_cnbv_ahorrofinanciero_financiamiento	NO_DETERMINADO	ADQ15_CNBV_AhorroFinanciero_Financiamiento/Base_Ahorro_Financiero_y_Financiamiento_2000-Jun2023.xlsx	Financiamiento pesos constantes	ETIQUETA_TECNICA_NO_ACREDITADA	93	93	2000-09-01 00:00:00,2000-12-01 00:00:00,2001-03-01 00:00:00,2001-06-01 00:00:00,2001-09-01 00:00:00,2001-12-01 00:00:00,2002-03-01 00:00:00,2002-06-01 00:00:00	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_ahorrofinanciero_financiamiento	NO_DETERMINADO	ADQ15_CNBV_AhorroFinanciero_Financiamiento/Base_Ahorro_Financiero_y_Financiamiento_2000-Jun2023.xlsx	Financiamiento pesos corrientes	ETIQUETA_TECNICA_NO_ACREDITADA	93	93	2000-09-01 00:00:00,2000-12-01 00:00:00,2001-03-01 00:00:00,2001-06-01 00:00:00,2001-09-01 00:00:00,2001-12-01 00:00:00,2002-03-01 00:00:00,2002-06-01 00:00:00	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_ahorrofinanciero_financiamiento	NO_DETERMINADO	ADQ15_CNBV_AhorroFinanciero_Financiamiento/Base_Ahorro_Financiero_y_Financiamiento_2000-Mar2023.xlsx	Ahorro fin pesos constantes	ETIQUETA_TECNICA_NO_ACREDITADA	92	92	2000-09-01 00:00:00,2000-12-01 00:00:00,2001-03-01 00:00:00,2001-06-01 00:00:00,2001-09-01 00:00:00,2001-12-01 00:00:00,2002-03-01 00:00:00,2002-06-01 00:00:00	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_ahorrofinanciero_financiamiento	NO_DETERMINADO	ADQ15_CNBV_AhorroFinanciero_Financiamiento/Base_Ahorro_Financiero_y_Financiamiento_2000-Mar2023.xlsx	Ahorro fin pesos corrientes	ETIQUETA_TECNICA_NO_ACREDITADA	92	92	2000-09-01 00:00:00,2000-12-01 00:00:00,2001-03-01 00:00:00,2001-06-01 00:00:00,2001-09-01 00:00:00,2001-12-01 00:00:00,2002-03-01 00:00:00,2002-06-01 00:00:00	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_ahorrofinanciero_financiamiento	NO_DETERMINADO	ADQ15_CNBV_AhorroFinanciero_Financiamiento/Base_Ahorro_Financiero_y_Financiamiento_2000-Mar2023.xlsx	Financiamiento pesos constantes	ETIQUETA_TECNICA_NO_ACREDITADA	92	92	2000-09-01 00:00:00,2000-12-01 00:00:00,2001-03-01 00:00:00,2001-06-01 00:00:00,2001-09-01 00:00:00,2001-12-01 00:00:00,2002-03-01 00:00:00,2002-06-01 00:00:00	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_ahorrofinanciero_financiamiento	NO_DETERMINADO	ADQ15_CNBV_AhorroFinanciero_Financiamiento/Base_Ahorro_Financiero_y_Financiamiento_2000-Mar2023.xlsx	Financiamiento pesos corrientes	ETIQUETA_TECNICA_NO_ACREDITADA	92	92	2000-09-01 00:00:00,2000-12-01 00:00:00,2001-03-01 00:00:00,2001-06-01 00:00:00,2001-09-01 00:00:00,2001-12-01 00:00:00,2002-03-01 00:00:00,2002-06-01 00:00:00	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_ahorrofinanciero_financiamiento	NO_DETERMINADO	ADQ15_CNBV_AhorroFinanciero_Financiamiento/Base_Ahorro_Financiero_y_Financiamiento_2000-Sep2022.datosabiertos.xlsx	Ahorro fin pesos constantes	ETIQUETA_TECNICA_NO_ACREDITADA	90	90	2000-09-01 00:00:00,2000-12-01 00:00:00,2001-03-01 00:00:00,2001-06-01 00:00:00,2001-09-01 00:00:00,2001-12-01 00:00:00,2002-03-01 00:00:00,2002-06-01 00:00:00	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_ahorrofinanciero_financiamiento	NO_DETERMINADO	ADQ15_CNBV_AhorroFinanciero_Financiamiento/Base_Ahorro_Financiero_y_Financiamiento_2000-Sep2022.datosabiertos.xlsx	Ahorro fin pesos corrientes	ETIQUETA_TECNICA_NO_ACREDITADA	90	90	2000-09-01 00:00:00,2000-12-01 00:00:00,2001-03-01 00:00:00,2001-06-01 00:00:00,2001-09-01 00:00:00,2001-12-01 00:00:00,2002-03-01 00:00:00,2002-06-01 00:00:00	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_ahorrofinanciero_financiamiento	NO_DETERMINADO	ADQ15_CNBV_AhorroFinanciero_Financiamiento/Base_Ahorro_Financiero_y_Financiamiento_2000-Sep2022.datosabiertos.xlsx	Financiamiento pesos constantes	ETIQUETA_TECNICA_NO_ACREDITADA	90	90	2000-09-01 00:00:00,2000-12-01 00:00:00,2001-03-01 00:00:00,2001-06-01 00:00:00,2001-09-01 00:00:00,2001-12-01 00:00:00,2002-03-01 00:00:00,2002-06-01 00:00:00	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_ahorrofinanciero_financiamiento	NO_DETERMINADO	ADQ15_CNBV_AhorroFinanciero_Financiamiento/Base_Ahorro_Financiero_y_Financiamiento_2000-Sep2022.datosabiertos.xlsx	Financiamiento pesos corrientes	ETIQUETA_TECNICA_NO_ACREDITADA	90	90	2000-09-01 00:00:00,2000-12-01 00:00:00,2001-03-01 00:00:00,2001-06-01 00:00:00,2001-09-01 00:00:00,2001-12-01 00:00:00,2002-03-01 00:00:00,2002-06-01 00:00:00	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_ahorrofinanciero_financiamiento	NO_DETERMINADO	ADQ15_CNBV_AhorroFinanciero_Financiamiento/Base_Ahorro_Financiero_y_Financiamiento_2000-Sep2022.wwwcnbv.xlsx	Ahorro fin pesos constantes	ETIQUETA_TECNICA_NO_ACREDITADA	90	90	2000-09-01 00:00:00,2000-12-01 00:00:00,2001-03-01 00:00:00,2001-06-01 00:00:00,2001-09-01 00:00:00,2001-12-01 00:00:00,2002-03-01 00:00:00,2002-06-01 00:00:00	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_ahorrofinanciero_financiamiento	NO_DETERMINADO	ADQ15_CNBV_AhorroFinanciero_Financiamiento/Base_Ahorro_Financiero_y_Financiamiento_2000-Sep2022.wwwcnbv.xlsx	Ahorro fin pesos corrientes	ETIQUETA_TECNICA_NO_ACREDITADA	90	90	2000-09-01 00:00:00,2000-12-01 00:00:00,2001-03-01 00:00:00,2001-06-01 00:00:00,2001-09-01 00:00:00,2001-12-01 00:00:00,2002-03-01 00:00:00,2002-06-01 00:00:00	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_ahorrofinanciero_financiamiento	NO_DETERMINADO	ADQ15_CNBV_AhorroFinanciero_Financiamiento/Base_Ahorro_Financiero_y_Financiamiento_2000-Sep2022.wwwcnbv.xlsx	Financiamiento pesos constantes	ETIQUETA_TECNICA_NO_ACREDITADA	90	90	2000-09-01 00:00:00,2000-12-01 00:00:00,2001-03-01 00:00:00,2001-06-01 00:00:00,2001-09-01 00:00:00,2001-12-01 00:00:00,2002-03-01 00:00:00,2002-06-01 00:00:00	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_ahorrofinanciero_financiamiento	NO_DETERMINADO	ADQ15_CNBV_AhorroFinanciero_Financiamiento/Base_Ahorro_Financiero_y_Financiamiento_2000-Sep2022.wwwcnbv.xlsx	Financiamiento pesos corrientes	ETIQUETA_TECNICA_NO_ACREDITADA	90	90	2000-09-01 00:00:00,2000-12-01 00:00:00,2001-03-01 00:00:00,2001-06-01 00:00:00,2001-09-01 00:00:00,2001-12-01 00:00:00,2002-03-01 00:00:00,2002-06-01 00:00:00	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_ahorrofinanciero_financiamiento	NO_DETERMINADO	ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	Financiamiento	ETIQUETA_TECNICA_NO_ACREDITADA	1	1	La finalidad del diccionario de datos es hacer más comprensible la información del conjunto a los potenciales usuarios del mismo. Éste puede publicarse como xlsx, csv, txt, y se recomienda su publicación cuando el o los archivos del conjunto no sean entendibles por sí mismos	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_ahorrofinanciero_financiamiento	NO_DETERMINADO	ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	Ahorro financiero	ETIQUETA_TECNICA_NO_ACREDITADA	1	1	La finalidad del diccionario de datos es hacer más comprensible la información del conjunto a los potenciales usuarios del mismo. Éste puede publicarse como xlsx, csv, txt, y se recomienda su publicación cuando el o los archivos del conjunto no sean entendibles por sí mismos	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_ahorrofinanciero_financiamiento	NO_DETERMINADO	ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	Financiamiento	ETIQUETA_TECNICA_NO_ACREDITADA	1	1	La finalidad del diccionario de datos es hacer más comprensible la información del conjunto a los potenciales usuarios del mismo. Éste puede publicarse como xlsx, csv, txt, y se recomienda su publicación cuando el o los archivos del conjunto no sean entendibles por sí mismos	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_bdif_inclusion_financiera	NO_DETERMINADO	ADQ15_CNBV_BDIF_inclusion_financiera/52Sep2022_BD_Acceso_Edo.csv	52Sep2022_BD_Acceso_Edo.csv	ETIQUETA_TECNICA_NO_ACREDITADA	4	4	Sucursales_cooperativas,Sucursales_cooperativas_10mil_adultos,Sucursales_microfinancieras,Sucursales_microfinancieras_10mil_adultos	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_bdif_inclusion_financiera	NO_DETERMINADO	ADQ15_CNBV_BDIF_inclusion_financiera/52Sep2022_BD_Acceso_Mun.csv	52Sep2022_BD_Acceso_Mun.csv	ETIQUETA_TECNICA_NO_ACREDITADA	4	4	Sucursales_cooperativas,Sucursales_cooperativas_10mil_adultos,Sucursales_microfinancieras,Sucursales_microfinancieras_10mil_adultos	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_bdif_inclusion_financiera	NO_DETERMINADO	ADQ15_CNBV_BDIF_inclusion_financiera/52Sep2022_BD_Uso_Edo.csv	52Sep2022_BD_Uso_Edo.csv	CORRESPONDENCIA_AMBIGUA	1	1	Numero_de_municipios	resolver tabla/miembro o conservar ausencia
adq15_cnbv_bdif_inclusion_financiera	NO_DETERMINADO	ADQ15_CNBV_BDIF_inclusion_financiera/52Sep2022_BD_Uso_Edo.csv	52Sep2022_BD_Uso_Edo.csv	ETIQUETA_TECNICA_NO_ACREDITADA	2	2	Cuentas_ahorro_10mil_adultos_ Banca,Cuentas_cuentas_transaccionales_tradicionales_10mil_adultos_Banca	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_bdif_inclusion_financiera	NO_DETERMINADO	ADQ15_CNBV_BDIF_inclusion_financiera/52Sep2022_USO_BAN_NAL.csv	52Sep2022_USO_BAN_NAL.csv	ETIQUETA_TECNICA_NO_ACREDITADA	1	1	Cuentas_cuentas_transaccionales_tradicionales_10mil_adultos_Banca	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_bdif_inclusion_financiera	NO_DETERMINADO	ADQ15_CNBV_BDIF_inclusion_financiera/Diccionario_DGPASF.xlsx	ACCESO DEM NAL	ETIQUETA_TECNICA_NO_ACREDITADA	4	4	Descripción,Nombre de la BD,Nombre de la columna,Tipo de dato	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_bdif_inclusion_financiera	NO_DETERMINADO	ADQ15_CNBV_BDIF_inclusion_financiera/Diccionario_DGPASF.xlsx	BD Acceso Edo	ETIQUETA_TECNICA_NO_ACREDITADA	4	4	Descripción,Nombre de la BD,Nombre de la columna,Tipo de dato	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_bdif_inclusion_financiera	NO_DETERMINADO	ADQ15_CNBV_BDIF_inclusion_financiera/Diccionario_DGPASF.xlsx	BD Acceso Mun	ETIQUETA_TECNICA_NO_ACREDITADA	4	4	Descripción,Nombre de la BD,Nombre de la columna,Tipo de dato	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_bdif_inclusion_financiera	NO_DETERMINADO	ADQ15_CNBV_BDIF_inclusion_financiera/Diccionario_DGPASF.xlsx	BD Uso EACP Edo	ETIQUETA_TECNICA_NO_ACREDITADA	4	4	Descripción,Nombre de la BD,Nombre de la columna,Tipo de dato	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_bdif_inclusion_financiera	NO_DETERMINADO	ADQ15_CNBV_BDIF_inclusion_financiera/Diccionario_DGPASF.xlsx	BD Uso EACP Mun	ETIQUETA_TECNICA_NO_ACREDITADA	4	4	Descripción,Nombre de la BD,Nombre de la columna,Tipo de dato	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_bdif_inclusion_financiera	NO_DETERMINADO	ADQ15_CNBV_BDIF_inclusion_financiera/Diccionario_DGPASF.xlsx	BD Uso Edo	ETIQUETA_TECNICA_NO_ACREDITADA	4	4	Descripción,Nombre de la BD,Nombre de la columna,Tipo de dato	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_bdif_inclusion_financiera	NO_DETERMINADO	ADQ15_CNBV_BDIF_inclusion_financiera/Diccionario_DGPASF.xlsx	BD Uso Mun	ETIQUETA_TECNICA_NO_ACREDITADA	4	4	Descripción,Nombre de la BD,Nombre de la columna,Tipo de dato	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_bdif_inclusion_financiera	NO_DETERMINADO	ADQ15_CNBV_BDIF_inclusion_financiera/Diccionario_DGPASF.xlsx	USO BAN NAL	ETIQUETA_TECNICA_NO_ACREDITADA	4	4	Descripción,Nombre de la BD,Nombre de la columna,Tipo de dato	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_bdif_inclusion_financiera	NO_DETERMINADO	ADQ15_CNBV_BDIF_inclusion_financiera/Diccionario_DGPASF.xlsx	USO EACP NAL	ETIQUETA_TECNICA_NO_ACREDITADA	4	4	Descripción,Nombre de la BD,Nombre de la columna,Tipo de dato	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_bdif_inclusion_financiera	NO_DETERMINADO	ADQ15_CNBV_BDIF_inclusion_financiera/Glosario_Datos_Abiertos_DGASF.xlsx	ACCESO DEM NAL	ETIQUETA_TECNICA_NO_ACREDITADA	4	4	Descripción,Nombre de la BD,Nombre de la columna,Tipo de dato	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_bdif_inclusion_financiera	NO_DETERMINADO	ADQ15_CNBV_BDIF_inclusion_financiera/Glosario_Datos_Abiertos_DGASF.xlsx	BD Acceso Edo	ETIQUETA_TECNICA_NO_ACREDITADA	4	4	Descripción,Nombre de la BD,Nombre de la columna,Tipo de dato	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_bdif_inclusion_financiera	NO_DETERMINADO	ADQ15_CNBV_BDIF_inclusion_financiera/Glosario_Datos_Abiertos_DGASF.xlsx	BD Acceso Mun	ETIQUETA_TECNICA_NO_ACREDITADA	4	4	Descripción,Nombre de la BD,Nombre de la columna,Tipo de dato	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_bdif_inclusion_financiera	NO_DETERMINADO	ADQ15_CNBV_BDIF_inclusion_financiera/Glosario_Datos_Abiertos_DGASF.xlsx	BD Uso EACP Edo	ETIQUETA_TECNICA_NO_ACREDITADA	4	4	Descripción,Nombre de la BD,Nombre de la columna,Tipo de dato	localizar etiqueta de llave/ponderador en el diccionario exacto
adq15_cnbv_bdif_inclusion_financiera	NO_DETERMINADO	ADQ15_CNBV_BDIF_inclusion_financiera/Glosario_Datos_Abiertos_DGASF.xlsx	BD Uso EACP Mun	ETIQUETA_TECNICA_NO_ACREDITADA	4	4	Descripción,Nombre de la BD,Nombre de la columna,Tipo de dato	localizar etiqueta de llave/ponderador en el diccionario exacto
