variante,desglose,grupo,medida,estimacion,ic95_inferior,ic95_superior,estado,n_marco_grupo,masa_marco_grupo,n_valido_comun,masa_valida_comun,cobertura_n,cobertura_ponderada,n_participantes,masa_participantes,ponderador,unidad
CON_CP,edad,18-29,participacion,0.521186869106,0.507971280190,0.533655731572,OK,16048,23242226.000000000000,16048,23242226.000000000000,1.000000000000,1.000000000000,8859,12113543.000000000000,FAC_PER,proporcion
CON_CP,edad,18-29,media_incluye_ceros,14.249007869699,13.616577144129,14.853637692286,OK,16048,23242226.000000000000,16048,23242226.000000000000,1.000000000000,1.000000000000,8859,12113543.000000000000,FAC_PER,horas/semana
CON_CP,edad,18-29,media_participantes,27.339537341250,26.410864707326,28.224831451201,OK,16048,23242226.000000000000,16048,23242226.000000000000,1.000000000000,1.000000000000,8859,12113543.000000000000,FAC_PER,horas/semana
CON_CP,edad,30-39,participacion,0.706715643189,0.693439760086,0.718478136124,OK,13044,18910013.000000000000,13044,18910013.000000000000,1.000000000000,1.000000000000,9505,13364002.000000000000,FAC_PER,proporcion
CON_CP,edad,30-39,media_incluye_ceros,20.698803061814,19.919350657344,21.507807768834,OK,13044,18910013.000000000000,13044,18910013.000000000000,1.000000000000,1.000000000000,9505,13364002.000000000000,FAC_PER,horas/semana
CON_CP,edad,30-39,media_participantes,29.288729153388,28.309638611213,30.318589215684,OK,13044,18910013.000000000000,13044,18910013.000000000000,1.000000000000,1.000000000000,9505,13364002.000000000000,FAC_PER,horas/semana
CON_CP,edad,40-59,participacion,0.467076256185,0.455962736379,0.477901235400,OK,22075,32224783.000000000000,22075,32224783.000000000000,1.000000000000,1.000000000000,10760,15051431.000000000000,FAC_PER,proporcion
CON_CP,edad,40-59,media_incluye_ceros,8.631066500381,8.245399610012,9.021452828538,OK,22075,32224783.000000000000,22075,32224783.000000000000,1.000000000000,1.000000000000,10760,15051431.000000000000,FAC_PER,horas/semana
CON_CP,edad,40-59,media_participantes,18.478923700566,17.778163545402,19.184866133127,OK,22075,32224783.000000000000,22075,32224783.000000000000,1.000000000000,1.000000000000,10760,15051431.000000000000,FAC_PER,horas/semana
CON_CP,edad,60+,participacion,0.403174795322,0.391480841925,0.415126240343,OK,13028,19859044.000000000000,13028,19859044.000000000000,1.000000000000,1.000000000000,5260,8006666.000000000000,FAC_PER,proporcion
CON_CP,edad,60+,media_incluye_ceros,6.038620468505,5.680260516826,6.406008410153,OK,13028,19859044.000000000000,13028,19859044.000000000000,1.000000000000,1.000000000000,5260,8006666.000000000000,FAC_PER,horas/semana
CON_CP,edad,60+,media_participantes,14.977673551430,14.209594774414,15.730749038032,OK,13028,19859044.000000000000,13028,19859044.000000000000,1.000000000000,1.000000000000,5260,8006666.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,hombre · 12-17,participacion,0.527958084607,0.505727516929,0.548557725162,OK,4837,6636989.000000000000,4837,6636989.000000000000,1.000000000000,1.000000000000,2639,3504052.000000000000,FAC_PER,proporcion
CON_CP,sexo_edad,hombre · 12-17,media_incluye_ceros,4.528742772764,4.159024608010,4.890123836824,OK,4837,6636989.000000000000,4837,6636989.000000000000,1.000000000000,1.000000000000,2639,3504052.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,hombre · 12-17,media_participantes,8.577845296436,8.016618899381,9.134758447699,OK,4837,6636989.000000000000,4837,6636989.000000000000,1.000000000000,1.000000000000,2639,3504052.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,mujer · 12-17,participacion,0.557244927096,0.537440330751,0.576438898953,OK,4859,6664477.000000000000,4859,6664477.000000000000,1.000000000000,1.000000000000,2814,3713746.000000000000,FAC_PER,proporcion
CON_CP,sexo_edad,mujer · 12-17,media_incluye_ceros,6.695296007474,6.159744267989,7.264775392855,OK,4859,6664477.000000000000,4859,6664477.000000000000,1.000000000000,1.000000000000,2814,3713746.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,mujer · 12-17,media_participantes,12.014996784917,11.132928701927,12.935942958536,OK,4859,6664477.000000000000,4859,6664477.000000000000,1.000000000000,1.000000000000,2814,3713746.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,hombre · 18-29,participacion,0.432808045687,0.416256426943,0.448611607449,OK,7489,11246473.000000000000,7489,11246473.000000000000,1.000000000000,1.000000000000,3415,4867564.000000000000,FAC_PER,proporcion
CON_CP,sexo_edad,hombre · 18-29,media_incluye_ceros,6.097654223091,5.704926791887,6.486467529083,OK,7489,11246473.000000000000,7489,11246473.000000000000,1.000000000000,1.000000000000,3415,4867564.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,hombre · 18-29,media_participantes,14.088587963781,13.361414504225,14.872661206623,OK,7489,11246473.000000000000,7489,11246473.000000000000,1.000000000000,1.000000000000,3415,4867564.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,mujer · 18-29,participacion,0.604045365055,0.588891513756,0.619722431039,OK,8559,11995753.000000000000,8559,11995753.000000000000,1.000000000000,1.000000000000,5444,7245979.000000000000,FAC_PER,proporcion
CON_CP,sexo_edad,mujer · 18-29,media_incluye_ceros,21.891210797688,20.932258907586,22.852860952781,OK,8559,11995753.000000000000,8559,11995753.000000000000,1.000000000000,1.000000000000,5444,7245979.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,mujer · 18-29,media_participantes,36.241004507465,34.969836645297,37.454030528687,OK,8559,11995753.000000000000,8559,11995753.000000000000,1.000000000000,1.000000000000,5444,7245979.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,hombre · 30-39,participacion,0.626084408507,0.609244847228,0.642684358518,OK,5844,8545442.000000000000,5844,8545442.000000000000,1.000000000000,1.000000000000,3773,5350168.000000000000,FAC_PER,proporcion
CON_CP,sexo_edad,hombre · 30-39,media_incluye_ceros,11.465789495343,10.870468249481,12.082948195982,OK,5844,8545442.000000000000,5844,8545442.000000000000,1.000000000000,1.000000000000,3773,5350168.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,hombre · 30-39,media_participantes,18.313488308529,17.520761746251,19.201690443365,OK,5844,8545442.000000000000,5844,8545442.000000000000,1.000000000000,1.000000000000,3773,5350168.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,mujer · 30-39,participacion,0.773194954234,0.758998275818,0.787045573147,OK,7200,10364571.000000000000,7200,10364571.000000000000,1.000000000000,1.000000000000,5732,8013834.000000000000,FAC_PER,proporcion
CON_CP,sexo_edad,mujer · 30-39,media_incluye_ceros,28.311291983688,27.206017184832,29.527338815893,OK,7200,10364571.000000000000,7200,10364571.000000000000,1.000000000000,1.000000000000,5732,8013834.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,mujer · 30-39,media_participantes,36.615981297674,35.308368115828,38.012259883921,OK,7200,10364571.000000000000,7200,10364571.000000000000,1.000000000000,1.000000000000,5732,8013834.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,hombre · 40-59,participacion,0.434372947302,0.421102303301,0.448652607568,OK,9930,14646879.000000000000,9930,14646879.000000000000,1.000000000000,1.000000000000,4479,6362208.000000000000,FAC_PER,proporcion
CON_CP,sexo_edad,hombre · 40-59,media_incluye_ceros,5.889757060190,5.566283915836,6.201919785898,OK,9930,14646879.000000000000,9930,14646879.000000000000,1.000000000000,1.000000000000,4479,6362208.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,hombre · 40-59,media_participantes,13.559217020255,12.952118433126,14.145529872909,OK,9930,14646879.000000000000,9930,14646879.000000000000,1.000000000000,1.000000000000,4479,6362208.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,mujer · 40-59,participacion,0.494326456670,0.481780125319,0.506088941043,OK,12145,17577904.000000000000,12145,17577904.000000000000,1.000000000000,1.000000000000,6281,8689223.000000000000,FAC_PER,proporcion
CON_CP,sexo_edad,mujer · 40-59,media_incluye_ceros,10.915276703828,10.322458512860,11.501574592734,OK,12145,17577904.000000000000,12145,17577904.000000000000,1.000000000000,1.000000000000,6281,8689223.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,mujer · 40-59,media_participantes,22.081109672675,21.119828136321,23.108101995765,OK,12145,17577904.000000000000,12145,17577904.000000000000,1.000000000000,1.000000000000,6281,8689223.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,hombre · 60+,participacion,0.409007987207,0.392953594951,0.424940084021,OK,5963,8952566.000000000000,5963,8952566.000000000000,1.000000000000,1.000000000000,2415,3661671.000000000000,FAC_PER,proporcion
CON_CP,sexo_edad,hombre · 60+,media_incluye_ceros,5.515921742437,5.092521838400,5.927428928672,OK,5963,8952566.000000000000,5963,8952566.000000000000,1.000000000000,1.000000000000,2415,3661671.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,hombre · 60+,media_participantes,13.486097863516,12.567616148815,14.429095576908,OK,5963,8952566.000000000000,5963,8952566.000000000000,1.000000000000,1.000000000000,2415,3661671.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,mujer · 60+,participacion,0.398386628571,0.384339974175,0.412915583864,OK,7065,10906478.000000000000,7065,10906478.000000000000,1.000000000000,1.000000000000,2845,4344995.000000000000,FAC_PER,proporcion
CON_CP,sexo_edad,mujer · 60+,media_incluye_ceros,6.467676928641,6.009716287003,6.947580684145,OK,7065,10906478.000000000000,7065,10906478.000000000000,1.000000000000,1.000000000000,2845,4344995.000000000000,FAC_PER,horas/semana
CON_CP,sexo_edad,mujer · 60+,media_participantes,16.234673718458,15.283449285592,17.217398409836,OK,7065,10906478.000000000000,7065,10906478.000000000000,1.000000000000,1.000000000000,2845,4344995.000000000000,FAC_PER,horas/semana
SIN_CP,nacional,total,participacion,0.488986756735,0.480890105579,0.496879943184,OK,73891,107537532.000000000000,73891,107537532.000000000000,1.000000000000,1.000000000000,37577,52584429.000000000000,FAC_PER,proporcion
SIN_CP,nacional,total,media_incluye_ceros,5.668204106017,5.528022557336,5.799087541947,OK,73891,107537532.000000000000,73891,107537532.000000000000,1.000000000000,1.000000000000,37577,52584429.000000000000,FAC_PER,horas/semana
SIN_CP,nacional,total,media_participantes,11.591733370982,11.377022221017,11.800366310880,OK,73891,107537532.000000000000,73891,107537532.000000000000,1.000000000000,1.000000000000,37577,52584429.000000000000,FAC_PER,horas/semana
SIN_CP,sexo,hombre,participacion,0.442531093720,0.433116876564,0.451702549807,OK,34063,50028349.000000000000,34063,50028349.000000000000,1.000000000000,1.000000000000,15610,22139100.000000000000,FAC_PER,proporcion
SIN_CP,sexo,hombre,media_incluye_ceros,3.521633042498,3.405012510328,3.637889245363,OK,34063,50028349.000000000000,34063,50028349.000000000000,1.000000000000,1.000000000000,15610,22139100.000000000000,FAC_PER,horas/semana
SIN_CP,sexo,hombre,media_participantes,7.957933560985,7.763985966980,8.167872167314,OK,34063,50028349.000000000000,34063,50028349.000000000000,1.000000000000,1.000000000000,15610,22139100.000000000000,FAC_PER,horas/semana
SIN_CP,sexo,mujer,participacion,0.529399435217,0.520936682333,0.537528231234,OK,39828,57509183.000000000000,39828,57509183.000000000000,1.000000000000,1.000000000000,21967,30445329.000000000000,FAC_PER,proporcion
SIN_CP,sexo,mujer,media_incluye_ceros,7.535547732148,7.341444192274,7.714139626100,OK,39828,57509183.000000000000,39828,57509183.000000000000,1.000000000000,1.000000000000,21967,30445329.000000000000,FAC_PER,horas/semana
SIN_CP,sexo,mujer,media_participantes,14.234143882411,13.949533661816,14.519700093592,OK,39828,57509183.000000000000,39828,57509183.000000000000,1.000000000000,1.000000000000,21967,30445329.000000000000,FAC_PER,horas/semana
SIN_CP,edad,12-17,participacion,0.508199321789,0.491411845143,0.523966518808,OK,9696,13301466.000000000000,9696,13301466.000000000000,1.000000000000,1.000000000000,5123,6759796.000000000000,FAC_PER,proporcion
SIN_CP,edad,12-17,media_incluye_ceros,3.190640061780,3.016427204790,3.359552951723,OK,9696,13301466.000000000000,9696,13301466.000000000000,1.000000000000,1.000000000000,5123,6759796.000000000000,FAC_PER,horas/semana
SIN_CP,edad,12-17,media_participantes,6.278324123982,6.020765989944,6.545641287995,OK,9696,13301466.000000000000,9696,13301466.000000000000,1.000000000000,1.000000000000,5123,6759796.000000000000,FAC_PER,horas/semana
SIN_CP,edad,18-29,participacion,0.498849895014,0.485710186706,0.511535353889,OK,16048,23242226.000000000000,16048,23242226.000000000000,1.000000000000,1.000000000000,8482,11594382.000000000000,FAC_PER,proporcion
SIN_CP,edad,18-29,media_incluye_ceros,7.643249931540,7.323267753100,7.946044116729,OK,16048,23242226.000000000000,16048,23242226.000000000000,1.000000000000,1.000000000000,8482,11594382.000000000000,FAC_PER,horas/semana
SIN_CP,edad,18-29,media_participantes,15.321743089311,14.868591534484,15.787199334971,OK,16048,23242226.000000000000,16048,23242226.000000000000,1.000000000000,1.000000000000,8482,11594382.000000000000,FAC_PER,horas/semana
SIN_CP,edad,30-39,participacion,0.689173772646,0.676050582352,0.700695826319,OK,13044,18910013.000000000000,13044,18910013.000000000000,1.000000000000,1.000000000000,9256,13032285.000000000000,FAC_PER,proporcion
SIN_CP,edad,30-39,media_incluye_ceros,10.752770268675,10.385936855717,11.106278163881,OK,13044,18910013.000000000000,13044,18910013.000000000000,1.000000000000,1.000000000000,9256,13032285.000000000000,FAC_PER,horas/semana
SIN_CP,edad,30-39,media_participantes,15.602407833060,15.158384440993,16.089506733933,OK,13044,18910013.000000000000,13044,18910013.000000000000,1.000000000000,1.000000000000,9256,13032285.000000000000,FAC_PER,horas/semana
SIN_CP,edad,40-59,participacion,0.438381788327,0.427591031422,0.449020721908,OK,22075,32224783.000000000000,22075,32224783.000000000000,1.000000000000,1.000000000000,10086,14126758.000000000000,FAC_PER,proporcion
SIN_CP,edad,40-59,media_incluye_ceros,4.204265853913,4.054305449380,4.354870800807,OK,22075,32224783.000000000000,22075,32224783.000000000000,1.000000000000,1.000000000000,10086,14126758.000000000000,FAC_PER,horas/semana
SIN_CP,edad,40-59,media_participantes,9.590420874815,9.312657524026,9.881812895292,OK,22075,32224783.000000000000,22075,32224783.000000000000,1.000000000000,1.000000000000,10086,14126758.000000000000,FAC_PER,horas/semana
SIN_CP,edad,60+,participacion,0.356069909508,0.344509334033,0.368020290991,OK,13028,19859044.000000000000,13028,19859044.000000000000,1.000000000000,1.000000000000,4630,7071208.000000000000,FAC_PER,proporcion
SIN_CP,edad,60+,media_incluye_ceros,2.550060691072,2.396667633647,2.700135366752,OK,13028,19859044.000000000000,13028,19859044.000000000000,1.000000000000,1.000000000000,4630,7071208.000000000000,FAC_PER,horas/semana
SIN_CP,edad,60+,media_participantes,7.161685452707,6.834682482254,7.499007791755,OK,13028,19859044.000000000000,13028,19859044.000000000000,1.000000000000,1.000000000000,4630,7071208.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,hombre · 12-17,participacion,0.490751453709,0.468981938390,0.511607720132,OK,4837,6636989.000000000000,4837,6636989.000000000000,1.000000000000,1.000000000000,2458,3257112.000000000000,FAC_PER,proporcion
SIN_CP,sexo_edad,hombre · 12-17,media_incluye_ceros,2.642860715906,2.442177218010,2.836677562408,OK,4837,6636989.000000000000,4837,6636989.000000000000,1.000000000000,1.000000000000,2458,3257112.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,hombre · 12-17,media_participantes,5.385334461941,5.094508592123,5.696446586147,OK,4837,6636989.000000000000,4837,6636989.000000000000,1.000000000000,1.000000000000,2458,3257112.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,mujer · 12-17,participacion,0.525575225183,0.506556682570,0.544828215328,OK,4859,6664477.000000000000,4859,6664477.000000000000,1.000000000000,1.000000000000,2665,3502684.000000000000,FAC_PER,proporcion
SIN_CP,sexo_edad,mujer · 12-17,media_incluye_ceros,3.736160061772,3.491366587903,3.992584278648,OK,4859,6664477.000000000000,4859,6664477.000000000000,1.000000000000,1.000000000000,2665,3502684.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,mujer · 12-17,media_participantes,7.108706580439,6.690766579375,7.539858010576,OK,4859,6664477.000000000000,4859,6664477.000000000000,1.000000000000,1.000000000000,2665,3502684.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,hombre · 18-29,participacion,0.405857107379,0.390056173553,0.421459539164,OK,7489,11246473.000000000000,7489,11246473.000000000000,1.000000000000,1.000000000000,3205,4564461.000000000000,FAC_PER,proporcion
SIN_CP,sexo_edad,hombre · 18-29,media_incluye_ceros,3.382409582987,3.165096993246,3.587556310291,OK,7489,11246473.000000000000,7489,11246473.000000000000,1.000000000000,1.000000000000,3205,4564461.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,hombre · 18-29,media_participantes,8.333991253294,7.936227376130,8.761541869514,OK,7489,11246473.000000000000,7489,11246473.000000000000,1.000000000000,1.000000000000,3205,4564461.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,mujer · 18-29,participacion,0.586034157255,0.571254525165,0.601839082760,OK,8559,11995753.000000000000,8559,11995753.000000000000,1.000000000000,1.000000000000,5277,7029921.000000000000,FAC_PER,proporcion
SIN_CP,sexo_edad,mujer · 18-29,media_incluye_ceros,11.637949216971,11.157637648508,12.117724510296,OK,8559,11995753.000000000000,8559,11995753.000000000000,1.000000000000,1.000000000000,5277,7029921.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,mujer · 18-29,media_participantes,19.858824051271,19.221016707282,20.487550603350,OK,8559,11995753.000000000000,8559,11995753.000000000000,1.000000000000,1.000000000000,5277,7029921.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,hombre · 30-39,participacion,0.600646286055,0.583432462296,0.616616055034,OK,5844,8545442.000000000000,5844,8545442.000000000000,1.000000000000,1.000000000000,3632,5132788.000000000000,FAC_PER,proporcion
SIN_CP,sexo_edad,hombre · 30-39,media_incluye_ceros,6.325839825878,5.999692505500,6.666895307336,OK,5844,8545442.000000000000,5844,8545442.000000000000,1.000000000000,1.000000000000,3632,5132788.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,hombre · 30-39,media_participantes,10.531722201138,10.092259091211,11.013835500213,OK,5844,8545442.000000000000,5844,8545442.000000000000,1.000000000000,1.000000000000,3632,5132788.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,mujer · 30-39,participacion,0.762163431559,0.747525155636,0.775843735004,OK,7200,10364571.000000000000,7200,10364571.000000000000,1.000000000000,1.000000000000,5624,7899497.000000000000,FAC_PER,proporcion
SIN_CP,sexo_edad,mujer · 30-39,media_incluye_ceros,14.402711721820,13.879735883782,14.931077474984,OK,7200,10364571.000000000000,7200,10364571.000000000000,1.000000000000,1.000000000000,5624,7899497.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,mujer · 30-39,media_participantes,18.897143480570,18.320903241252,19.527664978705,OK,7200,10364571.000000000000,7200,10364571.000000000000,1.000000000000,1.000000000000,5624,7899497.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,hombre · 40-59,participacion,0.405507890111,0.392442489868,0.418951925040,OK,9930,14646879.000000000000,9930,14646879.000000000000,1.000000000000,1.000000000000,4172,5939425.000000000000,FAC_PER,proporcion
SIN_CP,sexo_edad,hombre · 40-59,media_incluye_ceros,3.050296276998,2.898595192970,3.204664959363,OK,9930,14646879.000000000000,9930,14646879.000000000000,1.000000000000,1.000000000000,4172,5939425.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,hombre · 40-59,media_participantes,7.522162580272,7.205609318752,7.837805011704,OK,9930,14646879.000000000000,9930,14646879.000000000000,1.000000000000,1.000000000000,4172,5939425.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,mujer · 40-59,participacion,0.465774133253,0.453307146755,0.477733329253,OK,12145,17577904.000000000000,12145,17577904.000000000000,1.000000000000,1.000000000000,5914,8187333.000000000000,FAC_PER,proporcion
SIN_CP,sexo_edad,mujer · 40-59,media_incluye_ceros,5.165816944576,4.948080223384,5.399251192625,OK,12145,17577904.000000000000,12145,17577904.000000000000,1.000000000000,1.000000000000,5914,8187333.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,mujer · 40-59,media_participantes,11.090819725219,10.717099078880,11.505402542138,OK,12145,17577904.000000000000,12145,17577904.000000000000,1.000000000000,1.000000000000,5914,8187333.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,hombre · 60+,participacion,0.362500985751,0.347009162480,0.378565575294,OK,5963,8952566.000000000000,5963,8952566.000000000000,1.000000000000,1.000000000000,2143,3245314.000000000000,FAC_PER,proporcion
SIN_CP,sexo_edad,hombre · 60+,media_incluye_ceros,2.442456557520,2.275114472885,2.624067756776,OK,5963,8952566.000000000000,5963,8952566.000000000000,1.000000000000,1.000000000000,2143,3245314.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,hombre · 60+,media_participantes,6.737792870993,6.371293520727,7.140074108508,OK,5963,8952566.000000000000,5963,8952566.000000000000,1.000000000000,1.000000000000,2143,3245314.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,mujer · 60+,participacion,0.350790970284,0.335899071819,0.364856091732,OK,7065,10906478.000000000000,7065,10906478.000000000000,1.000000000000,1.000000000000,2487,3825894.000000000000,FAC_PER,proporcion
SIN_CP,sexo_edad,mujer · 60+,media_incluye_ceros,2.638387381640,2.433035872158,2.842618238768,OK,7065,10906478.000000000000,7065,10906478.000000000000,1.000000000000,1.000000000000,2487,3825894.000000000000,FAC_PER,horas/semana
SIN_CP,sexo_edad,mujer · 60+,media_participantes,7.521252270275,7.049806262064,8.015830939918,OK,7065,10906478.000000000000,7065,10906478.000000000000,1.000000000000,1.000000000000,2487,3825894.000000000000,FAC_PER,horas/semana
