id_afirmacion	intento	ruta	url	http_code	bytes	sha256	estructura	fecha_utc	resultado_intento	nota	lote
ASTRA5-U0-FAM-010	c4-4	DIPUTADOS	https://www.diputados.gob.mx/LeyesBiblio/	403	214	469c4d550da1ebfc202652c3e508aca845620a964b65599ec935ba74b6a35c73	HTML-OK	2026-09-24T21:27:22Z	NO-ACCESIBLE	LeyesBiblio de la Camara de Diputados responde 403 Forbidden a curl (bloqueo por user-agent/bot); no se pudo verificar el estatus legislativo de la Ley General de Cuidados / Sistema Nacional de Cuidados por esta via.	caja4
ASTRA5-U0-TRAB-028	c4-5	SIL	http://sil.gobernacion.gob.mx/portal	200	22536	31dab336888e1a6b1f404145a1a8ccb2599832ecd1d69b52ba2cb5b58362e833	HTML-OK	2026-09-24T21:27:22Z	NO-ENCONTRADO	[supervisor: portal alcanzado, no el documento pedido] El Sistema de Informacion Legislativa (SIL, Gobernacion) responde 200 con <title>Sistema de Informacion Legislativa</title> (portal real, no soft-404). El contenido de integracion por sexo de la Camara se carga por AJAX (jQuery .load() sobre #here) tras la carga inicial; curl no ejecuta ese JS y el HTML crudo no trae la cifra 42.2%; requiere navegador o localizar el endpoint AJAX exacto.	caja4
ASTRA5-U0-FAM-038	c4-6	RELIEFWEB	https://api.reliefweb.int/v2/reports?appname=apidoc&query%5Bvalue%5D=UNICEF+Mexico+cuidado+infancia+2025&filter%5Bfield%5D=country&filter%5Bvalue%5D=Mexico	403	218	e95a21de20cab6d8f98dd661c82b3af3e1e9a176a111db5bcc50f7ed72e58ab4	JSON-OK	2026-09-24T21:27:22Z	NO-ACCESIBLE	La API de ReliefWeb exige un 'appname' aprobado por registro previo (probado apidoc, rwint-apidoc, unocha, reliefweb, testing; los 5 devuelven 403 AccessDeniedHttpException). No hay forma de consultar sin registrarse, lo cual esta fuera de alcance (no se usan credenciales/API keys nuevas); no se pudo localizar el comunicado UNICEF (2025) con las cifras 56%/40%/51% por esta via.	caja4
ASTRA5-U0-VEJEZ-034	c4-2	ILOSTAT-API	https://sdmx.ilo.org/rest/dataflow/ILO/all/latest?format=json	200	7338997	b2e587b1e124cf2a767422496e0bd1956c0ba87c1519abc74112330341a9d6e1	XML-OK	2026-09-24T21:27:22Z	NO-ENCONTRADO	[supervisor: portal alcanzado, no el documento pedido] El servicio SDMX de ILOSTAT responde 200 con el catalogo de dataflows disponibles (XML SDMX valido); confirma que la API esta accesible. Pero la pieza faltante ('candidato: OIT/INEGI, sin cita exacta en el cuerpo del report') no identifica un indicador ni dataflow concreto, por lo que no se pudo descargar el dato especifico que sostiene la afirmacion del report.	caja4
ASTRA5-U0-SALUD-011	c4-6	DATOS-IMSS	http://datos.imss.gob.mx/	403	883	13b4e1ac6f1b344e3a10f5c0c08576b68d7585c26299fae154bbdf22d816f758	HTML-OK	2026-09-24T21:27:22Z	NO-ACCESIBLE	El portal de datos abiertos del IMSS responde 403 Forbidden a curl con user-agent de navegador; no se pudo acceder al catalogo para buscar la Memoria Estadistica o informes citados por el report.	caja4
ASTRA5-U0-HUM-027	c4-2	DGIS	http://www.dgis.salud.gob.mx/contenidos/basesdedatos/da_saludmenteg.html	404	1348	6169279a9a7d4935239e3da898e5bda812afc69681b982dc247590b06848787e	HTML-OK	2026-09-24T21:27:22Z	NO-ENCONTRADO	El servidor DGIS/Secretaria de Salud responde con pagina 404 propia (<title>Direccion General de Informacion en Salud</title>, no es soft-404 de INEGI); el sitio esta vivo pero la URL de base de datos de salud mental probada no existe con ese nombre exacto; la pieza del report no identifica con precision cual base de datos DGIS cita, por lo que no se pudo pinpointear la URL correcta.	caja4
ASTRA5-U0-APUEST-038	c4-6	BUENGOBIERNO	https://buengobierno.gob.mx/	000	0		SIN-DATOS	2026-09-24T21:33:30Z	NO-ACCESIBLE	La Secretaria Anticorrupcion y Buen Gobierno (sucesora de SFP) falla el handshake TLS por completo (TLSv1.3 alert 'decode error', no es problema de cadena/confianza de certificado: -k tambien falla sin completar conexion). No es el mismo defecto que CNBV (cadena TLS); aqui el servidor no completa ni ofrece un certificado utilizable. No se pudo buscar la inhabilitacion de Laboratorios Imperiales Pharma por esta via.	caja4
ASTRA5-U0-APUEST-022	c4-2	CEPAL-REPOSITORIO	https://repositorio.cepal.org/server/api/discover/search/objects?query=Oportunidades%20movilidad%20ocupacional%20intergeneracional	200	374952	c6972e36973ae5a6df8b718b1063af2a5e30b885d5ad4cd9bf845643bece8d71	JSON-OK	2026-09-24T21:33:30Z	NO-ENCONTRADO	El nuevo API DSpace 7 del repositorio de CEPAL (server/api/discover/search/objects) SI responde 200 con resultados (a diferencia del endpoint viejo /simple-search que daba 404); de 20 resultados sobre movilidad social, ninguno es el informe CEPAL 2016 especifico sobre Progresa/Oportunidades y movilidad ocupacional intergeneracional.	caja4
ASTRA5-U0-APUEST-022	c4-3	CEPAL-REPOSITORIO	https://repositorio.cepal.org/server/api/discover/search/objects?query=movilidad%20ocupacional%20intergeneracional%20transferencias%20condicionadas&size=20	200	420106	6aa03dc5f356f888bb43fb4241072ada93e0df04e2056cdadf0b3dd2cbde1aba	JSON-OK	2026-09-24T21:33:30Z	NO-ENCONTRADO	Segunda busqueda en el mismo API (163 resultados totales sobre transferencias condicionadas/movilidad) tampoco arroja el documento CEPAL 2016 exacto sobre Progresa/Oportunidades; lo mas cercano tematicamente es 'Coyuntura laboral en America Latina y el Caribe: los programas de transferencias condicionadas y el mercado laboral' (2014) y Panorama Social de America Latina 2010 (2011), ninguno de 2016 ni centrado en movilidad intergeneracional.	caja4
ASTRA5-U0-SALUD-010	c4-4	CABECERAS-LINUX	https://datos.gob.mx/api/3/action/package_search?q=atencion+medica+grave+salud	200	86283	ceb8167aa8c8d0b3314374408d770cb59b09546be2e5f1e5adc70ee38f6191f6	JSON-OK	2026-09-24T21:33:30Z	NO-ENCONTRADO	La API CKAN de datos.gob.mx (/api/3/, no /busca/api/3/) SI responde 200 con 59 datasets sobre atencion medica (IMSS, ISSSTE, HJM); ninguno es el comunicado/encuesta INEGI con la cifra '>60% solo busca atencion cuando es grave' que cita el report.	caja4
ASTRA5-U0-TRAB-041	c4-2	CABECERAS-LINUX	https://prensa.occ.com.mx/prensa/7-de-cada-10-trabajadores-en-mexico-piensa-cambiar-de-empleo-en-2024-encuesta-occ	200	22894	b9da35efd042928db64bcc5303a6c3cee341d340cfbd6bcee6588ed94bf269fc	HTML-OK	2026-09-24T21:33:30Z	EXISTE-NO-SATISFACE	Comunicado de prensa real de OCC Mundial (200, HTML valido, Webflow) sobre su encuesta anual de autoevaluacion laboral; es del ciclo 2024 (7 de 10 piensa cambiar de empleo) y no menciona 'estancamiento profesional' como motivo #1 ni es la encuesta 2025 que pide el report; via WebSearch se encontro que la encuesta 2025 de OCC reporta 23% falta de oportunidades y 14% mal liderazgo como razones principales, no 'estancamiento profesional' con ese rotulo exacto.	caja4
ASTRA5-U0-APUEST-046	c4-6	REQUIERE-NAVEGADOR	https://www.gob.mx/salud/es/articulos/susana-distancia-medidas-de-prevencion	000	0		SIN-DATOS	2026-09-24T21:37:11Z	NO-ACCESIBLE	www.gob.mx sirve un reto/shell dependiente de JavaScript a curl y a navegador headless (confirmado en 4 pasadas previas de la sesion, incluida NAVEGADOR-HEADLESS -> NO-ENCONTRADO); segun receta de la sesion estas paginas no se trabajan con curl, se anota REQUIERE-NAVEGADOR para que la mesa la renderice con un navegador real. URL exacta a renderizar: la nota de prensa/articulo de la Secretaria de Salud sobre el lanzamiento de la campana 'Susana Distancia' (marzo 2020).	caja4
ASTRA5-U0-TIME-011	c4-5	WAYBACK-ID	https://web.archive.org/cdx/search/cdx?url=occ.com.mx/blog/*&output=json&collapse=urlkey&limit=500&from=2015&to=2017&filter=urlkey:.*(planea%7Ctiempo%7Cproductividad).*	200	3	37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570	JSON-OK	2026-09-24T21:37:11Z	NO-ENCONTRADO	El CDX de Wayback para occ.com.mx/blog/* filtrado por palabras clave planea/tiempo/productividad en la URL entre 2015-2017 devuelve lista vacia ([]); no hay ninguna entrada archivada cuya URL contenga esas palabras, y la pieza ('occmundial / circa 2016') no da titulo de articulo, por lo que no se puede identificar la entrada exacta del blog que cita el report.	caja4
ASTRA5-U0-FAM-032	c4-3	CABECERAS-LINUX	https://datos.gob.mx/api/3/action/package_search?q=ENOE+ingreso+egresados+universidad	200	216	d26a2cdbc9fcbf8b1fb6f6d35464c83dce825a99591d9012fa21d45da6b832d9	JSON-OK	2026-09-24T21:37:11Z	NO-ENCONTRADO	La API CKAN de datos.gob.mx responde 200 pero con count=0 para esta busqueda; no hay dataset abierto sobre ingreso de recien egresados universitarios en el catalogo nacional. Via WebSearch (fuera de las 4 vias) se hallo una cifra cercana pero no identica: 'Data Mexico' reporta ~7,430 pesos mensuales para profesionistas/tecnicos recien egresados en el 4o trimestre de 2023, distinta a los 6,870 pesos citados por el report; no se pudo confirmar una fuente exacta con ese numero especifico.	caja4
ASTRA5-U0-SALUD-021	c4-6	CORE	https://api.core.ac.uk/v3/search/works?q=atencion%20medica%20salud%20gravedad%20Mexico	200	273417	dbf9bff92a7a50c893890464db16f76029a9accd73b7564ef6a01fe9e4aef5cc	JSON-OK	2026-09-24T21:37:11Z	NO-ENCONTRADO	CORE API responde 200 con 3.39 millones de resultados sobre salud en Mexico; entre los primeros 10 (movilidad social y salud, hospitales, tuberculosis, quemaduras, ITS en trabajadores de hoteles) ninguno corresponde al estudio SciELO sin identificar sobre '>60% de mexicanos solo busca atencion medica cuando es grave' que cita el report; la pieza es demasiado vaga (sin autor/titulo/DOI) para acotar mas la busqueda.	caja4
ASTRA5-U0-INTER-001	c4-2	WEBSEARCH	query: Castillo 2019 interaccion social normas Mexico estudio	000	0		SIN-DATOS	2026-09-24T21:37:11Z	NO-ENCONTRADO	Via WebSearch (fuera de las 4 vias previas) tampoco se identifico con certeza a 'Castillo (2019)' sobre interaccion social/normas en Mexico citado por el report; los resultados mas cercanos (Gracia, Montes y Castillo 2016 sobre redes sociales adolescentes; Cinthia Cruz del Castillo, psicologia social mexicana 2021) no coinciden en autor/anio exactos. La pieza carece de nombre completo, titulo o revista, lo que impide una busqueda academica dirigida por DOI/autor en OpenAlex/Crossref/Semantic Scholar.	caja4
