tipo,calc_id,pais,universo,precision,estado,universo_matriz,variable_a,item_a,situacion_a,codigo_a,categoria_a,variable_b,item_b,situacion_b,codigo_b,categoria_b,n_denominador,masa_denominador,n_numerador,masa_numerador,proporcion,unidad
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,2,Familiar más lejano,v22,Q7b,Hogar durante enfermedad,4,Vecino,996,996.000000000000,2,2.000000000000,0.002008032129,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,2,Familiar más lejano,v22,Q7b,Hogar durante enfermedad,5,Compañero de trabajo,996,996.000000000000,0,0.000000000000,0.000000000000,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,2,Familiar más lejano,v22,Q7b,Hogar durante enfermedad,6,Alguien más,996,996.000000000000,0,0.000000000000,0.000000000000,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,2,Familiar más lejano,v22,Q7b,Hogar durante enfermedad,7,Ninguno,996,996.000000000000,0,0.000000000000,0.000000000000,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,3,Amigo cercano,v22,Q7b,Hogar durante enfermedad,1,Familiar cercano,996,996.000000000000,106,106.000000000000,0.106425702811,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,3,Amigo cercano,v22,Q7b,Hogar durante enfermedad,2,Familiar más lejano,996,996.000000000000,18,18.000000000000,0.018072289157,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,3,Amigo cercano,v22,Q7b,Hogar durante enfermedad,3,Amigo cercano,996,996.000000000000,23,23.000000000000,0.023092369478,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,3,Amigo cercano,v22,Q7b,Hogar durante enfermedad,4,Vecino,996,996.000000000000,9,9.000000000000,0.009036144578,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,3,Amigo cercano,v22,Q7b,Hogar durante enfermedad,5,Compañero de trabajo,996,996.000000000000,2,2.000000000000,0.002008032129,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,3,Amigo cercano,v22,Q7b,Hogar durante enfermedad,6,Alguien más,996,996.000000000000,1,1.000000000000,0.001004016064,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,3,Amigo cercano,v22,Q7b,Hogar durante enfermedad,7,Ninguno,996,996.000000000000,0,0.000000000000,0.000000000000,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,4,Vecino,v22,Q7b,Hogar durante enfermedad,1,Familiar cercano,996,996.000000000000,49,49.000000000000,0.049196787149,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,4,Vecino,v22,Q7b,Hogar durante enfermedad,2,Familiar más lejano,996,996.000000000000,2,2.000000000000,0.002008032129,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,4,Vecino,v22,Q7b,Hogar durante enfermedad,3,Amigo cercano,996,996.000000000000,22,22.000000000000,0.022088353414,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,4,Vecino,v22,Q7b,Hogar durante enfermedad,4,Vecino,996,996.000000000000,11,11.000000000000,0.011044176707,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,4,Vecino,v22,Q7b,Hogar durante enfermedad,5,Compañero de trabajo,996,996.000000000000,1,1.000000000000,0.001004016064,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,4,Vecino,v22,Q7b,Hogar durante enfermedad,6,Alguien más,996,996.000000000000,1,1.000000000000,0.001004016064,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,4,Vecino,v22,Q7b,Hogar durante enfermedad,7,Ninguno,996,996.000000000000,0,0.000000000000,0.000000000000,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,5,Compañero de trabajo,v22,Q7b,Hogar durante enfermedad,1,Familiar cercano,996,996.000000000000,9,9.000000000000,0.009036144578,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,5,Compañero de trabajo,v22,Q7b,Hogar durante enfermedad,2,Familiar más lejano,996,996.000000000000,0,0.000000000000,0.000000000000,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,5,Compañero de trabajo,v22,Q7b,Hogar durante enfermedad,3,Amigo cercano,996,996.000000000000,3,3.000000000000,0.003012048193,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,5,Compañero de trabajo,v22,Q7b,Hogar durante enfermedad,4,Vecino,996,996.000000000000,3,3.000000000000,0.003012048193,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,5,Compañero de trabajo,v22,Q7b,Hogar durante enfermedad,5,Compañero de trabajo,996,996.000000000000,3,3.000000000000,0.003012048193,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,5,Compañero de trabajo,v22,Q7b,Hogar durante enfermedad,6,Alguien más,996,996.000000000000,1,1.000000000000,0.001004016064,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,5,Compañero de trabajo,v22,Q7b,Hogar durante enfermedad,7,Ninguno,996,996.000000000000,0,0.000000000000,0.000000000000,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,6,Alguien más,v22,Q7b,Hogar durante enfermedad,1,Familiar cercano,996,996.000000000000,38,38.000000000000,0.038152610442,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,6,Alguien más,v22,Q7b,Hogar durante enfermedad,2,Familiar más lejano,996,996.000000000000,0,0.000000000000,0.000000000000,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,6,Alguien más,v22,Q7b,Hogar durante enfermedad,3,Amigo cercano,996,996.000000000000,3,3.000000000000,0.003012048193,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,6,Alguien más,v22,Q7b,Hogar durante enfermedad,4,Vecino,996,996.000000000000,1,1.000000000000,0.001004016064,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,6,Alguien más,v22,Q7b,Hogar durante enfermedad,5,Compañero de trabajo,996,996.000000000000,3,3.000000000000,0.003012048193,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,6,Alguien más,v22,Q7b,Hogar durante enfermedad,6,Alguien más,996,996.000000000000,9,9.000000000000,0.009036144578,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,6,Alguien más,v22,Q7b,Hogar durante enfermedad,7,Ninguno,996,996.000000000000,1,1.000000000000,0.001004016064,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,7,Ninguno,v22,Q7b,Hogar durante enfermedad,1,Familiar cercano,996,996.000000000000,18,18.000000000000,0.018072289157,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,7,Ninguno,v22,Q7b,Hogar durante enfermedad,2,Familiar más lejano,996,996.000000000000,3,3.000000000000,0.003012048193,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,7,Ninguno,v22,Q7b,Hogar durante enfermedad,3,Amigo cercano,996,996.000000000000,3,3.000000000000,0.003012048193,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,7,Ninguno,v22,Q7b,Hogar durante enfermedad,4,Vecino,996,996.000000000000,0,0.000000000000,0.000000000000,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,7,Ninguno,v22,Q7b,Hogar durante enfermedad,5,Compañero de trabajo,996,996.000000000000,0,0.000000000000,0.000000000000,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,7,Ninguno,v22,Q7b,Hogar durante enfermedad,6,Alguien más,996,996.000000000000,3,3.000000000000,0.003012048193,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,7,Ninguno,v22,Q7b,Hogar durante enfermedad,7,Ninguno,996,996.000000000000,3,3.000000000000,0.003012048193,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,1,Familiar cercano,v23,Q7c,Hablar al sentirse deprimido,1,Familiar cercano,993,993.000000000000,382,382.000000000000,0.384692849950,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,1,Familiar cercano,v23,Q7c,Hablar al sentirse deprimido,2,Familiar más lejano,993,993.000000000000,26,26.000000000000,0.026183282981,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,1,Familiar cercano,v23,Q7c,Hablar al sentirse deprimido,3,Amigo cercano,993,993.000000000000,149,149.000000000000,0.150050352467,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,1,Familiar cercano,v23,Q7c,Hablar al sentirse deprimido,4,Vecino,993,993.000000000000,9,9.000000000000,0.009063444109,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,1,Familiar cercano,v23,Q7c,Hablar al sentirse deprimido,5,Compañero de trabajo,993,993.000000000000,2,2.000000000000,0.002014098691,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,1,Familiar cercano,v23,Q7c,Hablar al sentirse deprimido,6,Alguien más,993,993.000000000000,6,6.000000000000,0.006042296073,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,1,Familiar cercano,v23,Q7c,Hablar al sentirse deprimido,7,Ninguno,993,993.000000000000,14,14.000000000000,0.014098690836,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,2,Familiar más lejano,v23,Q7c,Hablar al sentirse deprimido,1,Familiar cercano,993,993.000000000000,32,32.000000000000,0.032225579053,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,2,Familiar más lejano,v23,Q7c,Hablar al sentirse deprimido,2,Familiar más lejano,993,993.000000000000,14,14.000000000000,0.014098690836,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,2,Familiar más lejano,v23,Q7c,Hablar al sentirse deprimido,3,Amigo cercano,993,993.000000000000,9,9.000000000000,0.009063444109,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,2,Familiar más lejano,v23,Q7c,Hablar al sentirse deprimido,4,Vecino,993,993.000000000000,0,0.000000000000,0.000000000000,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,2,Familiar más lejano,v23,Q7c,Hablar al sentirse deprimido,5,Compañero de trabajo,993,993.000000000000,0,0.000000000000,0.000000000000,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,2,Familiar más lejano,v23,Q7c,Hablar al sentirse deprimido,6,Alguien más,993,993.000000000000,1,1.000000000000,0.001007049345,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,2,Familiar más lejano,v23,Q7c,Hablar al sentirse deprimido,7,Ninguno,993,993.000000000000,0,0.000000000000,0.000000000000,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,3,Amigo cercano,v23,Q7c,Hablar al sentirse deprimido,1,Familiar cercano,993,993.000000000000,60,60.000000000000,0.060422960725,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,3,Amigo cercano,v23,Q7c,Hablar al sentirse deprimido,2,Familiar más lejano,993,993.000000000000,15,15.000000000000,0.015105740181,proporcion-respuestas-validas
RESULT,CALC-ISSP2017-CONSISTENCIA-APOYO-FAMILIAR-0001,México,Muestra ISSP 2017 México,EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,PAREJA-DOS-VALIDAS,v21,Q7a,Hogar o jardín,3,Amigo cercano,v23,Q7c,Hablar al sentirse deprimido,3,Amigo cercano,993,993.000000000000,66,66.000000000000,0.066465256798,proporcion-respuestas-validas
