calibracion	conducta	destino	eje	era	error_abs_persistencia	error_abs_tendencia	error_persistencia	ic_diseno_piso_hi	ic_diseno_piso_lo	ic_predictivo	ola_destino	ola_origen	piso	piso_ic_contiene_destino	pronostico_tendencia	segmento	unidad	result_id	calc_id	sello_sha256
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.00797425578945921	edad	clasica	0.00016432901846182273	0.0009073641288445608	0.00016432901846182273	0.009042793278987493	0.006511612642201321		2018T4	2018T3	0.007809926770997387	True	0.0070668916606146485	15-29	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.008444265004381833	edad	clasica	0.0004700092149226235	0.0003056801964607999	0.0004700092149226235	0.009220846575527158	0.006578027904665935		2019T1	2018T4	0.00797425578945921	True	0.008138584807921033	15-29	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.008964279353950425	edad	clasica	0.000520014349568592	5.000513464596852e-05	0.000520014349568592	0.009847777154381973	0.007160301591062882		2019T2	2019T1	0.008444265004381833	True	0.008914274219304456	15-29	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.00929313015505011	edad	clasica	0.0003288508010996852	0.00019116354846890685	0.0003288508010996852	0.010299310394310295	0.007552253119378431		2019T3	2019T2	0.008964279353950425	True	0.009484293703519017	15-29	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.01071595354716224	edad	clasica	0.0014228233921121294	0.0010939725910124442	0.0014228233921121294	0.010877574836935718	0.0076004638798316555		2019T4	2019T3	0.00929313015505011	True	0.009621980956149795	15-29	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.008673112131074318	edad	clasica	0.002042841416087921	0.0034656648082000505	-0.002042841416087921	0.01274165731568204	0.008778757419879098		2020T1	2019T4	0.01071595354716224	False	0.012138776939274369	15-29	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.009001461826046562	edad	clasica	0.001040929608509624		-0.001040929608509624	0.011262178312342408	0.009074298761788639		2016T2	2016T1	0.010042391434556186	False		30-44	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.009414801672709179	edad	clasica	0.00041333984666261717	0.0014542694551722413	0.00041333984666261717	0.01028177728099362	0.007857744961657314		2016T3	2016T2	0.009001461826046562	True	0.007960532217536937	30-44	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.0077946760156558745	edad	clasica	0.0016201256570533042	0.0020334655037159213	-0.0016201256570533042	0.010752947050657685	0.008292843171118345		2016T4	2016T3	0.009414801672709179	False	0.009828141519371796	30-44	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.009265851729576351	edad	clasica	0.0014711757139204765	0.0030913013709737806	0.0014711757139204765	0.00900443279097033	0.006704327216787765		2017T1	2016T4	0.0077946760156558745	False	0.00617455035860257	30-44	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.008913184400100584	edad	clasica	0.00035266732947576707	0.0018238430433962435	-0.00035266732947576707	0.010449409106564637	0.008276313511665205		2017T2	2017T1	0.009265851729576351	True	0.010737027443496827	30-44	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.009034637525994978	edad	clasica	0.0001214531258943944	0.00047412045537016147	0.0001214531258943944	0.009940356267488312	0.007681276280466759		2017T3	2017T2	0.008913184400100584	True	0.008560517070624817	30-44	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.007947591145833334	edad	clasica	0.0010870463801616447	0.0012084995060560391	-0.0010870463801616447	0.010354035536483302	0.007940967823982107		2017T4	2017T3	0.009034637525994978	True	0.009156090651889373	30-44	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.009177547311092844	edad	clasica	0.00122995616525951	0.0023170025454211547	0.00122995616525951	0.008824447325495336	0.006958485179583993		2018T1	2017T4	0.007947591145833334	False	0.006860544765671689	30-44	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.009142964740984668	edad	clasica	3.458257010817596e-05	0.001264538735367686	-3.458257010817596e-05	0.01063338657679112	0.007812584576361881		2018T2	2018T1	0.009177547311092844	True	0.010407503476352354	30-44	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.009645441260742986	edad	clasica	0.000502476519758318	0.0005370590898664939	0.000502476519758318	0.010387724892336228	0.008011950086375974		2018T3	2018T2	0.009142964740984668	True	0.009108382170876492	30-44	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.008671666070485633	edad	clasica	0.0009737751902573529	0.0014762517100156709	-0.0009737751902573529	0.010820457862750318	0.00835321414013163		2018T4	2018T3	0.009645441260742986	True	0.010147917780501304	30-44	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.009246337435076562	edad	clasica	0.0005746713645909292	0.001548446554848282	0.0005746713645909292	0.009746614295595549	0.007496064096398998		2019T1	2018T4	0.008671666070485633	True	0.00769789088022828	30-44	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.008880194302777441	edad	clasica	0.00036614313229912064	0.0009408144968900498	-0.00036614313229912064	0.010438069646769927	0.008054246089080298		2019T2	2019T1	0.009246337435076562	True	0.009821008799667491	30-44	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.009654240478778683	edad	clasica	0.0007740461760012418	0.0011401893083003625	0.0007740461760012418	0.010080796750166371	0.007999640325375678		2019T3	2019T2	0.008880194302777441	True	0.00851405117047832	30-44	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.010946286832372929	edad	clasica	0.0012920463535942457	0.0005180001775930039	0.0012920463535942457	0.011055420786505388	0.008265249537387699		2019T4	2019T3	0.009654240478778683	True	0.010428286654779925	30-44	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.008901039375993966	edad	clasica	0.0020452474563789624	0.003337293809973208	-0.0020452474563789624	0.012352399259338979	0.009590795556833127		2020T1	2019T4	0.010946286832372929	False	0.012238333185967174	30-44	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.007558655167191379	edad	clasica	0.0011000981113291593		-0.0011000981113291593	0.009866403553120464	0.007434552671316077		2016T2	2016T1	0.008658753278520538	True		45-59	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.0077373933047718705	edad	clasica	0.0001787381375804916	0.001278836248909651	0.0001787381375804916	0.00887896851730507	0.006368867742070718		2016T3	2016T2	0.007558655167191379	True	0.0064585570558622196	45-59	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.007221139193487304	edad	clasica	0.0005162541112845665	0.000694992248865059	-0.0005162541112845665	0.009032353654347167	0.006406183001230892		2016T4	2016T3	0.0077373933047718705	True	0.007916131442352363	45-59	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.007864056009739273	edad	clasica	0.0006429168162519691	0.0011591709275365356	0.0006429168162519691	0.008305890855441268	0.005987035750446984		2017T1	2016T4	0.007221139193487304	True	0.0067048850822027375	45-59	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.008183432316873079	edad	clasica	0.0003193763071338059	0.0003235405091181632	0.0003193763071338059	0.009005622885216542	0.006420966256735898		2017T2	2017T1	0.007864056009739273	True	0.008506972825991242	45-59	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.006352787847545564	edad	clasica	0.0018306444693275154	0.0021500207764613213	-0.0018306444693275154	0.009452503744831154	0.007205384755961687		2017T3	2017T2	0.008183432316873079	False	0.008502808624006885	45-59	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.005951190421511656	edad	clasica	0.00040159742603390787	0.0014290470432936075	-0.00040159742603390787	0.007472260050958599	0.0052508422684831805		2017T4	2017T3	0.006352787847545564	True	0.004522143378218048	45-59	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.00714287752702533	edad	clasica	0.0011916871055136745	0.0015932845315475824	0.0011916871055136745	0.006984039409748307	0.004936018722292486		2018T1	2017T4	0.005951190421511656	False	0.005549592995477748	45-59	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.00767703753938539	edad	clasica	0.0005341600123600597	0.0006575270931536148	0.0005341600123600597	0.00842996179060089	0.005959539243763355		2018T2	2018T1	0.00714287752702533	True	0.008334564632539005	45-59	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.006489112409284639	edad	clasica	0.0011879251301007508	0.0017220851424608104	-0.0011879251301007508	0.00897875676710983	0.006322301178766198		2018T3	2018T2	0.00767703753938539	True	0.00821119755174545	45-59	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.0072369519949222185	edad	clasica	0.0007478395856375794	0.0019357647157383301	0.0007478395856375794	0.007842590303004717	0.005307646895074122		2018T4	2018T3	0.006489112409284639	True	0.005301187279183888	45-59	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.007198317302830436	edad	clasica	3.8634692091782386e-05	0.0007864742777293618	-3.8634692091782386e-05	0.00836194258807214	0.0062039787235512135		2019T1	2018T4	0.0072369519949222185	True	0.007984791580559798	45-59	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.008347680945528702	edad	clasica	0.0011493636426982657	0.0011879983347900481	0.0011493636426982657	0.008514878720162235	0.0060531221837983075		2019T2	2019T1	0.007198317302830436	True	0.007159682610738654	45-59	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.008810763074484033	edad	clasica	0.00046308212895533087	0.000686281513742934	0.00046308212895533087	0.009754925464564686	0.006911980098423986		2019T3	2019T2	0.008347680945528702	True	0.009497044588226967	45-59	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.008161361600638874	edad	clasica	0.0006494014738451584	0.0011124836028004893	-0.0006494014738451584	0.01016011271142022	0.007393283818103301		2019T4	2019T3	0.008810763074484033	True	0.009273845203439364	45-59	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.008019411464419191	edad	clasica	0.00014195013621968317	0.0005074513376254752	-0.00014195013621968317	0.009503466504803808	0.006912158579605877		2020T1	2019T4	0.008161361600638874	True	0.007511960126793716	45-59	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.005673627894442435	edad	clasica	0.0017619126853453647		0.0017619126853453647	0.005408725999586366	0.0026081924915445703		2016T2	2016T1	0.00391171520909707	False		60+	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.004729369347768319	edad	clasica	0.0009442585466741156	0.0027061712320194803	-0.0009442585466741156	0.007428315953311301	0.004082535015378187		2016T3	2016T2	0.005673627894442435	True	0.007435540579787799	60+	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.004406177465447081	edad	clasica	0.0003231918823212382	0.0006210666643528774	-0.0003231918823212382	0.0061775063907865205	0.0031803627012334437		2016T4	2016T3	0.004729369347768319	True	0.0037851108010942035	60+	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.005764848400912208	edad	clasica	0.0013586709354651274	0.0016818628177863656	0.0013586709354651274	0.005734446932349581	0.0030922508767369282		2017T1	2016T4	0.004406177465447081	False	0.004082985583125843	60+	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.005496149003387384	edad	clasica	0.00026869939752482454	0.001627370332989952	-0.00026869939752482454	0.007959300192327037	0.003979134847559783		2017T2	2017T1	0.005764848400912208	True	0.007123519336377336	60+	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.004140607062216472	edad	clasica	0.001355541941170912	0.0010868425436460875	-0.001355541941170912	0.007158535219233736	0.003969986331321434		2017T3	2017T2	0.005496149003387384	True	0.005227449605862559	60+	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.0031807086926652723	edad	clasica	0.0009598983695511994	0.0003956435716197127	-0.0009598983695511994	0.005742317168211845	0.002925246090269833		2017T4	2017T3	0.004140607062216472	True	0.0027850651210455596	60+	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.005078123011027753	edad	clasica	0.0018974143183624805	0.00285731268791368	0.0018974143183624805	0.004329293901213378	0.0022460890228125844		2018T1	2017T4	0.0031807086926652723	False	0.002220810323114073	60+	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.005374995820376501	edad	clasica	0.00029687280934874785	0.0016005415090137327	0.00029687280934874785	0.006960337474884267	0.0033673114672474187		2018T2	2018T1	0.005078123011027753	True	0.006975537329390233	60+	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR	busca_otro_trabajo	0.003449969483819391	edad	clasica	0.0019250263365571097	0.0022218991459058575	-0.0019250263365571097	0.007145170760520451	0.003920673305004127		2018T3	2018T2	0.005374995820376501	False	0.0056718686297252486	60+	proporcion	RESULT-ENOE-PERSISTENCIA-TABLA	CALC-ENOE-PERSISTENCIA-0001	fd0951c2e47be94efd09a08e42679562635118bd0049b374f79e241ab9689481  sello.json
