tipo,calc_id,version,pais,universo,precision,estado,variable,item,situacion,dominio_id,dominio,codigo,texto_integrado,texto_mexico,n_denominador,masa_denominador,n_numerador,masa_numerador,proporcion,porcentaje,unidad
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v21,Q7a,Hogar o jardín,HOMBRES,Hombres,4,Neighbour,Vecino,486,486.000000000000,51,51.000000000000,0.104938271605,10.493827160494,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v21,Q7a,Hogar o jardín,HOMBRES,Hombres,5,Someone I work with,Alguien con quien trabajo,486,486.000000000000,6,6.000000000000,0.012345679012,1.234567901235,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v21,Q7a,Hogar o jardín,HOMBRES,Hombres,6,Someone else,Alguien más,486,486.000000000000,28,28.000000000000,0.057613168724,5.761316872428,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v21,Q7a,Hogar o jardín,HOMBRES,Hombres,7,No one,Ninguno,486,486.000000000000,24,24.000000000000,0.049382716049,4.938271604938,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v21,Q7a,Hogar o jardín,MUJERES,Mujeres,1,Close family member,Familiar cercano,513,513.000000000000,321,321.000000000000,0.625730994152,62.573099415205,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v21,Q7a,Hogar o jardín,MUJERES,Mujeres,2,More distant family member,Familiar más lejano,513,513.000000000000,34,34.000000000000,0.066276803119,6.627680311891,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v21,Q7a,Hogar o jardín,MUJERES,Mujeres,3,Close friend,Amigo cercano,513,513.000000000000,76,76.000000000000,0.148148148148,14.814814814815,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v21,Q7a,Hogar o jardín,MUJERES,Mujeres,4,Neighbour,Vecino,513,513.000000000000,35,35.000000000000,0.068226120858,6.822612085770,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v21,Q7a,Hogar o jardín,MUJERES,Mujeres,5,Someone I work with,Alguien con quien trabajo,513,513.000000000000,14,14.000000000000,0.027290448343,2.729044834308,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v21,Q7a,Hogar o jardín,MUJERES,Mujeres,6,Someone else,Alguien más,513,513.000000000000,27,27.000000000000,0.052631578947,5.263157894737,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v21,Q7a,Hogar o jardín,MUJERES,Mujeres,7,No one,Ninguno,513,513.000000000000,6,6.000000000000,0.011695906433,1.169590643275,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,TOTAL,"México, personas adultas",1,Close family member,Familiar cercano,999,999.000000000000,764,764.000000000000,0.764764764765,76.476476476476,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,TOTAL,"México, personas adultas",2,More distant family member,Familiar más lejano,999,999.000000000000,81,81.000000000000,0.081081081081,8.108108108108,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,TOTAL,"México, personas adultas",3,Close friend,Amigo cercano,999,999.000000000000,91,91.000000000000,0.091091091091,9.109109109109,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,TOTAL,"México, personas adultas",4,Neighbour,Vecino,999,999.000000000000,30,30.000000000000,0.030030030030,3.003003003003,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,TOTAL,"México, personas adultas",5,Someone I work with,Alguien con quien trabajo,999,999.000000000000,9,9.000000000000,0.009009009009,0.900900900901,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,TOTAL,"México, personas adultas",6,Someone else,Alguien más,999,999.000000000000,17,17.000000000000,0.017017017017,1.701701701702,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,TOTAL,"México, personas adultas",7,No one,Ninguno,999,999.000000000000,7,7.000000000000,0.007007007007,0.700700700701,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,HOMBRES,Hombres,1,Close family member,Familiar cercano,485,485.000000000000,360,360.000000000000,0.742268041237,74.226804123711,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,HOMBRES,Hombres,2,More distant family member,Familiar más lejano,485,485.000000000000,44,44.000000000000,0.090721649485,9.072164948454,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,HOMBRES,Hombres,3,Close friend,Amigo cercano,485,485.000000000000,45,45.000000000000,0.092783505155,9.278350515464,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,HOMBRES,Hombres,4,Neighbour,Vecino,485,485.000000000000,17,17.000000000000,0.035051546392,3.505154639175,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,HOMBRES,Hombres,5,Someone I work with,Alguien con quien trabajo,485,485.000000000000,4,4.000000000000,0.008247422680,0.824742268041,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,HOMBRES,Hombres,6,Someone else,Alguien más,485,485.000000000000,10,10.000000000000,0.020618556701,2.061855670103,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,HOMBRES,Hombres,7,No one,Ninguno,485,485.000000000000,5,5.000000000000,0.010309278351,1.030927835052,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,MUJERES,Mujeres,1,Close family member,Familiar cercano,514,514.000000000000,404,404.000000000000,0.785992217899,78.599221789883,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,MUJERES,Mujeres,2,More distant family member,Familiar más lejano,514,514.000000000000,37,37.000000000000,0.071984435798,7.198443579767,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,MUJERES,Mujeres,3,Close friend,Amigo cercano,514,514.000000000000,46,46.000000000000,0.089494163424,8.949416342412,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,MUJERES,Mujeres,4,Neighbour,Vecino,514,514.000000000000,13,13.000000000000,0.025291828794,2.529182879377,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,MUJERES,Mujeres,5,Someone I work with,Alguien con quien trabajo,514,514.000000000000,5,5.000000000000,0.009727626459,0.972762645914,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,MUJERES,Mujeres,6,Someone else,Alguien más,514,514.000000000000,7,7.000000000000,0.013618677043,1.361867704280,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v22,Q7b,Hogar durante enfermedad,MUJERES,Mujeres,7,No one,Ninguno,514,514.000000000000,2,2.000000000000,0.003891050584,0.389105058366,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,TOTAL,"México, personas adultas",1,Close family member,Familiar cercano,995,995.000000000000,537,537.000000000000,0.539698492462,53.969849246231,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,TOTAL,"México, personas adultas",2,More distant family member,Familiar más lejano,995,995.000000000000,60,60.000000000000,0.060301507538,6.030150753769,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,TOTAL,"México, personas adultas",3,Close friend,Amigo cercano,995,995.000000000000,291,291.000000000000,0.292462311558,29.246231155779,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,TOTAL,"México, personas adultas",4,Neighbour,Vecino,995,995.000000000000,37,37.000000000000,0.037185929648,3.718592964824,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,TOTAL,"México, personas adultas",5,Someone I work with,Alguien con quien trabajo,995,995.000000000000,13,13.000000000000,0.013065326633,1.306532663317,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,TOTAL,"México, personas adultas",6,Someone else,Alguien más,995,995.000000000000,24,24.000000000000,0.024120603015,2.412060301508,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,TOTAL,"México, personas adultas",7,No one,Ninguno,995,995.000000000000,33,33.000000000000,0.033165829146,3.316582914573,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,HOMBRES,Hombres,1,Close family member,Familiar cercano,482,482.000000000000,243,243.000000000000,0.504149377593,50.414937759336,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,HOMBRES,Hombres,2,More distant family member,Familiar más lejano,482,482.000000000000,35,35.000000000000,0.072614107884,7.261410788382,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,HOMBRES,Hombres,3,Close friend,Amigo cercano,482,482.000000000000,141,141.000000000000,0.292531120332,29.253112033195,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,HOMBRES,Hombres,4,Neighbour,Vecino,482,482.000000000000,23,23.000000000000,0.047717842324,4.771784232365,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,HOMBRES,Hombres,5,Someone I work with,Alguien con quien trabajo,482,482.000000000000,7,7.000000000000,0.014522821577,1.452282157676,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,HOMBRES,Hombres,6,Someone else,Alguien más,482,482.000000000000,13,13.000000000000,0.026970954357,2.697095435685,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,HOMBRES,Hombres,7,No one,Ninguno,482,482.000000000000,20,20.000000000000,0.041493775934,4.149377593361,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,MUJERES,Mujeres,1,Close family member,Familiar cercano,513,513.000000000000,294,294.000000000000,0.573099415205,57.309941520468,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,MUJERES,Mujeres,2,More distant family member,Familiar más lejano,513,513.000000000000,25,25.000000000000,0.048732943470,4.873294346979,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,MUJERES,Mujeres,3,Close friend,Amigo cercano,513,513.000000000000,150,150.000000000000,0.292397660819,29.239766081871,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,MUJERES,Mujeres,4,Neighbour,Vecino,513,513.000000000000,14,14.000000000000,0.027290448343,2.729044834308,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,MUJERES,Mujeres,5,Someone I work with,Alguien con quien trabajo,513,513.000000000000,6,6.000000000000,0.011695906433,1.169590643275,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,MUJERES,Mujeres,6,Someone else,Alguien más,513,513.000000000000,11,11.000000000000,0.021442495127,2.144249512671,proporcion-de-respuestas-validas
RESULT,CALC-ISSP2017-REDES-APOYO-COTIDIANO-0001,ZA6980 v2.0.0; DOI 10.4232/1.13322,México,"Personas de 18 años o más, muestra nacional de México",EE-IC-NO-DISPONIBLES-DISENO-NO-ACREDITADO,OK,v23,Q7c,Hablar al sentirse deprimido,MUJERES,Mujeres,7,No one,Ninguno,513,513.000000000000,13,13.000000000000,0.025341130604,2.534113060429,proporcion-de-respuestas-validas
