necesidad_id	fuente_id_canonico	fuente_nombre	tipo_fuente	objeto_evidencia_id	id_manifiesto	sha256	capa1_universo_indexado	capa2_manifiesto	capa3_disco_real	capa4_apertura_mapeo	clasificacion_relacion	reason_code	evidencia_ref	evidencia_textual_breve	confianza	conflicto_material	nota
N8	ENCIG	Encuesta Nacional de Calidad e Impacto Gubernamental	FUENTE_CANDIDATA	OE-819aa50dad79d83364ba8f0f			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/El_Mexicano_y_el_Tiempo__Estructura__no_Cultura__en_la_Planeación_y_el_Compromiso_Temporal.md	Exposición a violencia y respuesta de ver/oír/callar sin selección determinística por victimización.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N10	ENBIARE	ENBIARE 2021	FUENTE_DATOS	OE-2fe858bc2d40961f19d128d9	enbiare2021_fd_pdf	8a79265d8c1f761d9f3043c2d4837a9366679314b97aaebd8d189c6bcbc716a9	SI	SI	EXISTE;COINCIDE;INTEGRO	EXISTE-NO-SATISFACE	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/abrir4-variables-2026-08-08.tsv:L25	PA6: 'A6. Segun su percepcion, ¿en que escalon diria usted que va a estar dentro de cinco anios?' (escalera 0-10, 0='la peor vida posible', 10='la mejor vida posible'). PA3_08: 'A3. ¿Que tan satisfecho esta con sus perspectivas a futuro?' (0-10)	ALTA	NO	Escala/diseño/universo: 0-10 (tarjeta/escalera numerica); NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); 'futuro' 1 coincidencia via barrido automatizado (matcheo parcial); PA6 y PA3_08 hallados por lectura dirigida completa del Apartado A (Bienestar Subjetivo, L418-625). Le falta exactamente lo que pide la necesidad 10: co-observacion con un desenlace de G4 (violencia/justicia) en el mismo instrumento -- el reactivo de horizonte/expectativa SI existe y es limpio, pero no hay desenlace de G4 que unirle aqui, 2026-08-08
N12	ENBIARE	ENBIARE 2021	FUENTE_DATOS	OE-d6e6a5ca635618c4404ea4e8	enbiare2021_fd_pdf	8a79265d8c1f761d9f3043c2d4837a9366679314b97aaebd8d189c6bcbc716a9	SI	SI	EXISTE;COINCIDE;INTEGRO	EXISTE-SATISFACE	CONFIRMADA	APERTURA_EXPLICITA_SATISFACE	MAIN:data/abrir4-variables-2026-08-08.tsv:L26	'B2. En caso de que se le presente una urgencia o necesidad, ¿considera usted que siempre contara con la ayuda de personas de su familia?' (codigos: 1=Si, 2=No, 3=No tiene familia)	ALTA	NO	Escala/diseño/universo: categorica (Si/No/No tiene familia); NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); 'apoyo' 1 coincidencia literal (titulo de apartado); PB2_1/PB2_2 hallados por lectura dirigida del Apartado B (Confianza y Redes de Apoyo, L611-708) tras localizar la seccion via 'confianza'. Es expectativa de recibir apoyo familiar en una urgencia -- disposicion/percepcion general, no acotada a un dominio especifico como los candidatos de ENFIH/ENASIC; PB2_2 (misma pregunta para amistades no familiares) permite ademas contrastar familismo vs. red
N13	ENBIARE	ENBIARE 2021	FUENTE_DATOS	OE-39d2eb9994c3ef05c686095e	enbiare2021_fd_pdf	8a79265d8c1f761d9f3043c2d4837a9366679314b97aaebd8d189c6bcbc716a9	SI	SI	EXISTE;COINCIDE;INTEGRO	NO-ENCONTRADO	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/abrir4-variables-2026-08-08.tsv:L27	—	ALTA	NO	Escala/diseño/universo: —; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); obligacion = 0; termino complementario 'deber' (anadido tras el hallazgo en ENASIC) = 0 en las 2326 lineas. PB2_1/PB2_2 miden expectativa de RECIBIR apoyo, no obligacion propia de DAR apoyo -- direccion de constructo distinta, no se reclasifica aqui, 2026-08-08
N14	01-	01-SintesisMHB.pdf	FUENTE_CANDIDATA	OE-138ce4f6be7cb2ddb42c982a			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N14	ENBIARE	ENBIARE 2021	FUENTE_DATOS	OE-727e5843ca70dc0b203846f3	enbiare2021_fd_pdf	8a79265d8c1f761d9f3043c2d4837a9366679314b97aaebd8d189c6bcbc716a9	SI	SI	EXISTE;COINCIDE;INTEGRO	EXISTE-SATISFACE	CONFIRMADA	APERTURA_EXPLICITA_SATISFACE	MAIN:data/abrir4-variables-2026-08-08.tsv:L28	PB1_01: 'B1. En general, ¿cuanto confia en la mayoria de la gente...' PB1_02: 'B1. En general, ¿cuanto confia en la gente que usted [conoce]...' (escala 0-10, 0='nada en absoluto', 10='completamente'). PF1_1: 'F1. En los ultimos 12 meses, ¿usted o alguien en su hogar tuvo que pedir prestado para pagar alimentos o despensa?' (Si/No), mas PF1_2..6 (renta, agua, luz/gas/telefono, colegiaturas, medicinas)	ALTA	NO	Escala/diseño/universo: PB1: 0-10 numerica; PF1: binario Si/No; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); confianza/confia = 13 coincidencias (bateria B1 completa: gente en general, gente conocida, medios, policia municipal/estatal, Guardia Nacional, Ejercito y Marina, ministerio publico, juzgados, camaras, partidos, funcionarios); prestado = 6 coincidencias (bateria F1 completa). NO VERIFICADO en este acto: si PB1_01/02 miden el mismo constructo que 'radio_confianza' tal como esta operacionalizado hoy con ENCUCI AP5_1_1/2/3 (modelo-decision-v4_0.m
N14	FINANZAS	finanzas	FUENTE_CANDIDATA	OE-8b29fa956cf1685100bd55ee			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N15	ESTUDIOS_DE_RECHAZOS_Y_CORPUS_PRAGMATICO_DE_FELIX_BRASDEFER	Estudios de rechazos y corpus pragmático de Félix-Brasdefer	FUENTE_DATOS	OE-cdf2629bb15a3bcdec46740a			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L18		MEDIA	NO	Escala/diseño/universo: 
N15	GPS	Global Preferences Survey (GPS)	FUENTE_CANDIDATA	OE-347368c67834a72a5add527d			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	Proxy de deferencia con diseño publicado y desenlace laboral/comunicacional en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N16	ENCIG	Encuesta Nacional de Calidad e Impacto Gubernamental	FUENTE_CANDIDATA	OE-fdff082a292e54fde7d4b680			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/censo-estimabilidad-coeficientes-v1_0.md;MAIN:forense/cobertura-motor.md	Probabilidad de mordida bajo sanción/testigo, idealmente municipal y triangulada fuera de ENCIG.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N17	ACLED	ACLED / Humanitarian Data Exchange — demonstration events México	FUENTE_DATOS	OE-fb51f080791a1ff581d30382			SI	NO_REFERENCIADO	NO_REFERENCIADO	NO-ACCESIBLE	NO_ACCESIBLE	APERTURA_NO_ACCESIBLE	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L34	NO-ACCESIBLE	ALTA	NO	Escala/diseño/universo: 
N17	CSES	CSES Module 5 México 2018	FUENTE_DATOS	OE-a85c21b316ca56fe487c9e96			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L12	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N17	GPS	Global Preferences Survey (GPS)	FUENTE_DATOS	OE-93ebba143d4c6d070fb911ce			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3		MEDIA	NO	Escala/diseño/universo: 
N17	MASS_MOBILIZATION_PROTEST_DATA	Mass Mobilization Protest Data	FUENTE_DATOS	OE-f6f64575493127412ebb0cf9			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L9		MEDIA	NO	Escala/diseño/universo: 
N17	SERIES_SPEI_CODI_BANXICO	Series SPEI/CoDi (Banxico)	FUENTE_DATOS	OE-d894d788fed5b863de54b79b			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L135		MEDIA	NO	Escala/diseño/universo: 
N18	IMSS	Familia de instrumentos de satisfacción de usuarios	FUENTE_CANDIDATA	OE-a16637199914a6515d84d63e			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/cobertura-motor.md	Evasión por sanción creíble × utilidad percibida, separando subsistencia y cinismo de clase alta.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N19	BDIF	Bases de Datos de Inclusión Financiera	FUENTE_DATOS	OE-3a26c30b380d433254ad2e91			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L39		MEDIA	NO	Escala/diseño/universo: 
N19	FINANZAS	finanzas	FUENTE_CANDIDATA	OE-3def9164ef114d267e5fb6ac			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/forense/Apuestas_Conductuales_sobre_el_Consumidor_Mexicano__Validación_Forense_de_Supuestos_contra_Desenlaces_Reales.md;MAIN:corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	Tasas por institución/segmento de adopción y rechazo sin historial.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N21	SE	Reporte General ECCO (SE) 2023	FUENTE_CANDIDATA	OE-42cf47afdecaf4acbd98ab36			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md	Compra y prima de marca frente a sustituto en panel de hogares populares.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N22	SE	Reporte General ECCO (SE) 2023	FUENTE_DATOS	OE-ba89df5b01f12044531c3a48			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L132		MEDIA	NO	Escala/diseño/universo: 
N24	SERIES_SPEI_CODI_BANXICO	Series SPEI/CoDi (Banxico)	FUENTE_DATOS	OE-1d551a7bd75c9682788e3c09			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L135		MEDIA	NO	Escala/diseño/universo: 
N25	COMPARATIVE_STUDY_OF_ELECTORAL_SYSTEMS_MEXICO_2018	Comparative Study of Electoral Systems, Mexico 2018	FUENTE_DATOS	OE-6a75b1a2239a134c0f76a622			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L10	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N25	CSES	CSES Module 5 México 2018	FUENTE_DATOS	OE-cedf8cc675c79d950d6148cf			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L12	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N25	ENCUP	Encuesta Nacional sobre Cultura Política y Prácticas Ciudadanas	FUENTE_DATOS	OE-69905761f187f3a3ed192af6			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L26		MEDIA	NO	Escala/diseño/universo: 
N25	EXPERIMENTO_DE_INFORMACION_ELECTORAL_2009	Experimento de información electoral 2009	FUENTE_CANDIDATA	OE-8f2afe044e85aa01a5d1887e			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:data/catalogo-fuentes-v2_0.md;MAIN:data/cola-aperturas-externas-2026-08-06.tsv	Serie municipal pareada por tipo de elección.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N26	CSES	CSES Module 5 México 2018	FUENTE_DATOS	OE-b68e43b5cbf141f527a529c9			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L7		MEDIA	NO	Escala/diseño/universo: 
N26	CSES	CSES Module 5 México 2018	FUENTE_DATOS	OE-8d69579f53b76eab7ab312af			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L12	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N27	ACLED	ACLED / Humanitarian Data Exchange — demonstration events México	FUENTE_DATOS	OE-e33de56e4b7fd1b0c81357a2			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L134		MEDIA	NO	Escala/diseño/universo: 
N27	ACLED	ACLED / Humanitarian Data Exchange — demonstration events México	FUENTE_DATOS	OE-003dc708d74f1d4bbd5c1ad5			SI	NO_REFERENCIADO	NO_REFERENCIADO	NO-ACCESIBLE	NO_ACCESIBLE	APERTURA_NO_ACCESIBLE	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L34	NO-ACCESIBLE	ALTA	NO	Escala/diseño/universo: 
N27	CSES	CSES Module 5 México 2018	FUENTE_DATOS	OE-a56efe10a720cb6696d3271e			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L7		MEDIA	NO	Escala/diseño/universo: 
N27	MASS_MOBILIZATION_PROTEST_DATA	Mass Mobilization Protest Data	FUENTE_DATOS	OE-5aa6b367a88c5019bde50c20			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L9		MEDIA	NO	Escala/diseño/universo: 
N27	RELLABORALES	rellaborales	FUENTE_CANDIDATA	OE-ede59336763d11312f8c178e			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md	Eventos con agravio, actor, respuesta y entorno urbano/rural.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N28	SICS	Sistema de Información de la Contraloría Social (SICS)	FUENTE_DATOS	OE-8956933de168361a2512c945			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L133		MEDIA	NO	Escala/diseño/universo: 
N29	FINANZAS	finanzas	FUENTE_CANDIDATA	OE-d644fa49bac078e3b0ce67b3			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:corpus/forense/Apuestas_Conductuales_sobre_el_Consumidor_Mexicano__Validación_Forense_de_Supuestos_contra_Desenlaces_Reales.md	Usuario/tanda con participación, cumplimiento, incumplimiento y reputación.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N30	ENBIARE	ENBIARE 2021	FUENTE_CANDIDATA	OE-ee12358875d1e590d07df047			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	Disposición a transar con desconocidos por nivel de enforcement.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N31	ESTUDIOS_DE_RECHAZOS_Y_CORPUS_PRAGMATICO_DE_FELIX_BRASDEFER	Estudios de rechazos y corpus pragmático de Félix-Brasdefer	FUENTE_DATOS	OE-04360854956741a50504a5b4			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L18		MEDIA	NO	Escala/diseño/universo: 
N32	SE	Reporte General ECCO (SE) 2023	FUENTE_DATOS	OE-d8746552888bcd683139d5bd			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L132		MEDIA	NO	Escala/diseño/universo: 
