necesidad_id	fuente_id_canonico	fuente_nombre	tipo_fuente	objeto_evidencia_id	id_manifiesto	sha256	capa1_universo_indexado	capa2_manifiesto	capa3_disco_real	capa4_apertura_mapeo	clasificacion_relacion	reason_code	evidencia_ref	evidencia_textual_breve	confianza	conflicto_material	nota
N8	ENVIPE	Encuesta Nacional de Victimización y Percepción sobre Seguridad Pública	FUENTE_CANDIDATA	OE-5e7583b82a9bd409ff3de7f4			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/El_Mexicano_y_el_Tiempo__Estructura__no_Cultura__en_la_Planeación_y_el_Compromiso_Temporal.md	Exposición a violencia y respuesta de ver/oír/callar sin selección determinística por victimización.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N9	ENVIPE	Encuesta Nacional de Victimización y Percepción sobre Seguridad Pública	FUENTE_CANDIDATA	OE-d4dae09f023ab8dbde44755a			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Confianza_y_Desconfianza_en_México__Anatomía_Psicológica_de_una_Sociedad_Dual.md	Confianza en instituciones de justicia y respuesta conductual no seleccionada por victimización.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N10	ENFIH	Encuesta Nacional sobre las Finanzas de los Hogares	FUENTE_CANDIDATA	OE-9b56ce01d359ba88ae40d6b7			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/modelo-decision-v4_0.md;MAIN:data/abrir4-variables-2026-08-08.tsv;MAIN:data/abrir4-variables-2026-08-08.tsv:L11;MAIN:forense/REVERIFICACION-DEMANDA-vs-UNIVERSO-2026-08-07-v1_0.md	Horizonte temporal coobservado con violencia/justicia en el mismo instrumento.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N10	ENFIH	Encuesta Nacional sobre las Finanzas de los Hogares	FUENTE_DATOS	OE-6612a8e9ebcfd24252267f55	enfih2019_fd_xlsx	326b68b342797de45a7a4eb3dbf04f3790d11035df2611d7f9153d1ae12a48e1	SI	SI	EXISTE;COINCIDE;INTEGRO	EXISTE-NO-SATISFACE	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/abrir4-variables-2026-08-08.tsv:L11	'9.3 ¿Usted tiene depositos a plazo fijo (solo puede retirar dinero en determinadas fechas)?'	ALTA	NO	Escala/diseño/universo: binario Si/No, tenencia de producto; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); 6 coincidencias de 'plazo' (una sola bateria: deposito a plazo fijo); futuro/planear/planeacion = 0. Le falta: es tenencia de un producto de ahorro con plazo fijo, no una disposicion de horizonte temporal ni una expectativa; y aunque lo fuera, no hay desenlace de G4 co-observable en este instrumento, 2026-08-08
N10	ENSAFI2023_BD_CSV_ZIP	ensafi2023_bd_csv_zip	FUENTE_CANDIDATA	OE-89a3ea1f1f57946d79377e63			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/modelo-decision-v4_0.md;MAIN:data/abrir4-variables-2026-08-08.tsv;MAIN:forense/REVERIFICACION-DEMANDA-vs-UNIVERSO-2026-08-07-v1_0.md;MAIN:forense/encargos/2026-08-07-abrir-4.md	Horizonte temporal coobservado con violencia/justicia en el mismo instrumento.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N11	ENFIH	Encuesta Nacional sobre las Finanzas de los Hogares	FUENTE_CANDIDATA	OE-c90c4a61a41208f3f31b9b3c			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:data/abrir4-variables-2026-08-08.tsv;MAIN:data/abrir4-variables-2026-08-08.tsv:L9;MAIN:forense/encargos/2026-08-07-abrir-4.md;MAIN:forense/hitoE-campana-medicion-v2_0.md	Sensibilidad de estatus coobservada con desenlace de violencia/justicia.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N12	ENFIH	Encuesta Nacional sobre las Finanzas de los Hogares	FUENTE_CANDIDATA	OE-feb025d87b3cf3747adeb5d3			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	Apoyo familiar no circular, coobservado con conducta de seguro/afrontamiento ante ausencia estatal.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N12	ENFIH	Encuesta Nacional sobre las Finanzas de los Hogares	FUENTE_DATOS	OE-ccd36853bad165d40420a98b	enfih2019_fd_xlsx	326b68b342797de45a7a4eb3dbf04f3790d11035df2611d7f9153d1ae12a48e1	SI	SI	EXISTE;COINCIDE;INTEGRO	EXISTE-NO-SATISFACE	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/abrir4-variables-2026-08-08.tsv:L12	'11.1 Si hoy tuviera una urgencia economica igual a lo que gana o recibe en un mes, ¿usted podria pagarla con un prestamo de amigos o familiares?'	ALTA	NO	Escala/diseño/universo: binario Si/No; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); 26 coincidencias de 'familiar', 15 de 'apoyo' (838 variables) -- la enorme mayoria son transacciones conductuales (prestamos ya recibidos de familiares, subsidios de gobierno) o P11_1_5 (capacidad percibida de afrontamiento en UN escenario hipotetico). Le falta: no es una disposicion general de apoyo/familismo, es capacidad percibida de coping en un escenario puntual, 2026-08-08
N13	EARLY_CHILDHOOD_EDUCATION_PROGRAM_IMPACT_EVALUATION_2012_2014	Early Childhood Education Program Impact Evaluation 2012-2014	FUENTE_DATOS	OE-8f78c2549f10817cc484275f			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L6	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N13	ENASIC2022_FD_XLSX	enasic2022_fd_xlsx	FUENTE_CANDIDATA	OE-75c826e0dcde2762375dc60a			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/La_familia_mexicana_como_sistema_psicológico__entre_el_afecto__la_obligación_y_la_adaptación_económica.md	Obligación familiar explícita coobservada con conducta real de cuidado.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N13	ENFIH	Encuesta Nacional sobre las Finanzas de los Hogares	FUENTE_CANDIDATA	OE-3ac182b073f5f5ffdaae010c			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/La_familia_mexicana_como_sistema_psicológico__entre_el_afecto__la_obligación_y_la_adaptación_económica.md	Obligación familiar explícita coobservada con conducta real de cuidado.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N13	ENFIH	Encuesta Nacional sobre las Finanzas de los Hogares	FUENTE_DATOS	OE-2964c990369bf5a4d703494c	enfih2019_fd_xlsx	326b68b342797de45a7a4eb3dbf04f3790d11035df2611d7f9153d1ae12a48e1	SI	SI	EXISTE;COINCIDE;INTEGRO	NO-ENCONTRADO	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/abrir4-variables-2026-08-08.tsv:L13	—	ALTA	NO	Escala/diseño/universo: —; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); 838 variables; terminos obligacion/cuidar/cuidado = 0, 2026-08-08
N14	01-	01-SintesisMHB.pdf	FUENTE_CANDIDATA	OE-138ce4f6be7cb2ddb42c982a			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N14	ENFIH	Encuesta Nacional sobre las Finanzas de los Hogares	FUENTE_CANDIDATA	OE-e5b64d206242e1e5d68b33ad			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N14	ENFIH	Encuesta Nacional sobre las Finanzas de los Hogares	FUENTE_DATOS	OE-2964c990369bf5a4d703494c	enfih2019_fd_xlsx	326b68b342797de45a7a4eb3dbf04f3790d11035df2611d7f9153d1ae12a48e1	SI	SI	EXISTE;COINCIDE;INTEGRO	NO-ENCONTRADO	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/abrir4-variables-2026-08-08.tsv:L14	—	ALTA	NO	Escala/diseño/universo: —; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); 838 variables; terminos confianza/confia = 0 -- ENFIH no trae ningun reactivo de confianza pese a cubrir conducta financiera extensa (ahorro, credito, deuda, seguros, remesas) en 16 tablas, 2026-08-08
N14	ENSAFI2023_BD_CSV_ZIP	ensafi2023_bd_csv_zip	FUENTE_CANDIDATA	OE-f5415c4f1402e7c66987fbd5			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N15	ESTUDIOS_DE_RECHAZOS_Y_CORPUS_PRAGMATICO_DE_FELIX_BRASDEFER	Estudios de rechazos y corpus pragmático de Félix-Brasdefer	FUENTE_DATOS	OE-cdf2629bb15a3bcdec46740a			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L18		MEDIA	NO	Escala/diseño/universo: 
N17	ACLED	ACLED / Humanitarian Data Exchange — demonstration events México	FUENTE_DATOS	OE-fb51f080791a1ff581d30382			SI	NO_REFERENCIADO	NO_REFERENCIADO	NO-ACCESIBLE	NO_ACCESIBLE	APERTURA_NO_ACCESIBLE	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L34	NO-ACCESIBLE	ALTA	NO	Escala/diseño/universo: 
N17	CSES	CSES Module 5 México 2018	FUENTE_DATOS	OE-a85c21b316ca56fe487c9e96			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L12	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N17	ENFIH	Encuesta Nacional sobre las Finanzas de los Hogares	FUENTE_CANDIDATA	OE-fa212ce30e2252b97058dc83			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:AGENTS.md;MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md	Calibrar adopción/rechazo digital separando utilidad, coerción, riesgo fiscal y fricción.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N17	MASS_MOBILIZATION_DATA_PROJECT_EVENTOS_MEXICO	Mass Mobilization Data Project, eventos Mexico	FUENTE_DATOS	OE-5b938f5f2dc363679c70c162			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L11	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N17	UCDP	UCDP Georeferenced Event Dataset	FUENTE_DATOS	OE-36cef4421aa0ef049dcdaea3			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L14		MEDIA	NO	Escala/diseño/universo: 
N17	UCDP	UCDP Georeferenced Event Dataset	FUENTE_DATOS	OE-a5da0f60c9d5c1b004733268			SI	NO_REFERENCIADO	NO_REFERENCIADO	MAPEADO-NO-SATISFACE	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L37	MAPEADO-NO-SATISFACE	ALTA	NO	Escala/diseño/universo: 
N18	ENIGH	Encuesta Nacional de Ingresos y Gastos de los Hogares	FUENTE_CANDIDATA	OE-908664732583bf99e4d0527e			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/cobertura-motor.md	Evasión por sanción creíble × utilidad percibida, separando subsistencia y cinismo de clase alta.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N19	ENIF	Encuesta Nacional de Inclusión Financiera	FUENTE_DATOS	OE-36d56b41c418e28901c021de			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L14		MEDIA	NO	Escala/diseño/universo: 
N20	ENFIH	Encuesta Nacional sobre las Finanzas de los Hogares	FUENTE_CANDIDATA	OE-9ef5332d117f6e0df34c9570			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md;MAIN:data/mapa-ext-civil-2026-08-06.tsv;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L20;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L21	Denuncia coobservada con tenencia/activación de seguro.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N20	ENIF	Encuesta Nacional de Inclusión Financiera	FUENTE_CANDIDATA	OE-771b0085e69c873c2e587abe			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md;MAIN:data/mapa-ext-civil-2026-08-06.tsv;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L20;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L21	Denuncia coobservada con tenencia/activación de seguro.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N20	ENVIPE	Encuesta Nacional de Victimización y Percepción sobre Seguridad Pública	FUENTE_CANDIDATA	OE-ec4ae2e4df0decfd79367f30			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md;MAIN:data/mapa-ext-civil-2026-08-06.tsv;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L20;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L21	Denuncia coobservada con tenencia/activación de seguro.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N21	SE	Reporte General ECCO (SE) 2023	FUENTE_CANDIDATA	OE-42cf47afdecaf4acbd98ab36			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md	Compra y prima de marca frente a sustituto en panel de hogares populares.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N22	SE	Reporte General ECCO (SE) 2023	FUENTE_DATOS	OE-ba89df5b01f12044531c3a48			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L132		MEDIA	NO	Escala/diseño/universo: 
N24	ENIF	Encuesta Nacional de Inclusión Financiera	FUENTE_DATOS	OE-6ef40dafb8aa2ce4de4aab6f			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L14		MEDIA	NO	Escala/diseño/universo: 
