id	encuesta	ola	universo	variable	estimador	ponderador	escala	grado_dependencia	publicada	cv_arbitro	n_no_ponderado	frase_discriminacion	post_corte_u_ola_retenida	dominio	dificultad	estrato	regla	conducta	clase_procedencia	base_medida	en_corpus	en_marco_60	elegible	ola_calibracion	grado_sellado	grado_transferencia	transferencia	razon	grado_DD	razon_DD	elegible_v1_1
CIV-M-03	ENVIPE	2014	NO ESTIMADO EN ESTE ACTO -- censo de existencia sobre inventario de reactivos, no re-derivacion contra microdato (misma regla de columnas que MAESTRA32-E15 spec (e))	BP1_23	NO ESTIMADO EN ESTE ACTO	NO ESTIMADO EN ESTE ACTO	binaria	PENDIENTE-D-D		BP1_23		civico.denuncia.miedo_desconfianza -> denuncia_con_miedo_o_desconfianza (transferencia de ola: variable_id BP1_23 hallado en ENVIPE 2014, 1 fila(s) de inventario; NO estimado en este acto)		civico	PENDIENTE	PENDIENTE	civico.denuncia.miedo_desconfianza	denuncia_con_miedo_o_desconfianza	NO ESTIMADO (censo de existencia)	NO	SI	NO	SI	ENVIPE 2025 (unica ola disponible para este universo)	P1	P1	SI	Estadistica BP1_23, desenlace de la regla civico.denuncia.miedo_desconfianza que ACTO MAESTRA32-E20 · P0 cargo al motor por FP-200=b. Enlace estadistica->regla: milpa/tramite.yaml:211 (fuente -> coeficientes_generador_medidos.G4_exposicion_violencia) x milpa/procedencia.yaml:998 ('x desenlace BP1_23'). Fila derivada del censo de existencia sobre la union de los 4 inventarios (269320 filas examinadas); familia por prefijo de `instrumento`. La columna `ola` del inventario es NO_DETERMINADO en el 100% de estas filas: la ola se deriva del campo `instrumento` (p.ej. envipe2012 -> 2012), limite declarado.	P1 PUNTUA	(encuesta,ola)=(ENVIPE,2014) != ola_calibracion=ENVIPE 2025 (unica ola disponible para este universo) -> validacion externa bajo F-DD (ADR-237). Regla civico.denuncia.miedo_desconfianza presente en cargar_reglas() post-P0 (FP-200=b).	SI
CIV-M-04	ENVIPE	2015	NO ESTIMADO EN ESTE ACTO -- censo de existencia sobre inventario de reactivos, no re-derivacion contra microdato (misma regla de columnas que MAESTRA32-E15 spec (e))	BP1_23	NO ESTIMADO EN ESTE ACTO	NO ESTIMADO EN ESTE ACTO	binaria	PENDIENTE-D-D		BP1_23		civico.denuncia.miedo_desconfianza -> denuncia_con_miedo_o_desconfianza (transferencia de ola: variable_id BP1_23 hallado en ENVIPE 2015, 1 fila(s) de inventario; NO estimado en este acto)		civico	PENDIENTE	PENDIENTE	civico.denuncia.miedo_desconfianza	denuncia_con_miedo_o_desconfianza	NO ESTIMADO (censo de existencia)	NO	SI	NO	SI	ENVIPE 2025 (unica ola disponible para este universo)	P1	P1	SI	Estadistica BP1_23, desenlace de la regla civico.denuncia.miedo_desconfianza que ACTO MAESTRA32-E20 · P0 cargo al motor por FP-200=b. Enlace estadistica->regla: milpa/tramite.yaml:211 (fuente -> coeficientes_generador_medidos.G4_exposicion_violencia) x milpa/procedencia.yaml:998 ('x desenlace BP1_23'). Fila derivada del censo de existencia sobre la union de los 4 inventarios (269320 filas examinadas); familia por prefijo de `instrumento`. La columna `ola` del inventario es NO_DETERMINADO en el 100% de estas filas: la ola se deriva del campo `instrumento` (p.ej. envipe2012 -> 2012), limite declarado.	P1 PUNTUA	(encuesta,ola)=(ENVIPE,2015) != ola_calibracion=ENVIPE 2025 (unica ola disponible para este universo) -> validacion externa bajo F-DD (ADR-237). Regla civico.denuncia.miedo_desconfianza presente en cargar_reglas() post-P0 (FP-200=b).	SI
CIV-M-05	ENVIPE	2016	NO ESTIMADO EN ESTE ACTO -- censo de existencia sobre inventario de reactivos, no re-derivacion contra microdato (misma regla de columnas que MAESTRA32-E15 spec (e))	BP1_23	NO ESTIMADO EN ESTE ACTO	NO ESTIMADO EN ESTE ACTO	binaria	PENDIENTE-D-D		BP1_23		civico.denuncia.miedo_desconfianza -> denuncia_con_miedo_o_desconfianza (transferencia de ola: variable_id BP1_23 hallado en ENVIPE 2016, 1 fila(s) de inventario; NO estimado en este acto)		civico	PENDIENTE	PENDIENTE	civico.denuncia.miedo_desconfianza	denuncia_con_miedo_o_desconfianza	NO ESTIMADO (censo de existencia)	NO	SI	NO	SI	ENVIPE 2025 (unica ola disponible para este universo)	P1	P1	SI	Estadistica BP1_23, desenlace de la regla civico.denuncia.miedo_desconfianza que ACTO MAESTRA32-E20 · P0 cargo al motor por FP-200=b. Enlace estadistica->regla: milpa/tramite.yaml:211 (fuente -> coeficientes_generador_medidos.G4_exposicion_violencia) x milpa/procedencia.yaml:998 ('x desenlace BP1_23'). Fila derivada del censo de existencia sobre la union de los 4 inventarios (269320 filas examinadas); familia por prefijo de `instrumento`. La columna `ola` del inventario es NO_DETERMINADO en el 100% de estas filas: la ola se deriva del campo `instrumento` (p.ej. envipe2012 -> 2012), limite declarado.	P1 PUNTUA	(encuesta,ola)=(ENVIPE,2016) != ola_calibracion=ENVIPE 2025 (unica ola disponible para este universo) -> validacion externa bajo F-DD (ADR-237). Regla civico.denuncia.miedo_desconfianza presente en cargar_reglas() post-P0 (FP-200=b).	SI
CIV-M-06	ENVIPE	2017	NO ESTIMADO EN ESTE ACTO -- censo de existencia sobre inventario de reactivos, no re-derivacion contra microdato (misma regla de columnas que MAESTRA32-E15 spec (e))	BP1_23	NO ESTIMADO EN ESTE ACTO	NO ESTIMADO EN ESTE ACTO	binaria	PENDIENTE-D-D		BP1_23		civico.denuncia.miedo_desconfianza -> denuncia_con_miedo_o_desconfianza (transferencia de ola: variable_id BP1_23 hallado en ENVIPE 2017, 1 fila(s) de inventario; NO estimado en este acto)		civico	PENDIENTE	PENDIENTE	civico.denuncia.miedo_desconfianza	denuncia_con_miedo_o_desconfianza	NO ESTIMADO (censo de existencia)	NO	SI	NO	SI	ENVIPE 2025 (unica ola disponible para este universo)	P1	P1	SI	Estadistica BP1_23, desenlace de la regla civico.denuncia.miedo_desconfianza que ACTO MAESTRA32-E20 · P0 cargo al motor por FP-200=b. Enlace estadistica->regla: milpa/tramite.yaml:211 (fuente -> coeficientes_generador_medidos.G4_exposicion_violencia) x milpa/procedencia.yaml:998 ('x desenlace BP1_23'). Fila derivada del censo de existencia sobre la union de los 4 inventarios (269320 filas examinadas); familia por prefijo de `instrumento`. La columna `ola` del inventario es NO_DETERMINADO en el 100% de estas filas: la ola se deriva del campo `instrumento` (p.ej. envipe2012 -> 2012), limite declarado.	P1 PUNTUA	(encuesta,ola)=(ENVIPE,2017) != ola_calibracion=ENVIPE 2025 (unica ola disponible para este universo) -> validacion externa bajo F-DD (ADR-237). Regla civico.denuncia.miedo_desconfianza presente en cargar_reglas() post-P0 (FP-200=b).	SI
CIV-M-07	ENVIPE	2018	NO ESTIMADO EN ESTE ACTO -- censo de existencia sobre inventario de reactivos, no re-derivacion contra microdato (misma regla de columnas que MAESTRA32-E15 spec (e))	BP1_23	NO ESTIMADO EN ESTE ACTO	NO ESTIMADO EN ESTE ACTO	binaria	PENDIENTE-D-D		BP1_23		civico.denuncia.miedo_desconfianza -> denuncia_con_miedo_o_desconfianza (transferencia de ola: variable_id BP1_23 hallado en ENVIPE 2018, 3 fila(s) de inventario; NO estimado en este acto)		civico	PENDIENTE	PENDIENTE	civico.denuncia.miedo_desconfianza	denuncia_con_miedo_o_desconfianza	NO ESTIMADO (censo de existencia)	NO	SI	NO	SI	ENVIPE 2025 (unica ola disponible para este universo)	P1	P1	SI	Estadistica BP1_23, desenlace de la regla civico.denuncia.miedo_desconfianza que ACTO MAESTRA32-E20 · P0 cargo al motor por FP-200=b. Enlace estadistica->regla: milpa/tramite.yaml:211 (fuente -> coeficientes_generador_medidos.G4_exposicion_violencia) x milpa/procedencia.yaml:998 ('x desenlace BP1_23'). Fila derivada del censo de existencia sobre la union de los 4 inventarios (269320 filas examinadas); familia por prefijo de `instrumento`. La columna `ola` del inventario es NO_DETERMINADO en el 100% de estas filas: la ola se deriva del campo `instrumento` (p.ej. envipe2012 -> 2012), limite declarado.	P1 PUNTUA	(encuesta,ola)=(ENVIPE,2018) != ola_calibracion=ENVIPE 2025 (unica ola disponible para este universo) -> validacion externa bajo F-DD (ADR-237). Regla civico.denuncia.miedo_desconfianza presente en cargar_reglas() post-P0 (FP-200=b).	SI
CIV-M-08	ENVIPE	2019	NO ESTIMADO EN ESTE ACTO -- censo de existencia sobre inventario de reactivos, no re-derivacion contra microdato (misma regla de columnas que MAESTRA32-E15 spec (e))	BP1_23	NO ESTIMADO EN ESTE ACTO	NO ESTIMADO EN ESTE ACTO	binaria	PENDIENTE-D-D		BP1_23		civico.denuncia.miedo_desconfianza -> denuncia_con_miedo_o_desconfianza (transferencia de ola: variable_id BP1_23 hallado en ENVIPE 2019, 3 fila(s) de inventario; NO estimado en este acto)		civico	PENDIENTE	PENDIENTE	civico.denuncia.miedo_desconfianza	denuncia_con_miedo_o_desconfianza	NO ESTIMADO (censo de existencia)	NO	SI	NO	SI	ENVIPE 2025 (unica ola disponible para este universo)	P1	P1	SI	Estadistica BP1_23, desenlace de la regla civico.denuncia.miedo_desconfianza que ACTO MAESTRA32-E20 · P0 cargo al motor por FP-200=b. Enlace estadistica->regla: milpa/tramite.yaml:211 (fuente -> coeficientes_generador_medidos.G4_exposicion_violencia) x milpa/procedencia.yaml:998 ('x desenlace BP1_23'). Fila derivada del censo de existencia sobre la union de los 4 inventarios (269320 filas examinadas); familia por prefijo de `instrumento`. La columna `ola` del inventario es NO_DETERMINADO en el 100% de estas filas: la ola se deriva del campo `instrumento` (p.ej. envipe2012 -> 2012), limite declarado.	P1 PUNTUA	(encuesta,ola)=(ENVIPE,2019) != ola_calibracion=ENVIPE 2025 (unica ola disponible para este universo) -> validacion externa bajo F-DD (ADR-237). Regla civico.denuncia.miedo_desconfianza presente en cargar_reglas() post-P0 (FP-200=b).	SI
CIV-M-09	ENVIPE	2020	NO ESTIMADO EN ESTE ACTO -- censo de existencia sobre inventario de reactivos, no re-derivacion contra microdato (misma regla de columnas que MAESTRA32-E15 spec (e))	BP1_23	NO ESTIMADO EN ESTE ACTO	NO ESTIMADO EN ESTE ACTO	binaria	PENDIENTE-D-D		BP1_23		civico.denuncia.miedo_desconfianza -> denuncia_con_miedo_o_desconfianza (transferencia de ola: variable_id BP1_23 hallado en ENVIPE 2020, 3 fila(s) de inventario; NO estimado en este acto)		civico	PENDIENTE	PENDIENTE	civico.denuncia.miedo_desconfianza	denuncia_con_miedo_o_desconfianza	NO ESTIMADO (censo de existencia)	NO	SI	NO	SI	ENVIPE 2025 (unica ola disponible para este universo)	P1	P1	SI	Estadistica BP1_23, desenlace de la regla civico.denuncia.miedo_desconfianza que ACTO MAESTRA32-E20 · P0 cargo al motor por FP-200=b. Enlace estadistica->regla: milpa/tramite.yaml:211 (fuente -> coeficientes_generador_medidos.G4_exposicion_violencia) x milpa/procedencia.yaml:998 ('x desenlace BP1_23'). Fila derivada del censo de existencia sobre la union de los 4 inventarios (269320 filas examinadas); familia por prefijo de `instrumento`. La columna `ola` del inventario es NO_DETERMINADO en el 100% de estas filas: la ola se deriva del campo `instrumento` (p.ej. envipe2012 -> 2012), limite declarado.	P1 PUNTUA	(encuesta,ola)=(ENVIPE,2020) != ola_calibracion=ENVIPE 2025 (unica ola disponible para este universo) -> validacion externa bajo F-DD (ADR-237). Regla civico.denuncia.miedo_desconfianza presente en cargar_reglas() post-P0 (FP-200=b).	SI
CIV-M-10	ENVIPE	2021	NO ESTIMADO EN ESTE ACTO -- censo de existencia sobre inventario de reactivos, no re-derivacion contra microdato (misma regla de columnas que MAESTRA32-E15 spec (e))	BP1_23	NO ESTIMADO EN ESTE ACTO	NO ESTIMADO EN ESTE ACTO	binaria	PENDIENTE-D-D		BP1_23		civico.denuncia.miedo_desconfianza -> denuncia_con_miedo_o_desconfianza (transferencia de ola: variable_id BP1_23 hallado en ENVIPE 2021, 7 fila(s) de inventario; NO estimado en este acto)		civico	PENDIENTE	PENDIENTE	civico.denuncia.miedo_desconfianza	denuncia_con_miedo_o_desconfianza	NO ESTIMADO (censo de existencia)	NO	SI	NO	SI	ENVIPE 2025 (unica ola disponible para este universo)	P1	P1	SI	Estadistica BP1_23, desenlace de la regla civico.denuncia.miedo_desconfianza que ACTO MAESTRA32-E20 · P0 cargo al motor por FP-200=b. Enlace estadistica->regla: milpa/tramite.yaml:211 (fuente -> coeficientes_generador_medidos.G4_exposicion_violencia) x milpa/procedencia.yaml:998 ('x desenlace BP1_23'). Fila derivada del censo de existencia sobre la union de los 4 inventarios (269320 filas examinadas); familia por prefijo de `instrumento`. La columna `ola` del inventario es NO_DETERMINADO en el 100% de estas filas: la ola se deriva del campo `instrumento` (p.ej. envipe2012 -> 2012), limite declarado.	P1 PUNTUA	(encuesta,ola)=(ENVIPE,2021) != ola_calibracion=ENVIPE 2025 (unica ola disponible para este universo) -> validacion externa bajo F-DD (ADR-237). Regla civico.denuncia.miedo_desconfianza presente en cargar_reglas() post-P0 (FP-200=b).	SI
CIV-M-11	ENVIPE	2022	NO ESTIMADO EN ESTE ACTO -- censo de existencia sobre inventario de reactivos, no re-derivacion contra microdato (misma regla de columnas que MAESTRA32-E15 spec (e))	BP1_23	NO ESTIMADO EN ESTE ACTO	NO ESTIMADO EN ESTE ACTO	binaria	PENDIENTE-D-D		BP1_23		civico.denuncia.miedo_desconfianza -> denuncia_con_miedo_o_desconfianza (transferencia de ola: variable_id BP1_23 hallado en ENVIPE 2022, 7 fila(s) de inventario; NO estimado en este acto)		civico	PENDIENTE	PENDIENTE	civico.denuncia.miedo_desconfianza	denuncia_con_miedo_o_desconfianza	NO ESTIMADO (censo de existencia)	NO	SI	NO	SI	ENVIPE 2025 (unica ola disponible para este universo)	P1	P1	SI	Estadistica BP1_23, desenlace de la regla civico.denuncia.miedo_desconfianza que ACTO MAESTRA32-E20 · P0 cargo al motor por FP-200=b. Enlace estadistica->regla: milpa/tramite.yaml:211 (fuente -> coeficientes_generador_medidos.G4_exposicion_violencia) x milpa/procedencia.yaml:998 ('x desenlace BP1_23'). Fila derivada del censo de existencia sobre la union de los 4 inventarios (269320 filas examinadas); familia por prefijo de `instrumento`. La columna `ola` del inventario es NO_DETERMINADO en el 100% de estas filas: la ola se deriva del campo `instrumento` (p.ej. envipe2012 -> 2012), limite declarado.	P1 PUNTUA	(encuesta,ola)=(ENVIPE,2022) != ola_calibracion=ENVIPE 2025 (unica ola disponible para este universo) -> validacion externa bajo F-DD (ADR-237). Regla civico.denuncia.miedo_desconfianza presente en cargar_reglas() post-P0 (FP-200=b).	SI
CIV-M-12	ENVIPE	2023	NO ESTIMADO EN ESTE ACTO -- censo de existencia sobre inventario de reactivos, no re-derivacion contra microdato (misma regla de columnas que MAESTRA32-E15 spec (e))	BP1_23	NO ESTIMADO EN ESTE ACTO	NO ESTIMADO EN ESTE ACTO	binaria	PENDIENTE-D-D		BP1_23		civico.denuncia.miedo_desconfianza -> denuncia_con_miedo_o_desconfianza (transferencia de ola: variable_id BP1_23 hallado en ENVIPE 2023, 6 fila(s) de inventario; NO estimado en este acto)		civico	PENDIENTE	PENDIENTE	civico.denuncia.miedo_desconfianza	denuncia_con_miedo_o_desconfianza	NO ESTIMADO (censo de existencia)	NO	SI	NO	SI	ENVIPE 2025 (unica ola disponible para este universo)	P1	P1	SI	Estadistica BP1_23, desenlace de la regla civico.denuncia.miedo_desconfianza que ACTO MAESTRA32-E20 · P0 cargo al motor por FP-200=b. Enlace estadistica->regla: milpa/tramite.yaml:211 (fuente -> coeficientes_generador_medidos.G4_exposicion_violencia) x milpa/procedencia.yaml:998 ('x desenlace BP1_23'). Fila derivada del censo de existencia sobre la union de los 4 inventarios (269320 filas examinadas); familia por prefijo de `instrumento`. La columna `ola` del inventario es NO_DETERMINADO en el 100% de estas filas: la ola se deriva del campo `instrumento` (p.ej. envipe2012 -> 2012), limite declarado.	P1 PUNTUA	(encuesta,ola)=(ENVIPE,2023) != ola_calibracion=ENVIPE 2025 (unica ola disponible para este universo) -> validacion externa bajo F-DD (ADR-237). Regla civico.denuncia.miedo_desconfianza presente en cargar_reglas() post-P0 (FP-200=b).	SI
CIV-M-13	ENVIPE	2024	NO ESTIMADO EN ESTE ACTO -- censo de existencia sobre inventario de reactivos, no re-derivacion contra microdato (misma regla de columnas que MAESTRA32-E15 spec (e))	BP1_23	NO ESTIMADO EN ESTE ACTO	NO ESTIMADO EN ESTE ACTO	binaria	PENDIENTE-D-D		BP1_23		civico.denuncia.miedo_desconfianza -> denuncia_con_miedo_o_desconfianza (transferencia de ola: variable_id BP1_23 hallado en ENVIPE 2024, 7 fila(s) de inventario; NO estimado en este acto)		civico	PENDIENTE	PENDIENTE	civico.denuncia.miedo_desconfianza	denuncia_con_miedo_o_desconfianza	NO ESTIMADO (censo de existencia)	NO	SI	NO	SI	ENVIPE 2025 (unica ola disponible para este universo)	P1	P1	SI	Estadistica BP1_23, desenlace de la regla civico.denuncia.miedo_desconfianza que ACTO MAESTRA32-E20 · P0 cargo al motor por FP-200=b. Enlace estadistica->regla: milpa/tramite.yaml:211 (fuente -> coeficientes_generador_medidos.G4_exposicion_violencia) x milpa/procedencia.yaml:998 ('x desenlace BP1_23'). Fila derivada del censo de existencia sobre la union de los 4 inventarios (269320 filas examinadas); familia por prefijo de `instrumento`. La columna `ola` del inventario es NO_DETERMINADO en el 100% de estas filas: la ola se deriva del campo `instrumento` (p.ej. envipe2012 -> 2012), limite declarado.	P1 PUNTUA	(encuesta,ola)=(ENVIPE,2024) != ola_calibracion=ENVIPE 2025 (unica ola disponible para este universo) -> validacion externa bajo F-DD (ADR-237). Regla civico.denuncia.miedo_desconfianza presente en cargar_reglas() post-P0 (FP-200=b).	SI
CIV-M-14	ENVIPE	2025	NO ESTIMADO EN ESTE ACTO -- censo de existencia sobre inventario de reactivos, no re-derivacion contra microdato (misma regla de columnas que MAESTRA32-E15 spec (e))	BP1_23	NO ESTIMADO EN ESTE ACTO	NO ESTIMADO EN ESTE ACTO	binaria	PENDIENTE-D-D		BP1_23		civico.denuncia.miedo_desconfianza -> denuncia_con_miedo_o_desconfianza (ola de calibracion: control de plomeria, NO puntua)		civico	PENDIENTE	PENDIENTE	civico.denuncia.miedo_desconfianza	denuncia_con_miedo_o_desconfianza	NO ESTIMADO (censo de existencia)	NO	SI	NO	NO	ENVIPE 2025 (unica ola disponible para este universo)	P0	P0	NO	Estadistica BP1_23, desenlace de la regla civico.denuncia.miedo_desconfianza que ACTO MAESTRA32-E20 · P0 cargo al motor por FP-200=b. Enlace estadistica->regla: milpa/tramite.yaml:211 (fuente -> coeficientes_generador_medidos.G4_exposicion_violencia) x milpa/procedencia.yaml:998 ('x desenlace BP1_23'). Fila derivada del censo de existencia sobre la union de los 4 inventarios (269320 filas examinadas); familia por prefijo de `instrumento`. La columna `ola` del inventario es NO_DETERMINADO en el 100% de estas filas: la ola se deriva del campo `instrumento` (p.ej. envipe2012 -> 2012), limite declarado.	P0 VERIFICACION-NO-PUNTUA	(encuesta,ola)=(ENVIPE,2025) COINCIDE con ola_calibracion=ENVIPE 2025 (unica ola disponible para este universo) -> calibration target bajo F-DD. Se conserva, no puntua. Regla civico.denuncia.miedo_desconfianza presente en cargar_reglas() post-P0 (FP-200=b).	NO
DIN-M-01	ENNViH/MxFLS	2002 (ola 1)	NO ESTIMADO EN ESTE ACTO -- censo de existencia sobre inventario de reactivos, no re-derivacion contra microdato (misma regla de columnas que MAESTRA32-E15 spec (e))	cr27	NO ESTIMADO EN ESTE ACTO	NO ESTIMADO EN ESTE ACTO	binaria	PENDIENTE-D-D		cr27		dinero.ahorro.tiene_ahorros -> tiene_ahorros (transferencia de ola: variable_id CR27 hallado en ENNViH/MxFLS 2002 (ola 1), 2 fila(s) de inventario; NO estimado en este acto)		dinero	PENDIENTE	PENDIENTE	dinero.ahorro.tiene_ahorros	tiene_ahorros	NO ESTIMADO (censo de existencia)	NO	SI	NO	SI	ENNViH olas 2-3 (2005-06 -> 2009-12), panel retenido	P1	P1	SI	Estadistica CR27, desenlace de la regla dinero.ahorro.tiene_ahorros que ACTO MAESTRA32-E20 · P0 cargo al motor por FP-200=b. Enlace estadistica->regla: milpa/tramite.yaml:236 -- cr27 nombrado literalmente en el universo de la regla cargada. Fila derivada del censo de existencia sobre la union de los 4 inventarios (269320 filas examinadas); familia por prefijo de `instrumento`, con respaldo por payload_id porque `instrumento` no resuelve ENNViH (hallazgo de MAESTRA32-E15, heredado como metodo). La columna `ola` del inventario es NO_DETERMINADO en el 100% de estas filas: la ola se deriva del payload_id (ehh02/ehh05/ehh09 -> olas 1/2/3, data/manifiesto.yaml:468-533 + forense/notas/2026-08-24-cal-g3-puntual-cierre.md:34-46), limite declarado.	P1 PUNTUA	(encuesta,ola)=(ENNViH/MxFLS,2002 (ola 1)) != ola_calibracion=ENNViH olas 2-3 (2005-06 -> 2009-12), panel retenido -> validacion externa bajo F-DD (ADR-237). Regla dinero.ahorro.tiene_ahorros presente en cargar_reglas() post-P0 (FP-200=b).	SI
DIN-M-02	ENNViH/MxFLS	2005-06 (ola 2)	NO ESTIMADO EN ESTE ACTO -- censo de existencia sobre inventario de reactivos, no re-derivacion contra microdato (misma regla de columnas que MAESTRA32-E15 spec (e))	cr27	NO ESTIMADO EN ESTE ACTO	NO ESTIMADO EN ESTE ACTO	binaria	PENDIENTE-D-D		cr27		dinero.ahorro.tiene_ahorros -> tiene_ahorros (ola de calibracion: control de plomeria, NO puntua)		dinero	PENDIENTE	PENDIENTE	dinero.ahorro.tiene_ahorros	tiene_ahorros	NO ESTIMADO (censo de existencia)	NO	SI	NO	NO	ENNViH olas 2-3 (2005-06 -> 2009-12), panel retenido	P1	P0	NO	Estadistica CR27, desenlace de la regla dinero.ahorro.tiene_ahorros que ACTO MAESTRA32-E20 · P0 cargo al motor por FP-200=b. Enlace estadistica->regla: milpa/tramite.yaml:236 -- cr27 nombrado literalmente en el universo de la regla cargada. Fila derivada del censo de existencia sobre la union de los 4 inventarios (269320 filas examinadas); familia por prefijo de `instrumento`, con respaldo por payload_id porque `instrumento` no resuelve ENNViH (hallazgo de MAESTRA32-E15, heredado como metodo). La columna `ola` del inventario es NO_DETERMINADO en el 100% de estas filas: la ola se deriva del payload_id (ehh02/ehh05/ehh09 -> olas 1/2/3, data/manifiesto.yaml:468-533 + forense/notas/2026-08-24-cal-g3-puntual-cierre.md:34-46), limite declarado.	P0 VERIFICACION-NO-PUNTUA	(encuesta,ola)=(ENNViH/MxFLS,2005-06 (ola 2)) COINCIDE con ola_calibracion=ENNViH olas 2-3 (2005-06 -> 2009-12), panel retenido -> calibration target bajo F-DD. Se conserva, no puntua. Regla dinero.ahorro.tiene_ahorros presente en cargar_reglas() post-P0 (FP-200=b).	NO
DIN-M-03	ENNViH/MxFLS	2009-12 (ola 3)	NO ESTIMADO EN ESTE ACTO -- censo de existencia sobre inventario de reactivos, no re-derivacion contra microdato (misma regla de columnas que MAESTRA32-E15 spec (e))	cr27	NO ESTIMADO EN ESTE ACTO	NO ESTIMADO EN ESTE ACTO	binaria	PENDIENTE-D-D		cr27		dinero.ahorro.tiene_ahorros -> tiene_ahorros (ola de calibracion: control de plomeria, NO puntua)		dinero	PENDIENTE	PENDIENTE	dinero.ahorro.tiene_ahorros	tiene_ahorros	NO ESTIMADO (censo de existencia)	NO	SI	NO	NO	ENNViH olas 2-3 (2005-06 -> 2009-12), panel retenido	P1	P0	NO	Estadistica CR27, desenlace de la regla dinero.ahorro.tiene_ahorros que ACTO MAESTRA32-E20 · P0 cargo al motor por FP-200=b. Enlace estadistica->regla: milpa/tramite.yaml:236 -- cr27 nombrado literalmente en el universo de la regla cargada. Fila derivada del censo de existencia sobre la union de los 4 inventarios (269320 filas examinadas); familia por prefijo de `instrumento`, con respaldo por payload_id porque `instrumento` no resuelve ENNViH (hallazgo de MAESTRA32-E15, heredado como metodo). La columna `ola` del inventario es NO_DETERMINADO en el 100% de estas filas: la ola se deriva del payload_id (ehh02/ehh05/ehh09 -> olas 1/2/3, data/manifiesto.yaml:468-533 + forense/notas/2026-08-24-cal-g3-puntual-cierre.md:34-46), limite declarado.	P0 VERIFICACION-NO-PUNTUA	(encuesta,ola)=(ENNViH/MxFLS,2009-12 (ola 3)) COINCIDE con ola_calibracion=ENNViH olas 2-3 (2005-06 -> 2009-12), panel retenido -> calibration target bajo F-DD. Se conserva, no puntua. Regla dinero.ahorro.tiene_ahorros presente en cargar_reglas() post-P0 (FP-200=b).	NO
FAM-M-01	ENIF	2018	NO ESTIMADO EN ESTE ACTO -- censo de existencia sobre inventario de reactivos, no re-derivacion contra microdato (misma regla de columnas que MAESTRA32-E15 spec (e))	P9_9_4	NO ESTIMADO EN ESTE ACTO	NO ESTIMADO EN ESTE ACTO	binaria	PENDIENTE-D-D		P9_9_4		familia.apoyo.recibe_dinero_familiares -> recibe_dinero_familiares_para_vejez (transferencia de ola: variable_id P9_9_4 hallado en ENIF 2018, 3 fila(s) de inventario; NO estimado en este acto)		familia	PENDIENTE	PENDIENTE	familia.apoyo.recibe_dinero_familiares	recibe_dinero_familiares_para_vejez	NO ESTIMADO (censo de existencia)	NO	SI	NO	SI	ENIF 2024 (unica ola)	P1	P1	SI	Estadistica P9_9_4, desenlace de la regla familia.apoyo.recibe_dinero_familiares que ACTO MAESTRA32-E20 · P0 cargo al motor por FP-200=b. Enlace estadistica->regla: milpa/tramite.yaml:260 (P9_9_4 literal) + :253 fuente -> condicionales_escalares.familismo_apoyo x milpa/procedencia.yaml:303. Fila derivada del censo de existencia sobre la union de los 4 inventarios (269320 filas examinadas); familia por prefijo de `instrumento`. La columna `ola` del inventario es NO_DETERMINADO en el 100% de estas filas: la ola se deriva del campo `instrumento` (p.ej. envipe2012 -> 2012), limite declarado.	P1 PUNTUA	(encuesta,ola)=(ENIF,2018) != ola_calibracion=ENIF 2024 (unica ola) -> validacion externa bajo F-DD (ADR-237). Regla familia.apoyo.recibe_dinero_familiares presente en cargar_reglas() post-P0 (FP-200=b).	SI
FAM-M-02	ENIF	2024	NO ESTIMADO EN ESTE ACTO -- censo de existencia sobre inventario de reactivos, no re-derivacion contra microdato (misma regla de columnas que MAESTRA32-E15 spec (e))	P9_9_4	NO ESTIMADO EN ESTE ACTO	NO ESTIMADO EN ESTE ACTO	binaria	PENDIENTE-D-D		P9_9_4		familia.apoyo.recibe_dinero_familiares -> recibe_dinero_familiares_para_vejez (ola de calibracion: control de plomeria, NO puntua)		familia	PENDIENTE	PENDIENTE	familia.apoyo.recibe_dinero_familiares	recibe_dinero_familiares_para_vejez	NO ESTIMADO (censo de existencia)	NO	SI	NO	NO	ENIF 2024 (unica ola)	P0	P0	NO	Estadistica P9_9_4, desenlace de la regla familia.apoyo.recibe_dinero_familiares que ACTO MAESTRA32-E20 · P0 cargo al motor por FP-200=b. Enlace estadistica->regla: milpa/tramite.yaml:260 (P9_9_4 literal) + :253 fuente -> condicionales_escalares.familismo_apoyo x milpa/procedencia.yaml:303. Fila derivada del censo de existencia sobre la union de los 4 inventarios (269320 filas examinadas); familia por prefijo de `instrumento`. La columna `ola` del inventario es NO_DETERMINADO en el 100% de estas filas: la ola se deriva del campo `instrumento` (p.ej. envipe2012 -> 2012), limite declarado.	P0 VERIFICACION-NO-PUNTUA	(encuesta,ola)=(ENIF,2024) COINCIDE con ola_calibracion=ENIF 2024 (unica ola) -> calibration target bajo F-DD. Se conserva, no puntua. Regla familia.apoyo.recibe_dinero_familiares presente en cargar_reglas() post-P0 (FP-200=b).	NO
