fecha_utc	fuente	programa	ola	id_archivo	url	http_code	bytes	sha256_1	sha256_2	estructura	reserva	destino	resultado	nota
2026-09-24T23:01:50Z	INEGI	ENSANUT	2018	110078	https://www.inegi.org.mx/contenidos/programas/ensanut/2018/doc/ensanut_2018_fd_cn.xlsx	000	0				ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ensanut/2018/ensanut_2018_fd_cn.xlsx	FALLO	curl: (56) OpenSSL SSL_read: OpenSSL/3.5.5: error:0A000126:SSL routines::unexpected eof while reading, errno 0
2026-09-24T23:01:50Z	INEGI	ENSANUT	2018	110079	https://www.inegi.org.mx/contenidos/programas/ensanut/2018/doc/ensanut_2018_fd_cs.xlsx	000	0				ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ensanut/2018/ensanut_2018_fd_cs.xlsx	FALLO	curl: (56) OpenSSL SSL_read: OpenSSL/3.5.5: error:0A000126:SSL routines::unexpected eof while reading, errno 0
2026-09-24T23:01:50Z	INEGI	ENSANUT	2018	110080	https://www.inegi.org.mx/contenidos/programas/ensanut/2018/doc/ensanut_2018_estructua_base_datos.pdf	000	0				ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ensanut/2018/ensanut_2018_estructua_base_datos.pdf	FALLO	curl: (56) OpenSSL SSL_read: OpenSSL/3.5.5: error:0A000126:SSL routines::unexpected eof while reading, errno 0
2026-09-24T23:09:43Z	INEGI	CCPV	1990	80708	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/doc/fd_cgpv1990.pdf	000	0				ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/fd_cgpv1990.pdf	FALLO	curl: (56) OpenSSL SSL_read: OpenSSL/3.5.5: error:0A000126:SSL routines::unexpected eof while reading, errno 0
2026-09-24T23:11:44Z	INEGI	CCPV	1990	80709	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/doc/catalogos_1990.xls	000	0				ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/catalogos_1990.xls	FALLO	curl: (56) OpenSSL SSL_read: OpenSSL/3.5.5: error:0A000126:SSL routines::unexpected eof while reading, errno 0
2026-09-24T23:13:45Z	INEGI	CCPV	1990	80714	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_01_dbf.zip	000	0				ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_01_dbf.zip	FALLO	curl: (56) OpenSSL SSL_read: OpenSSL/3.5.5: error:0A000126:SSL routines::unexpected eof while reading, errno 0
2026-09-24T23:34:31Z	INEGI	CCPV	1990	80708	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/doc/fd_cgpv1990.pdf	200	77160	0a480a417e8c0c6b597c58911e92866c5627748db0e5bca082f5d31f939eb3ff	0a480a417e8c0c6b597c58911e92866c5627748db0e5bca082f5d31f939eb3ff	PDF-OK	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/fd_cgpv1990.pdf	OK	
2026-09-24T23:34:36Z	INEGI	CCPV	1990	80709	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/doc/catalogos_1990.xls	200	494592	db9bd0ce23042e616f79aa775f68cb0dba5632a3b5b2f15deabb41bdc140587c		OTRA(d0cf11e0)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/catalogos_1990.xls	RECHAZADO-ESTRUCTURA	
2026-09-24T23:34:37Z	INEGI	CCPV	1990	80714	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_01_dbf.zip	200	990118	f9742fa4b4c8983c2b8744b3ae3511b916d6d8b8502a560a894b1edd1adb7bf3	f9742fa4b4c8983c2b8744b3ae3511b916d6d8b8502a560a894b1edd1adb7bf3	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_01_dbf.zip	OK	
2026-09-24T23:34:43Z	INEGI	CCPV	1990	80715	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_02_dbf.zip	200	2561925	1eb1ad808f5fbe862f62bcb16edbb7d09e3d0ccb738ac427532550f6becac56b	1eb1ad808f5fbe862f62bcb16edbb7d09e3d0ccb738ac427532550f6becac56b	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_02_dbf.zip	OK	
2026-09-24T23:34:48Z	INEGI	CCPV	1990	80716	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_03_dbf.zip	200	469555	06c24ea1d8d7a917e4a7799d77d7e845e15464732ec3b0f3a89ebc5cf01255d9	06c24ea1d8d7a917e4a7799d77d7e845e15464732ec3b0f3a89ebc5cf01255d9	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_03_dbf.zip	OK	
2026-09-24T23:34:54Z	INEGI	CCPV	1990	80717	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_04_dbf.zip	200	756807	05f7c5f15b481771d89e182f8a6e529e252f6952f7159cf8a526c5055f2c5737	05f7c5f15b481771d89e182f8a6e529e252f6952f7159cf8a526c5055f2c5737	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_04_dbf.zip	OK	
2026-09-24T23:35:01Z	INEGI	CCPV	1990	80718	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_05_dbf.zip	200	2800699	61d46b62103d11da1895bf4f8296ed9d138b709301ade57e5aad1a04fb8ea95e	61d46b62103d11da1895bf4f8296ed9d138b709301ade57e5aad1a04fb8ea95e	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_05_dbf.zip	OK	
2026-09-24T23:35:09Z	INEGI	CCPV	1990	80719	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_06_dbf.zip	200	624896	6832f50af49386b55d3683549ff7bf986dad356f042e12dabe1cc241a010a925	6832f50af49386b55d3683549ff7bf986dad356f042e12dabe1cc241a010a925	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_06_dbf.zip	OK	
2026-09-24T23:35:17Z	INEGI	CCPV	1990	80720	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_07_dbf.zip	200	4052340	231b282717000b78d2f894b7c42ef1b1ccb0144937fd5c3fe0945702330c5f35	231b282717000b78d2f894b7c42ef1b1ccb0144937fd5c3fe0945702330c5f35	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_07_dbf.zip	OK	
2026-09-24T23:35:28Z	INEGI	CCPV	1990	80721	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_08_dbf.zip	200	3516479	f55826095a17b001602d6ff04b2eee72b3df2304480a5f8793b8ec77b7d7a61d	f55826095a17b001602d6ff04b2eee72b3df2304480a5f8793b8ec77b7d7a61d	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_08_dbf.zip	OK	
2026-09-24T23:35:47Z	INEGI	CCPV	1990	80722	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_09_dbf.zip	200	12612870	66307aa0042db18645c098c280595285d659874ca33e8bf2f3046d9ee8f7b9ff	66307aa0042db18645c098c280595285d659874ca33e8bf2f3046d9ee8f7b9ff	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_09_dbf.zip	OK	
2026-09-24T23:36:05Z	INEGI	CCPV	1990	80723	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_10_dbf.zip	200	1816377	e29ee45e3d221f8373991033566363e21f27731e8feb0fcfe2a4c986bbe8e359	e29ee45e3d221f8373991033566363e21f27731e8feb0fcfe2a4c986bbe8e359	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_10_dbf.zip	OK	
2026-09-24T23:36:18Z	INEGI	CCPV	1990	80724	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_11_dbf.zip	200	5225996	ae94fac41fe9b15f83c4a7a21fb4b09489056b58df1b76161964203c3bc26604	ae94fac41fe9b15f83c4a7a21fb4b09489056b58df1b76161964203c3bc26604	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_11_dbf.zip	OK	
2026-09-24T23:36:31Z	INEGI	CCPV	1990	80725	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_12_dbf.zip	200	3386520	d6fc2c40073955063b4a84c5672c0c9e58b30f7f36df3447b77575dba48a2fe5	d6fc2c40073955063b4a84c5672c0c9e58b30f7f36df3447b77575dba48a2fe5	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_12_dbf.zip	OK	
2026-09-24T23:36:41Z	INEGI	CCPV	1990	80726	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_13_dbf.zip	200	2533135	7d5bd2c3b981b871b58ff2fc0933b3ef7c1f53c9b5b4a8069b8855f6a24c9c74	7d5bd2c3b981b871b58ff2fc0933b3ef7c1f53c9b5b4a8069b8855f6a24c9c74	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_13_dbf.zip	OK	
2026-09-24T23:37:05Z	INEGI	CCPV	1990	80727	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_14_dbf.zip	200	7339034	ceb6acfcedf12f9e19eebbbf52e27e020eae90ef07a1232308d786a799663492	ceb6acfcedf12f9e19eebbbf52e27e020eae90ef07a1232308d786a799663492	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_14_dbf.zip	OK	
2026-09-24T23:37:30Z	INEGI	CCPV	1990	80728	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_15_dbf.zip	200	13931798	bb82bbcce82a10bff481a69e3e03378d97a4bd2e11543d12b43ccec9d1afe437	bb82bbcce82a10bff481a69e3e03378d97a4bd2e11543d12b43ccec9d1afe437	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_15_dbf.zip	OK	
2026-09-24T23:37:53Z	INEGI	CCPV	1990	80729	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_16_dbf.zip	200	4680258	be3f2578a9c493b61862683f9cd25a8bf65cbf6a2b0e37619832ca95a6a9a59c	be3f2578a9c493b61862683f9cd25a8bf65cbf6a2b0e37619832ca95a6a9a59c	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_16_dbf.zip	OK	
2026-09-24T23:38:03Z	INEGI	CCPV	1990	80730	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_17_dbf.zip	200	1726880	95ef7b39885e4bfe638e0cceb2ea7607bd0fcd839780f116e0093f16204a0129	95ef7b39885e4bfe638e0cceb2ea7607bd0fcd839780f116e0093f16204a0129	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_17_dbf.zip	OK	
2026-09-24T23:38:08Z	INEGI	CCPV	1990	80731	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_18_dbf.zip	200	1147876	c55a97db381fab7af6b42a6e3293ef74989d2b2463930aa847ed1f09b6def7fb	c55a97db381fab7af6b42a6e3293ef74989d2b2463930aa847ed1f09b6def7fb	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_18_dbf.zip	OK	
2026-09-24T23:38:18Z	INEGI	CCPV	1990	80732	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_19_dbf.zip	200	4413265	4e87a1a7e32f6c11cd91b15fd846db803b106d08bee0b081439eed2e407d24d1	4e87a1a7e32f6c11cd91b15fd846db803b106d08bee0b081439eed2e407d24d1	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_19_dbf.zip	OK	
2026-09-24T23:38:29Z	INEGI	CCPV	1990	80733	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_20_dbf.zip	200	3879795	ecc00afacc393637dece2dbd5666a4c3c85731514b18ed5202dd217eba7fc38c	ecc00afacc393637dece2dbd5666a4c3c85731514b18ed5202dd217eba7fc38c	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_20_dbf.zip	OK	
2026-09-24T23:38:42Z	INEGI	CCPV	1990	80734	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_21_dbf.zip	200	5454707	46fe3bccaf5795eaf231375d699dce07c483f4340518f5a59f06107f52dc37bb	46fe3bccaf5795eaf231375d699dce07c483f4340518f5a59f06107f52dc37bb	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_21_dbf.zip	OK	
2026-09-24T23:38:52Z	INEGI	CCPV	1990	80735	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_22_dbf.zip	200	1405593	5f998ef57701ed06c5ba6a0275eb97363a57cc4781ea82d5683d4463915d490e	5f998ef57701ed06c5ba6a0275eb97363a57cc4781ea82d5683d4463915d490e	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_22_dbf.zip	OK	
2026-09-24T23:38:57Z	INEGI	CCPV	1990	80736	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_23_dbf.zip	200	724871	681b0ddf9b11902345a5bed0f25c80cd0d895870bc4f68b55c9b8dbef8a0a519	681b0ddf9b11902345a5bed0f25c80cd0d895870bc4f68b55c9b8dbef8a0a519	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_23_dbf.zip	OK	
2026-09-24T23:39:05Z	INEGI	CCPV	1990	80737	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_24_dbf.zip	200	2674598	44ea6c4ead13a0ecf35fc0089aad7da5774aad770087e75314377cec350ebbc6	44ea6c4ead13a0ecf35fc0089aad7da5774aad770087e75314377cec350ebbc6	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_24_dbf.zip	OK	
2026-09-24T23:39:12Z	INEGI	CCPV	1990	80738	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_25_dbf.zip	200	3038031	773ea1fc4cbf5ddd7c299bb77b7ae336765ac0f05c56888694a95afd763eb461	773ea1fc4cbf5ddd7c299bb77b7ae336765ac0f05c56888694a95afd763eb461	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_25_dbf.zip	OK	
2026-09-24T23:39:20Z	INEGI	CCPV	1990	80739	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_26_dbf.zip	200	2601318	1a43f3cb5bf86b2e7fae72a6d950df472b803fa473d9c0a5d4126e33c4ca8fee	1a43f3cb5bf86b2e7fae72a6d950df472b803fa473d9c0a5d4126e33c4ca8fee	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_26_dbf.zip	OK	
2026-09-24T23:39:32Z	INEGI	CCPV	1990	80740	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_27_dbf.zip	200	2027597	54131216c7e46b7e294ce1e3cb4fbfde424314b2bac53cb60975cc0cae1120bc	54131216c7e46b7e294ce1e3cb4fbfde424314b2bac53cb60975cc0cae1120bc	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_27_dbf.zip	OK	
2026-09-24T23:39:44Z	INEGI	CCPV	1990	80741	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_28_dbf.zip	200	3265672	91d0ddf3e39b705cf58b006090e68ca838c2c04df43eb39241372e71418714be	91d0ddf3e39b705cf58b006090e68ca838c2c04df43eb39241372e71418714be	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_28_dbf.zip	OK	
2026-09-24T23:39:53Z	INEGI	CCPV	1990	80742	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_29_dbf.zip	200	1018459	5c48dd24dcd6a0c6cef4d8840d1b1688901ae0975ce4fa3fb502dacebc260e07	5c48dd24dcd6a0c6cef4d8840d1b1688901ae0975ce4fa3fb502dacebc260e07	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_29_dbf.zip	OK	
2026-09-24T23:40:10Z	INEGI	CCPV	1990	80743	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_30_dbf.zip	200	8514211	985661807acb07f194b2fc1ce8284402955973c09aee2d650b5b261331f28770	985661807acb07f194b2fc1ce8284402955973c09aee2d650b5b261331f28770	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_30_dbf.zip	OK	
2026-09-24T23:40:25Z	INEGI	CCPV	1990	80744	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_31_dbf.zip	200	1889492	53ed4503bab18e970a45ed1d1ab2e5da3369077c83c402c82208e6b25158c64c	53ed4503bab18e970a45ed1d1ab2e5da3369077c83c402c82208e6b25158c64c	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_31_dbf.zip	OK	
2026-09-24T23:40:33Z	INEGI	CCPV	1990	80745	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_32_dbf.zip	200	1615227	efad01ee5ead7e98d24b7c97838aeefb37940452a980cac24bdeb9203af4cd2e	efad01ee5ead7e98d24b7c97838aeefb37940452a980cac24bdeb9203af4cd2e	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/cgpv90p_32_dbf.zip	OK	
2026-09-24T23:40:38Z	INEGI	CCPV	1990	80746	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/iter/01_aguascalientes_1990_iter_dbf.zip	200	73140	387c82bcd7e9cda00df1fe2dc586862e51d55600d18f8111eeca27f30580bb7b	387c82bcd7e9cda00df1fe2dc586862e51d55600d18f8111eeca27f30580bb7b	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/01_aguascalientes_1990_iter_dbf.zip	OK	
2026-09-24T23:40:42Z	INEGI	CCPV	1990	80747	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/iter/02_baja_california_1990_iter_dbf.zip	200	80973	4265a4817ac4f31a1e0888dc02a8dbcf1fad8cc22830a7e12fcfedcc793958c3	4265a4817ac4f31a1e0888dc02a8dbcf1fad8cc22830a7e12fcfedcc793958c3	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/02_baja_california_1990_iter_dbf.zip	OK	
2026-09-24T23:40:45Z	INEGI	CCPV	1990	80748	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/iter/03_baja_california_sur_1990_iter_dbf.zip	200	74013	88630418dbc867e751326377c43f7afae45dc920df1836559ec7ca0010c3b4e9	88630418dbc867e751326377c43f7afae45dc920df1836559ec7ca0010c3b4e9	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/03_baja_california_sur_1990_iter_dbf.zip	OK	
2026-09-24T23:40:49Z	INEGI	CCPV	1990	80749	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/iter/04_campeche_1990_iter_dbf.zip	200	80567	36941d70ef214081babe512088b67e95332bfbe15753078e8c7abc21b9afedf5	36941d70ef214081babe512088b67e95332bfbe15753078e8c7abc21b9afedf5	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/04_campeche_1990_iter_dbf.zip	OK	
2026-09-24T23:40:53Z	INEGI	CCPV	1990	80750	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/iter/05_coahuila_1990_iter_dbf.zip	200	160127	a50b6106f97cdf152b38605db7d7220b05666203bfbe84e5142137321d40f1dd	a50b6106f97cdf152b38605db7d7220b05666203bfbe84e5142137321d40f1dd	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/05_coahuila_1990_iter_dbf.zip	OK	
2026-09-24T23:40:57Z	INEGI	CCPV	1990	80751	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/iter/06_colima_1990_iter_dbf.zip	200	41564	9ecd4730cee498a0d2b3585a072d06a705a1586cab5a622a756978e53e57fc47	9ecd4730cee498a0d2b3585a072d06a705a1586cab5a622a756978e53e57fc47	ZIP-OK(1 miembros)	ABIERTA	/home/pc0/mm-corpus/raw/corpus-completo/inegi/ccpv/1990/06_colima_1990_iter_dbf.zip	OK	
