ruta_relativa	tamano_bytes	mtime_utc	sha256
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/contratos/SEMTSK-d1f03a8c4f335b935d659731.json	897	2026-08-07 19:07:23	3fa18ce6e78079500d4f17ce2495e3d024b82215db140254ffee60fa923d09ea
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/contratos/SEMTSK-d2a4ff61a997faa5504cb2a3.json	1067	2026-08-07 19:07:23	dd52024c1798c76581a21ad0b31c47c46016a0f8bac4efc3551567833b4a158b
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/contratos/SEMTSK-dddb9a9097f7fd957a5eb2ce.json	1025	2026-08-07 19:07:23	0cbd8b58a91356e0558d6c640fc2846c80b3f01eba4311dd26e580c295a6de6d
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/contratos/SEMTSK-e9726ea9c0c95719a4308cfe.json	1001	2026-08-07 19:07:23	1b91b0e0852bd984577ac8f3837d8622e0769baff26150bd607222fc34a174eb
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/contratos/SEMTSK-f2c4212dae28a5c6e5556a2d.json	1059	2026-08-07 19:07:23	998bea9f16a5e6a8da400e8ec00f70c84df1cf46296d6350256b17db4afef933
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/contratos/SEMTSK-f86e4d15afa5b221da8de5ba.json	973	2026-08-07 19:07:23	80ff431b53652de2c9cdf12fa87f6d2dc3c543ac3cc6b17b0049e2a255cc25ef
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/contratos/SEMTSK-f955cb694c43f418077c525b.json	925	2026-08-07 19:07:23	4fda6ab402d18882efd3eca4a7f6aa2f8cd8b336fc29de6c81ca2d347e482515
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/contratos/SEMTSK-ff48a53572105ce853fca39b.json	943	2026-08-07 19:07:23	02850649339856d9cbaa41810d376d6a1139f1933a8e81ed536434cde1e020a9
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-045f83e3d32334d308d0a814.json	2791	2026-08-07 19:07:23	9ed2d28258ab3d845180f8c2412ed01cdda0015d13a50368eefaa89d65f16a25
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-04d25946f5a067cea98d00d4.json	14866	2026-08-07 19:07:23	ca537b67b794b89fa035103bcbf3dd2fd3fc1b907c8ba62694064257a342af21
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-09c3e82c827fc9ccc9516671.json	2934	2026-08-07 19:07:23	06e8ad233bcf54cd80d23da2145967e2a1541cbdc2b688bf6f6df5619325eba6
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-0ad76db67c2503616ade139d.json	5009	2026-08-07 19:07:23	16581291ce1d09160ce4ed4f913092b3f4a7b47d6f779629969ae0197f6caebb
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-163221fd3fff94823edf5673.json	3329	2026-08-07 19:07:23	5aecd24bf320e65672084f6c852e4378b4b256aa83846193cde350b06c4645f6
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-1c8d2ff60cd82a18f6ef4aa4.json	4615	2026-08-07 19:07:23	7a1885891a8fb4039db9a5b3eb7d59b89d2c57397a576b9f02e245754e5fb5fb
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-1c964807bd81e4e0ead2c010.json	8676	2026-08-07 19:07:23	342d9c7020cb05ee2daa309a8b2c7a675875607a0dd24fc6b42a1d1ac3440e33
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-226d30bd56a40a35e02676da.json	26270	2026-08-07 19:07:23	e5a0a7a5fdc49b42216473193c45511c1d280f28cc4439118f9f4509084d9172
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-22b146a107e2dff4fc4f7c15.json	4567	2026-08-07 19:07:23	eed217b9dc70006842b11a94b264abb8f2d39984f70813c259943ccf6a43f66c
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-344b4adb025b410eca6b7a87.json	3365	2026-08-07 19:07:23	f182453b0b65e0b409d60fb342149dba3fb9ba19e77b0ca0281cec373e07209b
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-37f8f057f86be8b36d4f49f3.json	2982	2026-08-07 19:07:23	443f0de39fab84e079bbb0eadf4587d849ab2351f64f0d67a67b25a9657bb936
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-39c97ebccbcabb16be3b99ac.json	29203	2026-08-07 19:07:23	4193c1063124332e8762b3e705dbffe489350878bc7f18a731b16e948f8dc73c
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-3b18db64ab499eb0d247cee1.json	2781	2026-08-07 19:07:23	32c17c13d9e5c26904b99c671c3b5c36c2696f19028a60ff938ae69d0ce1415f
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-3b6bf9d47738f63ea98fb8b5.json	11962	2026-08-07 19:07:23	567daf77fe19c47cf01d32a80e4ecd5bff5354f259121ab6e39b7c8623146c23
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-421f998d197e956bac3c19e1.json	2600	2026-08-07 19:07:23	00ddaaedd6b9de8dd433d531c686607ab888e2964f9d16a1c355098c983b9d95
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-43510bd0ada8ba4669ac9d56.json	9309	2026-08-07 19:07:23	87b3361e087e53f58f533d547e342a6f7786e34d9820020d5b06ae2a8f34b565
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-44673b0933470671d80cb3e6.json	2948	2026-08-07 19:07:23	9a4e04f325b7137d1a85468a5e2cf9f0b47b3819848b68f923c585c05a0a00c0
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-4b8bc49453beab59d50eff74.json	2981	2026-08-07 19:07:23	e383529070322e5eaa1f1a3b3be61198166faa4ae5f0aa53a7e120dc1cf43776
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-4ffe806a39cc5de490f2461b.json	3140	2026-08-07 19:07:23	7962f4dc08fa9e7316e1b8fad8f6691e5b2f76cd1e8487e108e04aeaaf035e92
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-501759ad5c9a99a7cafbff34.json	2788	2026-08-07 19:07:23	b33ee00ca491ac70d9e3b0d9f22038603c008255064fbb37b05a76f5b8df65f4
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-51b8e8170336bc3261725518.json	3076	2026-08-07 19:07:23	041be1edd7a485ef0f1bbfeccf79fa58679bcccac642c8676df8c2cc2a5b7a05
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-524d4e466afaab3f0986d64a.json	5199	2026-08-07 19:07:23	1abd30fe8c0c83461ba81530a54f2c3b5fc8978ebc894a97d2b295259ab43902
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-563a5ea45e21215bf3cbccca.json	30359	2026-08-07 19:07:23	3f47524f33aa5d730e5efb1627c11b3731bb01c69870da3358d652ef870eb651
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-57bba265dc10cb681f69b5f3.json	4987	2026-08-07 19:07:23	14ff429aefe47c98224331d9716815648ebfd03f91124531259bac545cc80a24
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-5fe01d6b0ee36f93ad99c21c.json	2875	2026-08-07 19:07:23	79698b30e21b3527dac2920d247197586113c44c7351f6bb6d096b5931cc267a
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-63d38d7f96b33292dccd0aeb.json	2933	2026-08-07 19:07:23	e97322201897d6167fdbac4a92453c0900ea97708d8245ac57f6cf0c788949e3
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-6e6975b837ee9b2460e0fb32.json	2964	2026-08-07 19:07:23	75257793bdb27948de021e23edec0ac966e1b1fc72d81270dab06cfda39ec684
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-718bda65cc2827a7c59c6cd3.json	12184	2026-08-07 19:07:23	da2f95169f815d3296b92f370bebd52095c7f5a275c41a4ebb48aa6dc808e27a
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-77bc99bf6f1590312fc55959.json	4875	2026-08-07 19:07:23	f73ac1ab0040b5b4cb07da9dd5edd29a8a6bf64ffec3b6f6b99cc1e0bb722dbb
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-7ab6d8e8a3185b4a6c836320.json	3113	2026-08-07 19:07:23	9eabc361cd367d479ed55871ab67b451cd9ab96b95e7aaf5af28d47610e565f0
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-7b76c9fc39eedca3fb8873d8.json	2918	2026-08-07 19:07:23	016a6e10c9b17964b1f0d8283efd58782d758808155a6b3eb5d604e094391ffe
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-7d62da78b912933008a8340a.json	2757	2026-08-07 19:07:23	10e8cd67098be92a2f51b157a6ea0bc2a0f3c6987f12fb3fa752e01a1c2dc8bb
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-7fe6463046e954ef879a076d.json	2716	2026-08-07 19:07:23	92bfe80017bfda6622337f559f399b9e37204ef4a46bdc8c17aa23244976700b
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-81718c18d1fab99b551fdf4b.json	5248	2026-08-07 19:07:23	787638955ac9963beacc231bea6def90bbc96a3289ced0a575bc82de21fefd8f
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-859ede5ae349b219c1e7e396.json	3176	2026-08-07 19:07:23	7c1f5e1915e7358c5832711799a6c35f9b257df2b7aca40ef4b329049eef54f2
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-8a9b298b68defb965bfc0050.json	5082	2026-08-07 19:07:23	01dbeead696f65ddc6cb3b98cd0fe62577b3b08a168f8c0d669700c9077732e2
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-8e9b0c31206f4fad1ad03a66.json	4963	2026-08-07 19:07:23	9c9f802f446b53a3deca326750cba9d3e2d0f43e108f2ffe5979e266a83f75cc
