necesidad_id	fuente_id_canonico	fuente_nombre	tipo_fuente	objeto_evidencia_id	id_manifiesto	sha256	capa1_universo_indexado	capa2_manifiesto	capa3_disco_real	capa4_apertura_mapeo	clasificacion_relacion	reason_code	evidencia_ref	evidencia_textual_breve	confianza	conflicto_material	nota
N12	ISSP	ISSP Social Networks and Social Resources 2017 México	FUENTE_DATOS	OE-9c9700631e773d55e687e55c			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5		MEDIA	NO	Escala/diseño/universo: 
N12	ISSP	ISSP Social Networks and Social Resources 2017 México	FUENTE_DATOS	OE-af8ae9ef91dbb73b1e246458			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L6		MEDIA	NO	Escala/diseño/universo: 
N13	EARLY_CHILDHOOD_EDUCATION_PROGRAM_IMPACT_EVALUATION_2012_2014	Early Childhood Education Program Impact Evaluation 2012-2014	FUENTE_DATOS	OE-8f78c2549f10817cc484275f			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L6	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N13	ISSP	ISSP Social Networks and Social Resources 2017 México	FUENTE_DATOS	OE-366d9c5884d65abb8547ae56			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L9	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N13	ISSP	ISSP Social Networks and Social Resources 2017 México	FUENTE_DATOS	OE-c784b73130190d561571fe98			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5		MEDIA	NO	Escala/diseño/universo: 
N13	ISSP	ISSP Social Networks and Social Resources 2017 México	FUENTE_DATOS	OE-dfce1d6e6ebbe5bcb65fec02			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L6		MEDIA	NO	Escala/diseño/universo: 
N14	02-	02-Heredabilidad TLP MHB.pdf	FUENTE_CANDIDATA	OE-2a65c4b42b26b46a976631ac			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N14	ENCUCI	Encuesta Nacional de Cultura Cívica	FUENTE_CANDIDATA	OE-7bcdf8692160761ace39557f			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N14	ENSAFI2023_BD_CSV_ZIP	ensafi2023_bd_csv_zip	FUENTE_CANDIDATA	OE-f5415c4f1402e7c66987fbd5			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N14	ISSP	ISSP Social Networks and Social Resources 2017 México	FUENTE_DATOS	OE-40750227480ea9c75b5c20c8			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5		MEDIA	NO	Escala/diseño/universo: 
N17	MASS_MOBILIZATION_PROTEST_DATA_MEXICO	Mass Mobilization Protest Data, México	FUENTE_DATOS	OE-153099e060474c664f682d70			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L13	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N17	UCDP	UCDP Georeferenced Event Dataset	FUENTE_DATOS	OE-36cef4421aa0ef049dcdaea3			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L14		MEDIA	NO	Escala/diseño/universo: 
N18	ENIGH	Encuesta Nacional de Ingresos y Gastos de los Hogares	FUENTE_CANDIDATA	OE-908664732583bf99e4d0527e			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/cobertura-motor.md	Evasión por sanción creíble × utilidad percibida, separando subsistencia y cinismo de clase alta.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N19	AHORRO FINANCIERO Y FINANCIAMI	Ahorro Financiero y Financiamiento en México	FUENTE_DATOS	OE-9b4d021444b78bf40c9878b9			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L37		MEDIA	NO	Escala/diseño/universo: 
N20	ENVIPE	Encuesta Nacional de Victimización y Percepción sobre Seguridad Pública	FUENTE_CANDIDATA	OE-ec4ae2e4df0decfd79367f30			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md;MAIN:data/mapa-ext-civil-2026-08-06.tsv;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L20;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L21	Denuncia coobservada con tenencia/activación de seguro.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N22	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	World Bank Enterprise Survey Mexico 2023	FUENTE_DATOS	OE-5f0201a5ea6cf5b6386b6888			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L13		MEDIA	NO	Escala/diseño/universo: 
N23	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	World Bank Enterprise Survey Mexico 2023	FUENTE_DATOS	OE-ef2b51cb3bafa5193a80ba9a			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L13		MEDIA	NO	Escala/diseño/universo: 
N25	INE	Instituto Nacional Electoral	FUENTE_DATOS	OE-629ec191998ec508c83fae05			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L97		MEDIA	NO	Escala/diseño/universo: 
N26	INE	Instituto Nacional Electoral	FUENTE_DATOS	OE-6487bac05f4bf89b84d72e68			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L97		MEDIA	NO	Escala/diseño/universo: 
N27	MASS_MOBILIZATION_PROTEST_DATA_MEXICO	Mass Mobilization Protest Data, México	FUENTE_DATOS	OE-8ea8d18a90b95bcb481273e3			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L13	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N27	RELLABORALESPRUEBA	rellaboralesprueba	FUENTE_CANDIDATA	OE-8ca059261693f4c587a99e97			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md	Eventos con agravio, actor, respuesta y entorno urbano/rural.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N27	UCDP	UCDP Georeferenced Event Dataset	FUENTE_DATOS	OE-12db61ac071539c534e80fed			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L14		MEDIA	NO	Escala/diseño/universo: 
N28	ISSP	ISSP Social Networks and Social Resources 2017 México	FUENTE_DATOS	OE-c8c9d84103b02bcbc47c2aff			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5		MEDIA	NO	Escala/diseño/universo: 
N30	BIARE	biare	FUENTE_CANDIDATA	OE-e16378a2a79da5a6d4246280			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	Disposición a transar con desconocidos por nivel de enforcement.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N30	ISSP	ISSP Social Networks and Social Resources 2017 México	FUENTE_DATOS	OE-e3bde63fce778e1bc8333717			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5		MEDIA	NO	Escala/diseño/universo: 
N30	ISSP	ISSP Social Networks and Social Resources 2017 México	FUENTE_DATOS	OE-c8d1b5e40a5c3a561eac0183			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L10	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N30	LAPOP	Barómetro de las Américas / AmericasBarometer	FUENTE_DATOS	OE-dd987fd1f12b5504ad657782			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L6		MEDIA	NO	Escala/diseño/universo: 
N30	OECD	OECD Survey on Drivers of Trust in Public Institutions	FUENTE_DATOS	OE-df63ef5db172cb09effde66c			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L11		MEDIA	NO	Escala/diseño/universo: 
N32	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	World Bank Enterprise Survey Mexico 2023	FUENTE_DATOS	OE-f29d6cfa226a9514442785e3			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L13		MEDIA	NO	Escala/diseño/universo: 
N33	SIN_CANDIDATO_IDENTIFICADO		FUENTE_CANDIDATA	OE-ed59a4b92278706a6e55eff4			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:forense/REVERIFICACION-DEMANDA-vs-UNIVERSO-2026-08-07-v1_0.md;MAIN:forense/cruce-catalogo-fichas-v1_0.md;MAIN:forense/cruce-catalogo-fichas-v2_0.md	Dato secundario publicado y agregado sobre disposición a testificar antes/después de protección.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
